"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"State"	"MaxFC"
"NUF2"	"NUF2"	-0.1769320858511	-0.247796334968431	1.62442061684183	-0.191267088756619	-0.212507584647824	-0.245255166855293	"IS03"	1.62442061684183
"CENPA"	"CENPA"	-0.199308959063583	-0.219090989830907	1.5914083915583	-0.206377812533057	-0.192680925457581	-0.247538389265056	"IS03"	1.5914083915583
"CDCA2"	"CDCA2"	-0.0965355102860739	-0.21554033663658	1.49889038762032	-0.177360864049852	-0.201292411765788	-0.263387338686426	"IS03"	1.49889038762032
"CDC45"	"CDC45"	-0.204347688842852	-0.248907985594152	1.48676967109735	-0.171412359634277	-0.152070786571956	-0.220882239782072	"IS03"	1.48676967109735
"HMGB2"	"HMGB2"	-0.190659517212425	-0.571054022287095	1.48020480527709	-0.0532221399422314	0.233681947263294	-0.325665553044674	"IS03"	1.48020480527709
"CENPE"	"CENPE"	-0.175259812663587	-0.20847635670372	1.47158828507727	-0.151134015200468	-0.198736969734167	-0.234042108594437	"IS03"	1.47158828507727
"DEPDC1B"	"DEPDC1B"	-0.166870691140475	-0.223229507343026	1.45146514277943	-0.150354086354552	-0.159804308780378	-0.246362293896061	"IS03"	1.45146514277943
"RACGAP1"	"RACGAP1"	-0.13536362164588	-0.238782856998283	1.41444131967102	-0.0703240821079624	-0.164519909545928	-0.269662174885768	"IS03"	1.41444131967102
"FANCI"	"FANCI"	-0.137531440137993	-0.259355895751176	1.41064054575444	-0.158370248094714	-0.168288621877844	-0.203143344827365	"IS03"	1.41064054575444
"SKA1"	"SKA1"	-0.163926173039402	-0.202924077944337	1.3642422642775	-0.169565257193561	-0.147120652594502	-0.221137427500164	"IS03"	1.3642422642775
"FEN1"	"FEN1"	-0.132111500470364	-0.237383945198517	1.35473768099521	-0.0779254505029136	-0.0729381627123061	-0.307422464824566	"IS03"	1.35473768099521
"CENPK"	"CENPK"	-0.154662054152672	-0.339582919835489	1.33765802704838	-0.133466001916329	-0.167859546377082	-0.112948114809602	"IS03"	1.33765802704838
"NCAPH"	"NCAPH"	-0.12717036574549	-0.241408052125785	1.3217459096817	-0.0575923875934326	-0.209094359851881	-0.201293130558086	"IS03"	1.3217459096817
"TMEM106C"	"TMEM106C"	-0.187241017223213	-0.388726130393837	1.30045095211082	-0.0882511972029979	-0.154151326239341	-0.0761802651836115	"IS03"	1.30045095211082
"TMPO"	"TMPO"	0.0784063526953224	-0.301653019759158	1.28368202837672	0.0250357316168824	-0.341116236858429	-0.180023190933967	"IS03"	1.28368202837672
"HMGN2"	"HMGN2"	-0.214277145289043	-0.555111291274262	1.28303329114847	0.0309020474762465	-0.0919231119043363	-0.036638253927665	"IS03"	1.28303329114847
"TCF19"	"TCF19"	-0.191610909024222	-0.229375464438042	1.26540219397822	-0.204953603905533	-0.0565422808808939	-0.189630827978195	"IS03"	1.26540219397822
"PHF19"	"PHF19"	-0.180203283698269	-0.256026570649285	1.24454034749696	-0.093097335891985	-0.155381148061462	-0.149843694161256	"IS03"	1.24454034749696
"DUT"	"DUT"	-0.19639745204059	-0.291751710257953	1.22714006530346	-0.137674299187682	-0.128594063693638	-0.103700888368738	"IS03"	1.22714006530346
"BRCA1"	"BRCA1"	-0.0960439915098456	-0.223329459657641	1.21027537421015	-0.13836838864273	-0.150656809114651	-0.178125450004819	"IS03"	1.21027537421015
"GINS2"	"GINS2"	-0.113139887654785	-0.31557880643045	1.19158965723439	-0.20365703981205	-0.088318299665868	-0.103731213772333	"IS03"	1.19158965723439
"MCM10"	"MCM10"	-0.158805079967382	-0.206939528803834	1.17566136699732	-0.17951865535275	-0.0835364605304548	-0.172697687271409	"IS03"	1.17566136699732
"KIF20A"	"KIF20A"	-0.133848177973906	-0.138198049661244	1.16643301988695	-0.138827632005878	-0.167330048627412	-0.191314804545675	"IS03"	1.16643301988695
"TRAIP"	"TRAIP"	-0.106311422405915	-0.140498440963704	1.16175001608363	-0.156323082095788	-0.15856242109853	-0.19777777910692	"IS03"	1.16175001608363
"ARHGEF39"	"ARHGEF39"	-0.0961665230000658	-0.167823575404088	1.13143812418447	-0.156716604340871	-0.169856518046885	-0.159007895241163	"IS03"	1.13143812418447
"EZH2"	"EZH2"	-0.00448534992327319	-0.255539874064037	1.1198368490132	-0.0412808246418127	-0.055056800281387	-0.274445525797139	"IS03"	1.1198368490132
"CKS2"	"CKS2"	0.0534890186575104	-0.296055942376724	1.1009257650412	-0.0675271545692177	-0.07068134186586	-0.237161486994723	"IS03"	1.1009257650412
"HMGB1"	"HMGB1"	0.0417555711597925	-0.474235069843531	1.07604319981541	0.050784361474533	-0.36133564375707	0.0678455709959187	"IS03"	1.07604319981541
"ANP32B"	"ANP32B"	-0.113682576584917	-0.2064394291288	1.0695020080679	-0.0526843800530305	-0.495669656061816	0.0940838897927819	"IS03"	1.0695020080679
"PTMA"	"PTMA"	0.116031263759332	0.117006929907691	1.0632360729003	-0.0463119825534264	-0.185776510718641	-0.487122234720497	"IS03"	1.0632360729003
"SKA2"	"SKA2"	-0.233118726540226	-0.408652953108807	1.05485204956689	-0.230859078941145	-0.113826132008402	0.120874350805509	"IS03"	1.05485204956689
"ANP32E"	"ANP32E"	0.109492796875026	-0.206291540386447	1.05473085673112	-0.0310611869179853	-0.222657558886795	-0.216388268911564	"IS03"	1.05473085673112
"CARHSP1"	"CARHSP1"	-0.222431803927055	-0.334589738029776	1.02124599686377	-0.0664495187240537	0.0835851600514103	-0.154241385219263	"IS03"	1.02124599686377
"KIF20B"	"KIF20B"	-0.0101397279386741	-0.26167358602072	1.00134364190252	0.0724122792655803	-0.156232118532879	-0.195008237015824	"IS03"	1.00134364190252
"PTTG1"	"PTTG1"	-0.0625954313007174	-0.525213050177042	1.00000943964467	-0.122651347369149	-0.117206210768892	0.10130775842729	"IS03"	1.00000943964467
"RANBP1"	"RANBP1"	-0.105087650490645	-0.466350938224419	0.997575015316895	-0.264805285711476	0.137897387563053	-0.0365365383396279	"IS03"	0.997575015316895
"MCM3"	"MCM3"	-0.0786830515146346	-0.285385823606233	0.986603660038178	-0.0609092237306314	-0.0224130509242977	-0.167587342599367	"IS03"	0.986603660038178
"TACC3"	"TACC3"	-0.143677578592228	-0.113146384377595	0.975897951353243	-0.0420085700485543	-0.150436520655835	-0.177511311077706	"IS03"	0.975897951353243
"LMNB1"	"LMNB1"	-0.0381370596709486	-0.249676672879988	0.949275822686436	0.206036211578963	-0.0932429670267729	-0.281390751148838	"IS03"	0.949275822686436
"BUB1"	"BUB1"	-0.023504546918393	-0.223554720470884	0.910305687438116	-0.0776029242946843	-0.146081037157311	-0.104475171403727	"IS03"	0.910305687438116
"DNMT1"	"DNMT1"	-0.0691862881315783	-0.0559217520933577	0.910028533413784	0.0143091309067819	-0.329219617803378	-0.122021971094588	"IS03"	0.910028533413784
"ACTB"	"ACTB"	-0.32643185779077	-0.953796873524304	0.908750743954029	-0.104790019682419	-0.227823693552825	0.665149630069955	"IS03"	0.908750743954029
"CDCA4"	"CDCA4"	-0.133439676511287	-0.185067417075937	0.893651419871783	-0.083751291692763	-0.0912345666309363	-0.111026555027673	"IS03"	0.893651419871783
"COX8A"	"COX8A"	-0.231135573579581	-0.453690338710051	0.88296427721003	0.0119900020345707	-0.175589197976378	0.155881298646537	"IS03"	0.88296427721003
"CALM3"	"CALM3"	-0.311592302335287	-0.51966361242985	0.876607565077263	-0.012017908796057	0.0681822590582704	0.0796015268838964	"IS03"	0.876607565077263
"GAPDH"	"GAPDH"	0.379771664431051	-0.915554571805913	0.85996273368114	0.0260335882696623	-0.0956404010954921	0.161670050897218	"IS03"	0.85996273368114
"CDC25B"	"CDC25B"	-0.291380331205834	-0.0482430118212957	0.852526717490178	-0.00515449679824582	-0.160212095244606	-0.110152960000126	"IS03"	0.852526717490178
"CDCA7"	"CDCA7"	-0.16542170723441	-0.336913426575892	0.840469217949939	-0.182814912527211	-0.225702493821064	0.194090472353019	"IS03"	0.840469217949939
"RAN"	"RAN"	0.096610879378252	-0.197312986687321	0.787744490413316	0.129311132288542	-0.160255678219372	-0.218967145869326	"IS03"	0.787744490413316
"SNRPD1"	"SNRPD1"	-0.0229089082058743	-0.339015916936908	0.782438138870353	-0.0162099977723018	0.0431670779046025	-0.127774094577953	"IS03"	0.782438138870353
"PFN1"	"PFN1"	-0.390925762429179	-0.765454322528657	0.779345971711693	-0.0862175146978337	0.147853929262213	0.328500768260995	"IS03"	0.779345971711693
"RAD21"	"RAD21"	0.115019748377627	-0.145944361867216	0.762630852170261	0.213995507589465	-0.387745488465512	-0.130709638877423	"IS03"	0.762630852170261
"WDR76"	"WDR76"	-0.0667552456444597	-0.190991265762148	0.727443545088032	-0.119428711068741	-0.0654591070787415	-0.0597023575705763	"IS03"	0.727443545088032
"C12orf75"	"C12orf75"	-0.393793347980252	-0.529608324586913	0.718972919437435	-0.137429270358901	0.168496255255151	0.191467146964016	"IS03"	0.718972919437435
"RALY"	"RALY"	-0.164886449853551	-0.377247900090442	0.709072493916385	-0.0157899829492378	-0.0875314534612839	0.0988905006698796	"IS03"	0.709072493916385
"DCXR"	"DCXR"	0.233862105963086	-0.0935021950778903	0.704250444805514	0.0924922327400251	-0.310085159646076	-0.193234605932427	"IS03"	0.704250444805514
"SNRPB"	"SNRPB"	-0.0745976384262658	-0.380975427097225	0.700497465277993	0.0301391959558432	0.333220033638342	-0.27022217657177	"IS03"	0.700497465277993
"IDH2"	"IDH2"	-0.311955229851653	-0.498160826518513	0.699116953321777	-0.146708589958753	0.0627310155595776	0.221181084545031	"IS03"	0.699116953321777
"SNRPG"	"SNRPG"	-0.175530795312873	-0.284011109400095	0.686911165052201	-0.147743338780521	0.115857723018815	-0.0377708231434019	"IS03"	0.686911165052201
"HMGN1"	"HMGN1"	-0.157794333963688	-0.474299103708102	0.681601816231461	-0.0813114286429608	-0.0459713994957715	0.185094239914428	"IS03"	0.681601816231461
"BUB3"	"BUB3"	0.0298102219328987	-0.422899070277296	0.681317412440502	0.08720686872103	-0.0831898081046828	-0.00151721807094957	"IS03"	0.681317412440502
"LSM2"	"LSM2"	-0.131295562452704	-0.383804022625688	0.673036888582066	-0.153286981202429	-0.36873179294681	0.382980578702509	"IS03"	0.673036888582066
"PA2G4"	"PA2G4"	0.0103129443113734	-0.203732379960099	0.663156639988001	0.00668568690692839	-0.0968739725132203	-0.0977641033018069	"IS03"	0.663156639988001
"KPNA2"	"KPNA2"	0.108714245055136	-0.00247038685481319	0.650483938996871	0.271524735113188	0.0702929977972679	-0.549788432355663	"IS03"	0.650483938996871
"SLBP"	"SLBP"	0.0733083490023617	-0.054764727704207	0.642565640987781	0.109906730872611	-0.040554842640614	-0.324926308416152	"IS03"	0.642565640987781
"CFL1"	"CFL1"	-0.401473691961376	-0.676287602549018	0.641780503505456	0.00550219361167323	0.337721519786672	0.144335311960953	"IS03"	0.641780503505456
"VRK1"	"VRK1"	-0.108533540631443	-0.161357942335517	0.641418232776321	-0.0247429023428007	-0.00639769036034086	-0.113841486412576	"IS03"	0.641418232776321
"SRP9"	"SRP9"	-0.160581607519925	-0.388346632420633	0.640133409549507	-0.162955292012219	-0.103104847192041	0.225267454256853	"IS03"	0.640133409549507
"DCTN3"	"DCTN3"	-0.259931171051327	-0.257785427383392	0.632962904978302	-0.0295617050292569	-0.129053692656311	0.127216190263149	"IS03"	0.632962904978302
"MT2A"	"MT2A"	-0.218144057086477	-0.723357704156733	0.631964586035408	-0.0714332424610896	0.162281469880971	0.266921413227158	"IS03"	0.631964586035408
"HNRNPA2B1"	"HNRNPA2B1"	0.230223902921458	-0.130597810537699	0.629804079428756	0.3315703177321	-0.339719252641863	-0.229534938244392	"IS03"	0.629804079428756
"CEP57"	"CEP57"	-0.0460696748255874	-0.169048830834136	0.624171729741931	0.123933927128157	-0.220263010374357	-0.048465709156834	"IS03"	0.624171729741931
"NASP"	"NASP"	0.149516604118638	0.00152740838759925	0.619641953162105	0.308619830149635	-0.099490142138782	-0.451533365184038	"IS03"	0.619641953162105
"FABP5"	"FABP5"	0.212663170872785	-0.370864718602519	0.601425379544734	-0.0572144985503673	-0.172532573254406	0.0510488959930842	"IS03"	0.601425379544734
"SRSF3"	"SRSF3"	-0.203694046361475	-0.258447728224471	0.589024195696932	-0.14375819640847	0.30928826650084	-0.141808274201314	"IS03"	0.589024195696932
"SNRPF"	"SNRPF"	-0.187224729815868	-0.231700186009774	0.587442806410898	-0.143905707542119	0.0981984706611321	-0.0135573362033217	"IS03"	0.587442806410898
"POLR3K"	"POLR3K"	-0.115189300792581	-0.178677181412418	0.582901976764743	-0.121011416218784	-0.184578994276269	0.11094220193558	"IS03"	0.582901976764743
"CKAP2"	"CKAP2"	-0.0843930286283112	-0.147995633672198	0.576923954071831	0.203590947056061	-0.204339209912249	-0.0766516224791658	"IS03"	0.576923954071831
"UBE2I"	"UBE2I"	-0.0723024030928243	-0.260763623690381	0.552951640095218	-0.0246784479485956	-0.127416200508579	0.0752433038147855	"IS03"	0.552951640095218
"CNTRL"	"CNTRL"	-0.0204303967746762	-0.164076809935279	0.548641511515612	0.0729797497926006	-0.196682693355709	-0.0195688541427242	"IS03"	0.548641511515612
"SUMO2"	"SUMO2"	-0.050061153435356	-0.545478010119604	0.542347666536745	-0.0410336164369675	-0.170087788076619	0.324793659187143	"IS03"	0.542347666536745
"CMC2"	"CMC2"	-0.161206270531666	-0.137999906970378	0.54191209086807	0.146920534261802	-0.322048481833506	0.0844922555787326	"IS03"	0.54191209086807
"RBX1"	"RBX1"	-0.323779304374749	-0.544615666017695	0.535021097375224	-0.121783287080012	0.209552641211428	0.218810039945187	"IS03"	0.535021097375224
"BLOC1S1"	"BLOC1S1"	-0.297626662557344	-0.509206038308254	0.534408087083191	-0.22695671571638	0.483781757895177	0.0323189957947376	"IS03"	0.534408087083191
"RHOA"	"RHOA"	0.177994293826156	-0.322462549218956	0.531623734291401	0.116972994214846	-0.731975026470658	0.386047181794996	"IS03"	0.531623734291401
"HNRNPA3"	"HNRNPA3"	0.249999921999656	-0.355050896489856	0.526733782984354	0.308302539233066	-0.0176592871107099	-0.245429977701715	"IS03"	0.526733782984354
"LBR"	"LBR"	-0.170050724014617	-0.0769111289634681	0.526093239256961	0.189241535685688	-0.152510466498642	-0.0966170445632134	"IS03"	0.526093239256961
"VIM"	"VIM"	-0.136967445175779	0.201380800540537	0.525267671906666	-0.0454594938802028	-0.526975528239925	0.0744891019635992	"IS03"	0.525267671906666
"PPP1CA"	"PPP1CA"	-0.256962716157142	-0.56613110184328	0.519285245589986	0.0665317284116431	0.0583103105136538	0.225334959731762	"IS03"	0.519285245589986
"PGAM1"	"PGAM1"	0.0691861385247346	-0.599622140790398	0.514937705130889	0.140943299235406	0.140008168927901	0.000423386580582261	"IS03"	0.514937705130889
"PSMB3"	"PSMB3"	-0.108088720399387	-0.418159317497635	0.509167904737155	0.272525120829748	0.140411332034907	-0.118481122712588	"IS03"	0.509167904737155
"MCM6"	"MCM6"	0.0564982945206985	-0.133521365434093	0.508278404142955	0.276742031796653	-0.0160668461355305	-0.297748190540757	"IS03"	0.508278404142955
"PPM1G"	"PPM1G"	0.0941397421979208	-0.21087060477078	0.505201070162028	0.351316216004155	-0.238534738185255	-0.130231608084829	"IS03"	0.505201070162028
"CDK2AP2"	"CDK2AP2"	0.049605438419239	-0.227427840305465	0.503891651330033	0.166560636721261	-0.305809674860842	0.048636006312193	"IS03"	0.503891651330033
"YWHAQ"	"YWHAQ"	-0.224280437703088	-0.276290543946271	0.496255674930712	-0.0581452479809464	-0.0837514350921891	0.170649730258161	"IS03"	0.496255674930712
"PPDPF"	"PPDPF"	-0.0897236744136243	-0.102231583047029	0.494336045626498	0.0230770031186912	-0.660858669345252	0.35958317470776	"IS03"	0.494336045626498
"KATNAL1"	"KATNAL1"	-0.0235408982378397	-0.152685543542859	0.492968338616634	0.0184899074227462	-0.0586889389998319	-0.073799560674046	"IS03"	0.492968338616634
"PSMB9"	"PSMB9"	-0.227417043988097	-0.633668138541835	0.472389874545374	0.081318118734727	-0.136015160219047	0.420140847934295	"IS03"	0.472389874545374
"WDR54"	"WDR54"	-0.139379218557585	-0.236841532564217	0.471128536582294	0.00709716282948311	-0.00865748550266299	0.0238243174104466	"IS03"	0.471128536582294
"PLP2"	"PLP2"	-0.514599576583845	0.0610028077741873	0.468985293039978	-0.133048861349645	-0.00128778580047111	0.0434824391439	"IS03"	0.468985293039978
"PSMB8"	"PSMB8"	-0.138372337998476	-0.520352205360298	0.466848604876095	0.014015083678739	-0.245317746799679	0.410297842088878	"IS03"	0.466848604876095
"CALM2"	"CALM2"	-0.0468560664889243	-0.0761401572596626	0.465627908190379	0.269631050813465	0.371069762574534	-0.553478480191571	"IS03"	0.465627908190379
"TMIGD2"	"TMIGD2"	0.0192102349590965	-0.272962493167557	0.459605108936999	-0.178016135451102	-0.229900559862866	0.240077506039018	"IS03"	0.459605108936999
"HNRNPF"	"HNRNPF"	0.0226135356104157	-0.236695922458777	0.459317945829772	0.102798210532653	-0.0692520723088347	-0.0517731310310269	"IS03"	0.459317945829772
"WDR1"	"WDR1"	-0.0536731707567675	-0.350373866678033	0.458471961368349	0.149279669054979	-0.211286947337564	0.151122596160821	"IS03"	0.458471961368349
"PIF1"	"PIF1"	-0.00722979177614198	-0.159588115232728	0.457588808006156	-0.0787227220696572	-0.0767010633489638	0.00387163076673257	"IS03"	0.457588808006156
"COX6C"	"COX6C"	-0.23747103291867	-0.384517747751221	0.455591071401805	0.0873473998155597	0.174322545613765	0.0129910897051915	"IS03"	0.455591071401805
"ANP32A"	"ANP32A"	-0.0104108729679567	-0.295937436278026	0.454267622449581	0.101632314233531	-0.225973085844902	0.126944449044367	"IS03"	0.454267622449581
"RNPS1"	"RNPS1"	0.0264115183661894	-0.1942990397029	0.449678330847058	0.0883818275460653	-0.0079212908538435	-0.118751696458977	"IS03"	0.449678330847058
"SF3A2"	"SF3A2"	-0.00736992248938174	-0.104851907274636	0.448746990612153	0.240209190950008	-0.230213844315491	-0.0845631424009115	"IS03"	0.448746990612153
"ARL3"	"ARL3"	0.277033032666243	-0.360490243325107	0.445825666431104	-0.11207871176641	-0.199139540162262	0.134563899834718	"IS03"	0.445825666431104
"ANKRD35"	"ANKRD35"	0.0289935692152832	-0.277263188194085	0.443680182621185	-0.0978467921159759	-0.0144638882027342	0.0463564092476041	"IS03"	0.443680182621185
"SRSF2"	"SRSF2"	-0.105329654522454	-0.0735161722405496	0.438309695978621	0.107554021154606	0.3823483197905	-0.439706838490192	"IS03"	0.438309695978621
"BTG3"	"BTG3"	0.158148232080259	-0.250473864381598	0.437754125765647	0.0148476999688122	-0.0762873484875749	-0.044536422650078	"IS03"	0.437754125765647
"MPHOSPH9"	"MPHOSPH9"	-0.0114656403640699	-0.233356240510981	0.43265575118211	-0.00270067007600736	-0.109563341013242	0.0584684008647429	"IS03"	0.43265575118211
"PARK7"	"PARK7"	-0.072468873602587	-0.521036384354593	0.431023316623233	0.0414243336539645	0.0468893938501574	0.167494751889424	"IS03"	0.431023316623233
"AIP"	"AIP"	-0.0881479518620446	-0.314884015088976	0.423980002738857	0.0348300862788311	-0.173135564283966	0.187818691340142	"IS03"	0.423980002738857
"HDAC1"	"HDAC1"	-0.178213111535575	-0.0976082320886054	0.422834181940279	0.168068309711256	-0.0912009082075526	-0.0623449499612638	"IS03"	0.422834181940279
"PTGES3"	"PTGES3"	0.324592940931023	-0.0346821793522158	0.42276965992983	0.189389847828278	-0.286210523281585	-0.214385649158958	"IS03"	0.42276965992983
"IFI16"	"IFI16"	0.00909384383986434	-0.408886277293423	0.422242061306515	0.119478723458522	0.145113460829391	-0.0640859683121025	"IS03"	0.422242061306515
"CCL3"	"CCL3"	0.302546290301716	-0.615892075960692	0.420063535292464	-0.2685149472702	-0.108905112881996	0.341953299650291	"IS03"	0.420063535292464
"TPM3"	"TPM3"	-0.0784529912409637	-0.214089454451024	0.41692162150205	0.183561240345837	-0.212499607122943	0.062762545683158	"IS03"	0.41692162150205
"LSM8"	"LSM8"	-0.152568402369362	-0.193761153924187	0.415553945169193	-0.11241608889412	-0.141060839645654	0.182924383589592	"IS03"	0.415553945169193
"XRCC5"	"XRCC5"	0.000921897257226292	-0.160168504694178	0.414580523767025	0.212327299246723	-0.120178866462942	-0.0970937639580102	"IS03"	0.414580523767025
"SUMO1"	"SUMO1"	-0.174650070970462	-0.368338937841621	0.412322699082868	-0.0218188370455037	0.167406279877304	0.0530229797071406	"IS03"	0.412322699082868
"MDH1"	"MDH1"	-0.0826325006618276	-0.168910521277941	0.411956874342004	0.192794739444847	-0.0465328928756649	-0.0939951730626569	"IS03"	0.411956874342004
"MICB"	"MICB"	0.0303317996460001	-0.117201777908317	0.411137912462082	-0.0465969998581159	-0.133162544802946	0.00118573652552607	"IS03"	0.411137912462082
"ARPC2"	"ARPC2"	-0.0730384069885445	-0.532426999823568	0.40903614764128	0.013677973639934	0.107844029239532	0.1562298227296	"IS03"	0.40903614764128
"PRKAR1B"	"PRKAR1B"	0.166555468241648	-0.301133847708742	0.404306199912486	-0.0989107199029109	-0.224882747924805	0.17367448818609	"IS03"	0.404306199912486
"TRAPPC1"	"TRAPPC1"	-0.314028905055149	-0.336938212052668	0.400036936312608	0.014437378242819	-0.0804220201516435	0.264614930474577	"IS03"	0.400036936312608
"TDP1"	"TDP1"	0.0339012769153934	-0.092519532017498	0.399918775243251	0.0626490280841979	-0.137559893992638	-0.0668835086986445	"IS03"	0.399918775243251
"THRAP3"	"THRAP3"	-0.0650537017649827	-0.026947952883237	0.399135150432522	0.296845152331113	-0.223247379214492	-0.127003363471464	"IS03"	0.399135150432522
"TMEM14B"	"TMEM14B"	-0.19188870265791	-0.203996294717889	0.398510268201203	-0.0587459461789597	-0.112903720875424	0.168903682010014	"IS03"	0.398510268201203
"DGUOK"	"DGUOK"	-0.013372942200361	-0.329372026145774	0.395056862453098	-0.0826039331840344	-0.0799288139466926	0.169130810730319	"IS03"	0.395056862453098
"MAGOH"	"MAGOH"	-0.0174931524461864	-0.0545103255696702	0.392974930821423	0.24303709103896	-0.0736032423900752	-0.208117377078669	"IS03"	0.392974930821423
"RAB27A"	"RAB27A"	0.220802243799425	-0.53768568724091	0.39225464615144	0.000721006121194793	0.00109351420236171	0.114875697476697	"IS03"	0.39225464615144
"BUD31"	"BUD31"	0.00725232493009929	-0.198108196187695	0.391222174743604	0.0613355730444406	0.08455076048915	-0.133235628083064	"IS03"	0.391222174743604
"ABRACL"	"ABRACL"	-0.284505518319098	-0.307252013966342	0.389454535011419	-0.126803536734672	-0.07944687787526	0.305346157295758	"IS03"	0.389454535011419
"PSME2"	"PSME2"	-0.195495058341649	-0.439769620705619	0.389080943502232	0.142982302075795	-0.0779485356918432	0.223570618896463	"IS03"	0.389080943502232
"TRA2B"	"TRA2B"	0.0844142502498523	-0.120921015581064	0.387514723449983	0.141704379296933	0.285441471747603	-0.415502878786674	"IS03"	0.387514723449983
"UBE2D2"	"UBE2D2"	-0.089461105809605	-0.313279671938601	0.384652381646731	0.0148647089249034	-0.243296152043299	0.267830992707935	"IS03"	0.384652381646731
"SNRNP40"	"SNRNP40"	-0.064117926016125	-0.267745297969833	0.383895858909019	0.0176934889012572	-0.0991511660481356	0.114251651848562	"IS03"	0.383895858909019
"COX7A2"	"COX7A2"	-0.3033841253758	-0.349374829030958	0.383228483377097	-0.0194917611283024	0.193348342309538	0.0929060711360311	"IS03"	0.383228483377097
"MT1E"	"MT1E"	-0.134487866491013	-0.399507253177414	0.380541380519284	0.0720855377563176	0.254198368152581	-0.0395632198361426	"IS03"	0.380541380519284
"GMFG"	"GMFG"	-0.525990078983159	-0.276694846273743	0.378890359255703	0.091741794810895	-0.0132923273056411	0.239817384437126	"IS03"	0.378890359255703
"POLR2K"	"POLR2K"	-0.0491734787914683	-0.132828925738693	0.375458702054382	0.00290031981745534	0.134403340502936	-0.155068587626212	"IS03"	0.375458702054382
"MEAF6"	"MEAF6"	-0.0994759151667721	-0.171331078340954	0.374595007282991	-0.0593153882513047	-0.063174691375543	0.0756746431362361	"IS03"	0.374595007282991
"UBE2N"	"UBE2N"	-0.173199005740358	-0.31147759534528	0.373104524250921	0.075578203483941	0.0676575345779261	0.0512263534414671	"IS03"	0.373104524250921
"UBXN4"	"UBXN4"	0.0848077376286959	-0.245181101935489	0.37195340164439	0.29628532984159	-0.397183205443489	0.108492415124199	"IS03"	0.37195340164439
"KIF2A"	"KIF2A"	-0.0235306201685964	0.0452401659457968	0.371620198384813	0.15624696500434	-0.460971923627225	0.0593855013595396	"IS03"	0.371620198384813
"HINT1"	"HINT1"	-0.475642931904761	-0.00135574313072149	0.371267611246634	-0.00641521125399855	-0.229157469691729	0.221117138413786	"IS03"	0.371267611246634
"GNLY"	"GNLY"	0.300836231847345	-0.316157484262328	0.371041220050521	-0.394334913272153	0.126137527579584	0.0313102949941077	"IS03"	0.371041220050521
"NAP1L4"	"NAP1L4"	0.0844908608283136	-0.305732406522121	0.370560932993918	0.257182865701276	0.0127540611089554	-0.126583050295354	"IS03"	0.370560932993918
"SRRM1"	"SRRM1"	0.0886298599506185	0.0379815833259032	0.368032663219438	0.310934432881324	-0.236905764390533	-0.230983907229511	"IS03"	0.368032663219438
"DNAJC8"	"DNAJC8"	-0.0572954168513377	-0.117027009520306	0.367295861456739	0.134916650997334	-0.0385144000070537	-0.100033664653599	"IS03"	0.367295861456739
"NUDC"	"NUDC"	0.231371604664588	-0.173974308047151	0.366868498445828	0.0888860261053962	-0.00148824500942385	-0.196453135703101	"IS03"	0.366868498445828
"IFI27L2"	"IFI27L2"	-0.0545273727285095	-0.583927462333401	0.366519381643524	0.0172326047315132	0.0912599328649371	0.216976809494304	"IS03"	0.366519381643524
"ATP6V0E2"	"ATP6V0E2"	-0.211709074977661	-0.285704324144494	0.364162804658958	-0.00511413456670431	-0.221327222845313	0.308483585689859	"IS03"	0.364162804658958
"ARHGDIA"	"ARHGDIA"	-0.147637914206111	-0.0883017363719726	0.363441477122254	0.0963239670250009	-0.0234582607426475	-0.0685090707998458	"IS03"	0.363441477122254
"ACAA2"	"ACAA2"	-0.158859584442456	-0.245691259979922	0.362856987001791	-0.105573366345762	0.313561725049621	-0.0880728443659007	"IS03"	0.362856987001791
"LDHB"	"LDHB"	-0.286964812197898	-0.182582695496724	0.362348360554477	0.020114075242269	-0.145819103868087	0.198311496844349	"IS03"	0.362348360554477
"OXCT1"	"OXCT1"	0.062300241868204	-0.134796140419185	0.361593959292661	0.0998593217181449	-0.0815351298041407	-0.0905567828932837	"IS03"	0.361593959292661
"CHAC2"	"CHAC2"	-0.034812646732028	-0.106702113308721	0.359687311125437	-0.00516980084449306	0.00803464088729866	-0.0769085866004138	"IS03"	0.359687311125437
"HAT1"	"HAT1"	-0.0774148598444572	-0.143738778312221	0.354560002783938	-0.0325051551153746	0.242287444809268	-0.184767489064062	"IS03"	0.354560002783938
"TSTD1"	"TSTD1"	-0.0302012135259978	-0.110286413615514	0.353302895602662	0.017261810750938	-0.303074345692491	0.144134369263805	"IS03"	0.353302895602662
"RNF4"	"RNF4"	-0.0478094179786201	-0.103542887661953	0.353098600761342	0.0338889154684351	-0.22529701057459	0.0816106075651235	"IS03"	0.353098600761342
"PSMB10"	"PSMB10"	-0.201507483605392	-0.236767649442461	0.352215428096124	0.322396013341581	-0.532833155591746	0.332922760245752	"IS03"	0.352215428096124
"SNRPD2"	"SNRPD2"	-0.368200980381702	0.0085808399581052	0.348941260400854	-0.0226046456951246	-0.25660615803847	0.202090612458321	"IS03"	0.348941260400854
"CCT2"	"CCT2"	0.268738566313903	0.0153069038233104	0.341493930293879	0.262222272753446	-0.182580652134257	-0.301074578922355	"IS03"	0.341493930293879
