"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"State"	"MaxFC"	"InitialState"
"PTGES3"	"PTGES3"	0.324592940931023	-0.0346821793522158	0.42276965992983	0.189389847828278	-0.286210523281585	-0.214385649158958	"S01"	0.42276965992983	"IS03"
"IFI16"	"IFI16"	0.00909384383986434	-0.408886277293423	0.422242061306515	0.119478723458522	0.145113460829391	-0.0640859683121025	"S01"	0.422242061306515	"IS03"
"CCL3"	"CCL3"	0.302546290301716	-0.615892075960692	0.420063535292464	-0.2685149472702	-0.108905112881996	0.341953299650291	"S01"	0.420063535292464	"IS03"
"TPM3"	"TPM3"	-0.0784529912409637	-0.214089454451024	0.41692162150205	0.183561240345837	-0.212499607122943	0.062762545683158	"S01"	0.41692162150205	"IS03"
"LSM8"	"LSM8"	-0.152568402369362	-0.193761153924187	0.415553945169193	-0.11241608889412	-0.141060839645654	0.182924383589592	"S01"	0.415553945169193	"IS03"
"XRCC5"	"XRCC5"	0.000921897257226292	-0.160168504694178	0.414580523767025	0.212327299246723	-0.120178866462942	-0.0970937639580102	"S01"	0.414580523767025	"IS03"
"SUMO1"	"SUMO1"	-0.174650070970462	-0.368338937841621	0.412322699082868	-0.0218188370455037	0.167406279877304	0.0530229797071406	"S01"	0.412322699082868	"IS03"
"MDH1"	"MDH1"	-0.0826325006618276	-0.168910521277941	0.411956874342004	0.192794739444847	-0.0465328928756649	-0.0939951730626569	"S01"	0.411956874342004	"IS03"
"MICB"	"MICB"	0.0303317996460001	-0.117201777908317	0.411137912462082	-0.0465969998581159	-0.133162544802946	0.00118573652552607	"S01"	0.411137912462082	"IS03"
"ARPC2"	"ARPC2"	-0.0730384069885445	-0.532426999823568	0.40903614764128	0.013677973639934	0.107844029239532	0.1562298227296	"S01"	0.40903614764128	"IS03"
"PRKAR1B"	"PRKAR1B"	0.166555468241648	-0.301133847708742	0.404306199912486	-0.0989107199029109	-0.224882747924805	0.17367448818609	"S01"	0.404306199912486	"IS03"
"TRAPPC1"	"TRAPPC1"	-0.314028905055149	-0.336938212052668	0.400036936312608	0.014437378242819	-0.0804220201516435	0.264614930474577	"S01"	0.400036936312608	"IS03"
"TDP1"	"TDP1"	0.0339012769153934	-0.092519532017498	0.399918775243251	0.0626490280841979	-0.137559893992638	-0.0668835086986445	"S01"	0.399918775243251	"IS03"
"THRAP3"	"THRAP3"	-0.0650537017649827	-0.026947952883237	0.399135150432522	0.296845152331113	-0.223247379214492	-0.127003363471464	"S01"	0.399135150432522	"IS03"
