"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"
"LENG8__pos"	58.1998753065935	46.6372801185503	21.1624117039689	83.486712523647	25.7360126304728	13.1001181717325
"TBX1__pos"	15.9357536319228	21.3259513272878	142.419549261054	19.7623882402948	2.22044604925031e-16	18.1250919264491
"SLC25A25__pos"	0.00525738525727062	14.7665868003934	16.8767410822308	33.1247783803834	2.22044604925031e-16	184.809037672056
"ADGRF5__pos"	15.5069505340769	159.84709983791	16.934405356322	52.4351608348243	7.4673755858276	10.0419908358984
"RNF145__pos"	29.3352992044589	62.8371065735726	5.16123748172102	143.311225237745	7.58179449249447	19.4074606889482
"RGS5__pos"	108.829395376376	3.54207225268419	2.22044604925031e-16	2.22044604925031e-16	11.3802353708522	2.22044604925031e-16
"OGT__pos"	70.9140561680947	48.6155460989478	15.3929742940182	54.552172821938	25.9087999038358	16.7656218903986
"PARD6G__pos"	2.22044604925031e-16	2.22044604925031e-16	140.826993667032	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"NCOA7__pos"	7.18256072185298	1.8699361468872	18.5325179920207	86.3755512708016	9.2944580212284	164.356291812847
"RGCC__pos"	2.22044604925031e-16	139.69761668463	2.22044604925031e-16	98.8670502983039	6.86993180972091	14.3116980026171
"UPP1__pos"	32.6323210913137	47.3029467613974	2.22044604925031e-16	126.138388480716	6.73886623249925	60.8690342004703
"RAB3C__pos"	125.248576795468	2.22044604925031e-16	2.22044604925031e-16	3.46248912379256	2.22044604925031e-16	69.8693424747495
"DDX17__pos"	52.1759271515315	60.4402030016615	19.7130064843045	39.1043290141224	47.7076203078876	33.1108889485901
"RBP1__pos"	13.6913116391615	17.5310673899649	132.981181409398	56.7002277899298	0.248642087261412	8.04116118006047
"ACKR1__pos"	125.403127132322	2.22044604925031e-16	2.22044604925031e-16	39.8277472005117	2.22044604925031e-16	124.85687887629
"UNC5B__pos"	2.22044604925031e-16	140.701539305886	74.8158825007987	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"FSTL1__pos"	53.7742715730989	71.4040864936542	1.06354605583478	110.666642521715	6.42886741002137	7.33573823167475
"NR2F2__pos"	163.980071001989	2.22044604925031e-16	46.8340337363994	24.2818384572736	9.87554350218757	38.4878603803041
"NKTR__pos"	80.5980538089531	51.8142977385291	27.8806647637168	43.3897075654138	32.5861386267453	24.8438944863948
"MFAP2__pos"	2.22044604925031e-16	54.3408040070361	129.794363475637	62.1811717937513	2.22044604925031e-16	2.22044604925031e-16
"FOSL1__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	45.3600312693599	2.22044604925031e-16	162.304590603666
"MMP2__pos"	61.3769509070014	142.301810101602	14.2729115694341	39.3650103597673	4.99763747167828	2.22044604925031e-16
"PXDN__pos"	22.2582788386527	71.6729836033216	23.1811570932587	138.358368350132	5.34645671128632	7.83722052228497
"MMP28__pos"	108.931147450542	44.9209126212047	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	61.2159934975486
"ADAMTS6__pos"	80.9961855448845	96.9882222385447	8.14740158241418	51.2921719399286	2.22044604925031e-16	2.22044604925031e-16
"CCDC80__pos"	11.8749884847286	30.5513869788832	128.228588386139	52.3312428007092	2.22044604925031e-16	6.54735948586265
"TNFRSF10D__pos"	10.4883219448303	27.7040147518484	7.15225412496183	35.18431605653	2.22044604925031e-16	177.865036524996
"APCDD1__pos"	17.6575606257764	156.483512807922	3.99840282029859	51.0249347471058	9.13535528516019e-15	9.40820733489786
"P2RY6__pos"	35.3239697294432	14.616214304043	2.22044604925031e-16	153.4247858795	2.22044604925031e-16	2.22044604925031e-16
"RAMP3__pos"	106.049070384881	36.3956480323146	0.729254066975538	46.199262204323	3.07158014446249	38.1405858022336
"TBCD__pos"	73.1572426646373	56.7955991627745	5.1495186298863	77.5845249405239	28.0228215835146	8.99261708945964
"MSMP__pos"	2.22044604925031e-16	2.22044604925031e-16	126.50275051005	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"CXCL2__pos"	2.22044604925031e-16	2.22044604925031e-16	58.8647659330554	9.18282749238496	2.22044604925031e-16	195.176238662199
"COL4A1__pos"	7.87778027584636	115.07767045735	0.366925249228141	105.553402437224	2.22044604925031e-16	2.22044604925031e-16
"S100A3__pos"	12.8127352156147	44.7843868009698	1.56112583759033	148.579368610483	2.22044604925031e-16	2.22044604925031e-16
"CPXM2__pos"	147.293675534674	28.449413695282	3.08336281146473	19.9876260722321	2.22044604925031e-16	50.1001686574902
"HYAL2__pos"	115.0219051539	61.3540668448918	20.3640053025137	45.5226482428411	6.97734776922658	2.22044604925031e-16
"APOD__pos"	2.22044604925031e-16	2.5974981019854	131.264101152869	10.8183201133687	5.46861673633955e-09	38.9846813906389
"RCAN1__pos"	6.96551258359298	13.4615484666694	13.3625838028293	96.5982756847584	2.22044604925031e-16	148.388936897491
"JAG2__pos"	50.6418149611267	158.366568151297	2.22044604925031e-16	33.9119543105761	1.74333134881726	8.19419256200536
"ATOX1__pos"	40.3418938184765	43.7658926405164	14.3156028198188	98.2459482310387	24.7986948833971	3.56217709941325
"NPDC1__pos"	95.6746661406245	45.4865222562455	2.22044604925031e-16	35.0145215882344	0.155380447046538	39.3841483774569
"COL18A1__pos"	45.5330914661785	78.3459322798746	8.7167075677929	81.3183382929893	30.1456394067718	0.930059818201228
"PDE1A__pos"	2.22044604925031e-16	2.22044604925031e-16	114.48147259179	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"SOCS3__pos"	17.3653405491154	27.6611492057652	23.5571990655541	50.2935284833676	13.564574361987	152.18533390372
"ESAM__pos"	44.0531909936777	125.119518041906	2.22044604925031e-16	29.9263585778632	6.41163815681413	33.7197626603922
"APLN__pos"	2.22044604925031e-16	40.3877612967703	2.22044604925031e-16	145.157945303647	2.22044604925031e-16	2.22044604925031e-16
"ITGB4__pos"	151.511528863596	28.9987661244869	22.6464936161814	7.45612198756872e-05	22.1231486806445	51.6387666167807
"SHANK3__pos"	72.9588935619535	76.0417987422002	7.28251414262595	58.4878105476245	7.88618752355025	36.9109846881916
"KLHL4__pos"	2.22044604925031e-16	2.22044604925031e-16	124.191166937545	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"HES1__pos"	12.3921199019305	31.1636235381028	48.5759830928318	1.85062369635998	2.22044604925031e-16	166.966227335471
"CA2__pos"	2.22044604925031e-16	139.495418645485	0.268052834846263	49.2040791817708	2.26729263792877	2.22044604925031e-16
"LAMP3__pos"	51.1934306443945	5.84447680689968	27.5043639762016	136.468965571507	2.22044604925031e-16	3.715934264984
"MACF1__pos"	46.1408175765986	76.701168981895	16.1677023213956	57.505341260812	36.4250091485571	20.9008510652453
"TMSB4X__pos"	39.9862186780676	12.6451830404721	7.17389803759355	54.5011252415064	57.4379723423762	13.6270036791874
"FABP4__pos"	27.2679726454348	2.22044604925031e-16	136.414259914565	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"LIFR__pos"	43.821687690016	2.22044604925031e-16	4.17515734275554	2.22044604925031e-16	2.22044604925031e-16	177.046467759754
"SPARC__pos"	16.4201242562953	110.791747158524	2.22044604925031e-16	71.9152511617929	2.22044604925031e-16	6.63874053059671
"COL6A1__pos"	49.0971058104689	40.108624977859	10.9501950427337	141.206626380605	7.94908501002964e-08	3.80017281605231
"PILRB__pos"	61.7126069662798	31.9440513479212	19.0287725366011	51.9174522026501	20.5088348426346	1.16089929768397
"PPDPF__pos"	54.3752676223007	16.2180373517281	20.3577160519311	40.3815390833947	54.943147783618	3.62557539222677
"ART4__pos"	2.22044604925031e-16	2.22044604925031e-16	120.622155636292	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"BCL3__pos"	52.0487136249475	16.6703081976695	11.2148610779449	30.2577001644024	7.52420423353547	157.320742745853
"GPR4__pos"	23.1541609446844	136.6185807076	0.889601680775238	69.2780156483701	2.22044604925031e-16	16.9685780341562
"THY1__pos"	2.22044604925031e-16	48.9896619331932	16.4893009664085	145.517422937566	2.22044604925031e-16	21.7862417900705
"TNFRSF25__pos"	33.9759221376334	67.2219589113242	6.42791335153134	48.6641270586155	24.7413806843299	2.22044604925031e-16
"ID1__pos"	104.639509132114	71.8317682362983	20.1909281328187	2.94338278313804	37.6702875950306	8.18854576783264
"ABCA4__pos"	2.22044604925031e-16	2.22044604925031e-16	113.171644745984	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"CLU__pos"	66.8885740913622	2.22044604925031e-16	61.9535244557588	2.22044604925031e-16	8.00089661461017	153.304628120637
"ALPL__pos"	23.6336119481746	159.14863352358	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	18.7558352007349
"S100A6__pos"	62.0373618129528	10.0308104790039	5.26389946501228	97.4484302964978	16.3183279439451	6.29666468248521e-16
"MT-ATP8__pos"	77.3839216583339	84.2107912245602	27.9369667685656	9.3943684831723	60.8938618059859	1.2997787670301
"GUK1__pos"	83.9120130984638	24.0281939897031	15.2507027612758	30.6083233647936	23.9056524982032	5.30963624496403
"RADIL__pos"	2.22044604925031e-16	2.22044604925031e-16	107.845111718266	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"CSRP2__pos"	46.3830158520218	2.22044604925031e-16	11.5063273258361	76.348508505681	15.7851725952835	132.918419700104
"CDA__pos"	75.8047048493382	136.424334723192	8.12725062235195	24.9751142878564	2.22044604925031e-16	2.22044604925031e-16
"RAB13__pos"	45.6122727522117	27.56659276357	10.7231107267039	92.7914009402188	13.8835565699243	33.6331289563155
"MYO15B__pos"	66.3756509323373	38.6020575939098	8.51426026075831	50.1032758601138	17.6880387721129	20.1042885494107
"LHX6__pos"	145.751710826927	2.22044604925031e-16	2.22044604925031e-16	62.0094769410519	2.22044604925031e-16	23.4614848677397
"FAM162B__pos"	2.22044604925031e-16	2.22044604925031e-16	111.93859372353	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"CSF3__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	68.7772984920434	2.22044604925031e-16	131.910558727572
"PLPP3__pos"	40.4184568825707	146.095025567655	17.8648405312404	19.2190738348496	1.41473245551894	42.6177294690096
"RBP5__pos"	36.7622275073071	2.22044604925031e-16	2.22044604925031e-16	97.6985651110553	2.22044604925031e-16	82.8028122044133
"EHBP1L1__pos"	108.037358643317	28.7734500756973	2.22044604925031e-16	61.3227243430037	2.22044604925031e-16	17.3152110632442
"MALL__pos"	141.688506113645	68.8570470202569	1.93138142914323	22.1526819037215	4.23440354582508	32.1130083243033
"TSPAN5__pos"	15.6914424531498	31.9737128053546	118.701419918775	47.2672159502462	2.22044604925031e-16	2.22044604925031e-16
"KLF10__pos"	15.4734400563148	33.9401837120891	44.291731551688	22.3462101833608	7.32987924132447	157.555627550958
"PLVAP__pos"	26.0128161870205	111.269355085515	2.22044604925031e-16	50.6035845724927	2.22044604925031e-16	30.9957075427211
"SH3TC1__pos"	34.6486474905869	30.7759486521212	23.6305108749925	144.257460695718	10.7591562825219	1.61241495522701
"RAPGEF3__pos"	80.252451346811	52.0570244877058	2.22044604925031e-16	60.9931048980475	15.4449359131481	43.0976944187849
"ADGRG6__pos"	97.3683181240042	2.22044604925031e-16	2.22044604925031e-16	7.48342383788207	2.22044604925031e-16	48.7630255848322
"TMEM100__pos"	2.22044604925031e-16	2.22044604925031e-16	136.998218275385	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"PTGDS__pos"	74.6743649607235	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	122.982710275641
"ITGA1__pos"	1.71857171831441	153.307989829086	29.7397988598652	26.8757763219011	2.22044604925031e-16	9.89436672536307
"ROMO1__pos"	34.3083957735346	25.9962739749186	27.0963330579441	100.351365462416	41.4775144725282	1.9566494343999
"STAB1__pos"	79.5553952273756	39.304114194201	25.3821215245451	89.9531513673165	18.0631591056642	20.7188123194597
"TPO__pos"	106.787635755508	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"STAB2__pos"	2.22044604925031e-16	2.22044604925031e-16	102.661772939659	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"ITPKC__pos"	6.778435028144	2.22044604925031e-16	5.30572200908148	53.1495860471113	2.22044604925031e-16	150.717960047481
"HEY1__pos"	2.22044604925031e-16	148.98883380611	30.7026191736886	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"RAI14__pos"	61.2834070720857	29.3818560840251	36.4636422291566	118.627922362566	0.683848374019546	29.8818175650464
"CCNL2__pos"	56.6967571971766	44.3434432746501	19.4049543378885	73.1359699500045	42.3192166402132	17.320215102563
"LIMS2__pos"	126.345840406809	65.2281205690141	2.22044604925031e-16	21.6784058074908	20.9197605877971	35.0137721988274
"LYVE1__pos"	2.22044604925031e-16	8.06758142887935	112.851059303402	86.4366001970755	2.22044604925031e-16	2.22044604925031e-16
"TACR1__pos"	2.22044604925031e-16	0.079873555054222	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	186.866155503913
"TMEM204__pos"	54.5458451790769	127.155768956648	21.7022279192686	43.4879292900923	14.537550746122	3.82411581448144
"APLNR__pos"	93.301157600835	45.311259398342	2.22044604925031e-16	117.283170568323	2.22044604925031e-16	8.51261489861754
"ADAMTS9__pos"	44.9987467396811	65.4864219253523	3.60824649772164	104.681632314876	2.22044604925031e-16	38.2572557564579
"ADAMTS18__pos"	121.730450354437	2.22044604925031e-16	2.22044604925031e-16	2.16146949709375	2.22044604925031e-16	9.14369704266919
"LAYN__pos"	15.8505290045616	45.1246953084502	109.318136258847	36.0631157852613	10.5776669536864	39.6221516665699
"BAG3__pos"	10.075833453138	60.5716619323758	17.4302144701876	34.5057552102113	3.63612115865154	146.757747180574
"TSC22D1__pos"	27.7647792197657	121.052462236381	7.2466920524581	3.4399986048703	23.9878514944411	73.5042786986226
"VWA1__pos"	50.578314861859	83.6777890783382	2.22044604925031e-16	110.155366105296	3.54924213854058	12.97287209735
"ECE1__pos"	71.823500451105	52.4084221413602	7.69652995370661	71.2201608397917	23.0890030979796	19.704335600025
"COL17A1__pos"	106.59213632367	2.22044604925031e-16	2.22044604925031e-16	26.7413423142688	14.9113942838609	2.22044604925031e-16
"FLT4__pos"	4.88385306533817	96.574674040688	111.343208441377	27.6191129188447	2.22044604925031e-16	16.7667355119439
"UGCG__pos"	33.2881233130506	24.0512574309373	15.2896852598021	59.3108527911793	1.91940132691753	142.479763538542
"FCN3__pos"	2.22044604925031e-16	136.556280394507	2.22044604925031e-16	13.8243342742798	2.22044604925031e-16	2.22044604925031e-16
"C4orf48__pos"	45.4768375071926	45.3874607347803	40.1426811241705	112.391479225858	20.2722167070837	2.22044604925031e-16
"RASA4__pos"	111.43642346297	48.9966224681583	2.22044604925031e-16	38.4088827270938	1.30847746030413e-10	54.5979072630017
"LCN6__pos"	136.410044378006	2.22044604925031e-16	2.22044604925031e-16	23.8341902219669	2.22044604925031e-16	16.5754479185492
"KBTBD11__pos"	2.22044604925031e-16	2.22044604925031e-16	113.18305856425	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"CCL23__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	12.3103570448405	2.22044604925031e-16	174.564374421981
"STC1__pos"	50.7394483941041	147.929162939695	13.4345988680356	2.22044604925031e-16	2.22044604925031e-16	4.90362308379353
"EIF4EBP1__pos"	13.505718007665	61.2745771295469	21.6320704133125	127.715500146912	35.1268237025192	2.30669520389233
"ENGASE__pos"	50.0215218958701	23.3092881706302	4.58133548578277	22.9916843476019	19.1000752156192	0.928308363717213
"ADAM15__pos"	121.707882978108	47.1501722450667	1.98529349046949	42.0322761950344	6.51994593054347	27.04653778588
"SCN3A__pos"	2.22044604925031e-16	2.22044604925031e-16	97.9259542799846	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"CBR3__pos"	27.9025617253679	2.22044604925031e-16	2.22044604925031e-16	8.76816212712752	1.24921090704134e-09	144.434265696686
"GJA4__pos"	2.22044604925031e-16	130.044992741072	60.1089261518221	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"SAMD4A__pos"	7.69784328210714	6.39154941773917	9.61321156209043	135.388419028019	2.22044604925031e-16	30.7680054665619
"FBN1__pos"	118.606166726746	46.5460681172894	12.9601632320214	68.8868548996383	2.22044604925031e-16	1.84475314688537
"MRAS__pos"	137.205056599599	20.9820558627404	21.4880334083379	9.09242477681596	2.22044604925031e-16	12.9743413712841
"DMTN__pos"	40.1664721045498	26.000583025974	114.776857063288	16.2283042996762	2.22044604925031e-16	13.5602189730983
"DNAJB4__pos"	28.4893304659591	19.2271114985605	37.4890946380388	31.5002761172109	10.9398279399839	144.33616788433
"HECW2__pos"	9.75742006788222	150.626952050254	10.7037057690229	63.5755396505452	2.22044604925031e-16	2.22044604925031e-16
"EXT1__pos"	16.751551766314	41.4248165330857	3.04686087312747	137.721713070726	2.22044604925031e-16	7.10132573884779
"TAOK2__pos"	78.6352729101106	74.617735309629	9.20169983676092	53.5677027392778	12.0376970982266	18.7995656901955
"OCIAD2__pos"	86.1905539542198	49.7906191674445	8.93561393704819	56.8947392316356	53.8659079383293	8.61780842800022
"FABP5__pos"	20.502738256265	2.22044604925031e-16	87.0180469417764	48.218166826118	53.3589429326916	75.5608122638544
"TSPAN7__pos"	63.18132801062	0.000264395625541465	16.5353471288767	57.1506399893407	9.45727538270695	131.721354690148
"ITIH5__pos"	2.22044604925031e-16	139.799689131961	16.1205351873971	84.8456658369045	2.22044604925031e-16	2.16133336866657
"LXN__pos"	7.49866493268129	47.2789313012704	29.8741210620771	124.283765741372	4.56276120043897	27.2677721518756
"GABBR1__pos"	72.4911824955949	16.8184901155328	6.29238778028076	45.0994572755255	2.1086263966214	27.2707330457022
"AKR1C3__pos"	97.1570471116486	6.92996065473766	41.7621756658269	11.8675718151906	23.9527647868768	34.8809143407318
"GDF10__pos"	2.22044604925031e-16	2.22044604925031e-16	101.634709975545	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"SCARB1__pos"	12.9885213962884	28.9590720468778	3.57072703993135	2.22044604925031e-16	8.39183647085235	141.291225088755
"GJA5__pos"	2.22044604925031e-16	126.453709267552	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"COLGALT1__pos"	12.5972902738111	68.2096529302929	3.30373994142766	143.426233218343	9.33878664390738	1.8053598118271
