"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"State"	"MaxFC"	"InitialState"
"GPNMB"	"GPNMB"	0.758624008885696	-0.190995860539073	0.48914777320416	-1.09612715894913	"S02"	0.758624008885696	"IS01"
"MERTK"	"MERTK"	0.754689231647547	-0.245875450072584	0.025011949857047	-0.582803034120879	"S02"	0.754689231647547	"IS01"
"PLTP"	"PLTP"	0.749515005877249	-0.35246004848426	0.382726967760654	-0.825710192444008	"S02"	0.749515005877249	"IS01"
"ATOX1"	"ATOX1"	0.746553708192831	-0.265060920089922	-0.126868467415509	-0.406415201013791	"S02"	0.746553708192831	"IS01"
"IDH1"	"IDH1"	0.743627671705015	-0.388951891177126	-0.0755772685647602	-0.333848887468018	"S02"	0.743627671705015	"IS01"
"STAB1"	"STAB1"	0.741688981876934	-0.216598889597717	0.0976682279788376	-0.668811106183817	"S02"	0.741688981876934	"IS01"
"OLFML3"	"OLFML3"	0.739920457911622	-0.363084522077698	-0.0818050604800863	-0.34884829098129	"S02"	0.739920457911622	"IS01"
"CD163"	"CD163"	0.738903354925921	-0.20547313012333	0.308758218169196	-0.884059905965082	"S02"	0.738903354925921	"IS01"
"CD209"	"CD209"	0.738530317047139	-0.212454223540655	-0.109703256777709	-0.465721400698299	"S02"	0.738530317047139	"IS01"
"LY96"	"LY96"	0.738382934960671	-0.36807130232277	-0.0260171406077074	-0.397219509157185	"S02"	0.738382934960671	"IS01"
"FCGR1A"	"FCGR1A"	0.737613253203071	-0.368508365398667	0.118361369896525	-0.537854306780343	"S02"	0.737613253203071	"IS01"
"TIMP2"	"TIMP2"	0.737542374430347	-0.193003000007772	0.159256145244007	-0.747786336666175	"S02"	0.737542374430347	"IS01"
"TCN2"	"TCN2"	0.736596065764896	-0.379657236137206	0.214425605865378	-0.620388312348106	"S02"	0.736596065764896	"IS01"
"RARRES1"	"RARRES1"	0.735925768153538	-0.267782934871091	-0.0440688396781194	-0.473930481716974	"S02"	0.735925768153538	"IS01"
"LAMP1"	"LAMP1"	0.734517431971591	-0.261461720203243	0.330287473868727	-0.846412507932868	"S02"	0.734517431971591	"IS01"
"LAIR1"	"LAIR1"	0.729366417344079	-0.344834813866884	0.230613317043275	-0.662362902417558	"S02"	0.729366417344079	"IS01"
"RNASE1"	"RNASE1"	0.728998010225383	0.0171149927751855	0.195988699956998	-0.978181487149172	"S02"	0.728998010225383	"IS01"
"TNFSF13B"	"TNFSF13B"	0.726160152724833	-0.27866253086452	-0.157781444858619	-0.341364537205857	"S02"	0.726160152724833	"IS01"
"TTYH3"	"TTYH3"	0.724225092604526	-0.310471139000829	0.110770599489077	-0.572429975528078	"S02"	0.724225092604526	"IS01"
"GIMAP4"	"GIMAP4"	0.72235925600109	-0.141058807562513	-0.294830041157204	-0.335835988159575	"S02"	0.72235925600109	"IS01"
"CXCL9"	"CXCL9"	0.720252616923596	-0.355173893664929	-0.261736584747077	-0.158949819987672	"S02"	0.720252616923596	"IS01"
"ABHD12"	"ABHD12"	0.719728913534703	-0.467595728938146	0.0568778790053067	-0.362693585641229	"S02"	0.719728913534703	"IS01"
"C3AR1"	"C3AR1"	0.717046162436871	-0.243610510419238	0.048951300494815	-0.56880741261097	"S02"	0.717046162436871	"IS01"
"CTSZ"	"CTSZ"	0.715865599438523	-0.627499874691539	0.21133133165944	-0.35566103435682	"S02"	0.715865599438523	"IS01"
"HNMT"	"HNMT"	0.713157469135037	-0.25069827999182	0.0948824935030123	-0.602979915390745	"S02"	0.713157469135037	"IS01"
"AKR1A1"	"AKR1A1"	0.712800563366747	-0.563767133447321	-0.113098562697006	-0.0953044618957259	"S02"	0.712800563366747	"IS01"
"GLUL"	"GLUL"	0.710592997436094	-0.0319281386077351	0.385331032026164	-1.09736259425443	"S02"	0.710592997436094	"IS01"
"GRN"	"GRN"	0.707438808573401	-0.792448857106324	0.285724249224719	-0.260263537850941	"S02"	0.707438808573401	"IS01"
"RNF130"	"RNF130"	0.705546364751263	-0.46628596528142	0.229598141030214	-0.518718352169318	"S02"	0.705546364751263	"IS01"
"FABP3"	"FABP3"	0.705528333750214	-0.176941805636998	-0.0799816523656985	-0.49447450216039	"S02"	0.705528333750214	"IS01"
"LGMN"	"LGMN"	0.703814068163815	-0.601012909462642	0.478629764720528	-0.631230546832519	"S02"	0.703814068163815	"IS01"
"RASSF4"	"RASSF4"	0.7014680777562	-0.498758867020408	0.0406881384392825	-0.297367272802095	"S02"	0.7014680777562	"IS01"
"SLC7A7"	"SLC7A7"	0.700992056869012	-0.424861493708685	0.29487548322492	-0.618140111383479	"S02"	0.700992056869012	"IS01"
"MS4A6A"	"MS4A6A"	0.700383356208124	-0.481242407933439	-0.287370177623168	0.00918542688131993	"S02"	0.700383356208124	"IS01"
"SGPL1"	"SGPL1"	0.687611300537994	-0.433638019674923	0.107240419695332	-0.411157523790788	"S02"	0.687611300537994	"IS01"
"AKR1B1"	"AKR1B1"	0.676643088246319	-0.461079445311732	-0.0835909490386744	-0.185518677899441	"S02"	0.676643088246319	"IS01"
"FCHO2"	"FCHO2"	0.67370587823183	-0.264951207574882	0.044008545233902	-0.497580129587002	"S02"	0.67370587823183	"IS01"
"CCL18"	"CCL18"	0.673559911125066	-0.0602695434500301	0.00986463951687019	-0.661929797517563	"S02"	0.673559911125066	"IS01"
"LHFPL2"	"LHFPL2"	0.664817037496471	-0.167685814084535	0.214689018420429	-0.750033680261109	"S02"	0.664817037496471	"IS01"
"TMEM86A"	"TMEM86A"	0.663812902178441	-0.283624579832639	-0.192332852204995	-0.236840520432069	"S02"	0.663812902178441	"IS01"
"SIGLEC1"	"SIGLEC1"	0.662828468587583	-0.276036417840174	0.250392029742963	-0.678176193513756	"S02"	0.662828468587583	"IS01"
"CD14"	"CD14"	0.662665102074575	-0.231080375024501	0.55623185327281	-1.02202954489598	"S02"	0.662665102074575	"IS01"
"ENPP2"	"ENPP2"	0.661979434262452	-0.45211680966175	-0.00842172508328958	-0.252585086329496	"S02"	0.661979434262452	"IS01"
"NAIP"	"NAIP"	0.657008943259008	-0.4596113573261	-0.0297132964324882	-0.219168124019358	"S02"	0.657008943259008	"IS01"
"PRDX1"	"PRDX1"	0.65606739257309	-0.480420554724731	0.197139941980997	-0.420950687052616	"S02"	0.65606739257309	"IS01"
"STAT1"	"STAT1"	0.654139633985048	-0.374923530593128	-0.0737029346502472	-0.254861690073973	"S02"	0.654139633985048	"IS01"
"CD63"	"CD63"	0.651009443781453	-0.447110152458097	0.410178937618272	-0.657183820119318	"S02"	0.651009443781453	"IS01"
"RAB42"	"RAB42"	0.648742628577684	-0.183399490836017	-0.107457115222111	-0.401323272094509	"S02"	0.648742628577684	"IS01"
"CFD"	"CFD"	0.645297307665393	-0.0997557541955226	0.269318639986114	-0.848852716915711	"S02"	0.645297307665393	"IS01"
"SLC38A6"	"SLC38A6"	0.644878845849336	-0.180789487937152	-0.0583497684541793	-0.44802678256163	"S02"	0.644878845849336	"IS01"
"VAT1"	"VAT1"	0.642878703389682	-0.227069909184643	0.258988688198911	-0.712958993470727	"S02"	0.642878703389682	"IS01"
"MPP1"	"MPP1"	0.642261974621685	-0.402169229227559	0.450160141382453	-0.730728133104897	"S02"	0.642261974621685	"IS01"
"NPC2"	"NPC2"	0.641281087515163	-0.386310077232437	0.285526942187078	-0.58326662695728	"S02"	0.641281087515163	"IS01"
"TNFSF13"	"TNFSF13"	0.641196844337767	-0.555474638224679	0.0382047241400561	-0.17646606840802	"S02"	0.641196844337767	"IS01"
"MS4A7"	"MS4A7"	0.637633962036228	-0.455263404835962	0.510379242822152	-0.733643582209781	"S02"	0.637633962036228	"IS01"
"SPRED1"	"SPRED1"	0.637353715865405	-0.146914088890552	-0.0902403891874462	-0.441530421265475	"S02"	0.637353715865405	"IS01"
"BCAP31"	"BCAP31"	0.634854192463344	-0.385230840900371	0.06866288003618	-0.364435386503953	"S02"	0.634854192463344	"IS01"
"FOLR2"	"FOLR2"	0.634091498540236	-0.201561410324138	0.0816939477529471	-0.554157799680464	"S02"	0.634091498540236	"IS01"
"RENBP"	"RENBP"	0.633925733419063	-0.464096668196518	0.323917723175633	-0.537963029125915	"S02"	0.633925733419063	"IS01"
"MSR1"	"MSR1"	0.630409785032891	-0.31912342386819	0.389388150698168	-0.738865859533926	"S02"	0.630409785032891	"IS01"
"GAA"	"GAA"	0.628637891305571	-0.443747964962917	0.213206662686575	-0.4432873363917	"S02"	0.628637891305571	"IS01"
"LILRB4"	"LILRB4"	0.625973854189328	-0.408154549597552	0.418257168063541	-0.676405280479825	"S02"	0.625973854189328	"IS01"
"MMP14"	"MMP14"	0.623098189159213	-0.349971578359708	0.483690359861298	-0.793966895596968	"S02"	0.623098189159213	"IS01"
"CAPG"	"CAPG"	0.622600489812707	-0.409263665546312	0.397635085673793	-0.651509697821608	"S02"	0.622600489812707	"IS01"
"PCBD1"	"PCBD1"	0.622322723014269	-0.330480770620392	-0.283402191842663	-0.0582456600705223	"S02"	0.622322723014269	"IS01"
"PLA2G15"	"PLA2G15"	0.618956387707669	-0.178202347556558	-0.140908757910796	-0.342059552280424	"S02"	0.618956387707669	"IS01"
"FUCA2"	"FUCA2"	0.618635843990891	-0.468656790501088	0.0655432233493453	-0.263536124127583	"S02"	0.618635843990891	"IS01"
"FRMD4A"	"FRMD4A"	0.617648706786917	-0.29289320813227	-0.00381341475372751	-0.364415837251427	"S02"	0.617648706786917	"IS01"
"HEXB"	"HEXB"	0.616151108554414	-0.492711292575422	0.200117702731508	-0.369875276154843	"S02"	0.616151108554414	"IS01"
"SLC36A1"	"SLC36A1"	0.614939594381623	-0.250479260373076	-0.0582701649013347	-0.34908808619218	"S02"	0.614939594381623	"IS01"
"KLHDC8B"	"KLHDC8B"	0.609774062285648	-0.174193360420879	-0.000511698785288916	-0.474209473236665	"S02"	0.609774062285648	"IS01"
"DNPH1"	"DNPH1"	0.60882624391237	-0.156384577005631	-0.359667923936089	-0.13752653016213	"S02"	0.60882624391237	"IS01"
"CHCHD10"	"CHCHD10"	0.608730089994449	-0.229350984392143	-0.133266951928957	-0.289288111885527	"S02"	0.608730089994449	"IS01"
"NRP1"	"NRP1"	0.602799126804065	-0.309695281657797	0.281693333478796	-0.613038156171458	"S02"	0.602799126804065	"IS01"
"LGALS3BP"	"LGALS3BP"	0.601762492235895	-0.475190845841653	0.316984229212499	-0.486485279024841	"S02"	0.601762492235895	"IS01"
"IGSF6"	"IGSF6"	0.600511778831053	-0.575298810753584	0.0534659262016609	-0.12936013655971	"S02"	0.600511778831053	"IS01"
"LAMP2"	"LAMP2"	0.599815677044248	-0.347358070691939	0.19782356657758	-0.491035169850347	"S02"	0.599815677044248	"IS01"
"HEXA"	"HEXA"	0.597912700354418	-0.353459463286545	0.3082739764047	-0.591654967239537	"S02"	0.597912700354418	"IS01"
"FCGR2A"	"FCGR2A"	0.597608206802645	-0.260817788021962	0.441080252940507	-0.811474285346663	"S02"	0.597608206802645	"IS01"
"ARHGAP18"	"ARHGAP18"	0.597257225481492	-0.387765066859511	0.204443879772528	-0.455742818738372	"S02"	0.597257225481492	"IS01"
"C1orf54"	"C1orf54"	0.596805781324345	-0.521087186721777	-0.134450860451958	0.00674449496854825	"S02"	0.596805781324345	"IS01"
"RNASE6"	"RNASE6"	0.596748453534064	-0.447604856015728	-0.216072191660168	0.0159049453279898	"S02"	0.596748453534064	"IS01"
"CBR1"	"CBR1"	0.596476914670143	-0.335015435406872	-0.137810983064549	-0.169653745843045	"S02"	0.596476914670143	"IS01"
"LILRB5"	"LILRB5"	0.593109026425241	-0.107837573405799	-0.0944035369632062	-0.428576073719891	"S02"	0.593109026425241	"IS01"
"CYBB"	"CYBB"	0.592971018192377	-0.460508755145459	0.299585424053796	-0.474321168869267	"S02"	0.592971018192377	"IS01"
"ACE"	"ACE"	0.591626865425249	-0.156923122627303	-0.0451136272998587	-0.427949711476183	"S02"	0.591626865425249	"IS01"
"PTAFR"	"PTAFR"	0.590282681545059	-0.337734267659772	0.0180811172902763	-0.313671685396555	"S02"	0.590282681545059	"IS01"
"MPEG1"	"MPEG1"	0.590264598901743	-0.375980206240987	-0.0419307942538329	-0.217675949577514	"S02"	0.590264598901743	"IS01"
"MAF"	"MAF"	0.589740769381428	-0.0670780425313137	-0.0190670659467296	-0.538489948887079	"S02"	0.589740769381428	"IS01"
"ABCC5"	"ABCC5"	0.58866416101327	-0.235829673123234	-0.0400758911002284	-0.35342285636303	"S02"	0.58866416101327	"IS01"
"OLFML2B"	"OLFML2B"	0.587424112163033	-0.348017676916428	0.181596618287541	-0.461379784800588	"S02"	0.587424112163033	"IS01"
"TYROBP"	"TYROBP"	0.587384219165383	-0.0220190806352121	0.208060241132492	-0.802784504571122	"S02"	0.587384219165383	"IS01"
"AP2A2"	"AP2A2"	0.587234835217491	-0.191517773486336	-0.0853736886201394	-0.3502814797021	"S02"	0.587234835217491	"IS01"
"VAMP5"	"VAMP5"	0.586019150641222	-0.165144748177325	-0.195772925362943	-0.266037269260368	"S02"	0.586019150641222	"IS01"
"CD9"	"CD9"	0.582544411269304	-0.241681670749553	0.225164524240031	-0.601935838389486	"S02"	0.582544411269304	"IS01"
"ADAP2"	"ADAP2"	0.582098547314363	-0.455367148950718	0.100705806135515	-0.272402947702606	"S02"	0.582098547314363	"IS01"
"TMEM53"	"TMEM53"	0.581965371166446	-0.119863378689452	-0.195831150361478	-0.305518822825721	"S02"	0.581965371166446	"IS01"
"VAMP8"	"VAMP8"	0.581833128293557	-0.334069270863311	-0.395757824227045	0.098343344213429	"S02"	0.581833128293557	"IS01"
"CD4"	"CD4"	0.581411456755604	-0.42220524651915	-0.118613364475066	-0.0882581757948657	"S02"	0.581411456755604	"IS01"
"SLC15A3"	"SLC15A3"	0.578532610713673	-0.323907454439718	0.372251692818393	-0.662671565979803	"S02"	0.578532610713673	"IS01"
"LPAR6"	"LPAR6"	0.577822328150652	-0.203007565842989	-0.17724721830553	-0.238957179890079	"S02"	0.577822328150652	"IS01"
"FMNL2"	"FMNL2"	0.57640506970522	-0.357760353450915	0.177469900955674	-0.43627330562116	"S02"	0.57640506970522	"IS01"
"SLC1A3"	"SLC1A3"	0.57538694056476	-0.221571000840088	0.0780371315842797	-0.469273972689851	"S02"	0.57538694056476	"IS01"
"HMOX1"	"HMOX1"	0.575157376229259	-0.331940137760782	0.206654328635934	-0.488618556278011	"S02"	0.575157376229259	"IS01"
"ATP6AP2"	"ATP6AP2"	0.573948048201691	-0.319226132508487	-0.0459518534175379	-0.251428464380716	"S02"	0.573948048201691	"IS01"
"CEBPA"	"CEBPA"	0.572783984607182	-0.0840673497206657	-0.213987933134229	-0.312628864886115	"S02"	0.572783984607182	"IS01"
"COMT"	"COMT"	0.572497532708608	-0.494152491690761	-0.0270235221711149	-0.0992353060113014	"S02"	0.572497532708608	"IS01"
"FPR3"	"FPR3"	0.572248549136937	-0.30222590210994	0.0907906897456034	-0.400451785627339	"S02"	0.572248549136937	"IS01"
"OTOA"	"OTOA"	0.571897400121211	-0.072446184209941	-0.0386614074700013	-0.495218368006464	"S02"	0.571897400121211	"IS01"
"CCL24"	"CCL24"	0.570800948100132	-0.167507741084117	-0.0949260802058005	-0.346791181469321	"S02"	0.570800948100132	"IS01"
"SDHB"	"SDHB"	0.569316453181481	-0.397035277667643	-0.0931080872436412	-0.124915925931909	"S02"	0.569316453181481	"IS01"
"TNS3"	"TNS3"	0.567917908337299	-0.188122713038665	0.25722177132237	-0.66983094305833	"S02"	0.567917908337299	"IS01"
"LRRC25"	"LRRC25"	0.567088876742857	-0.228908457876134	-0.133842761259552	-0.245222183211806	"S02"	0.567088876742857	"IS01"
"BLVRA"	"BLVRA"	0.565738979228716	-0.269635415153551	-0.032557959734468	-0.303914680415608	"S02"	0.565738979228716	"IS01"
"DPP7"	"DPP7"	0.564849064196132	-0.485751006428905	-0.0063319878274973	-0.119628184205162	"S02"	0.564849064196132	"IS01"
"GNB4"	"GNB4"	0.564705723171518	-0.397672042139657	0.0465813890494729	-0.256697920117606	"S02"	0.564705723171518	"IS01"
"ATP6V0C"	"ATP6V0C"	0.563310288207097	-0.403326112251415	0.184055294925882	-0.384839886557953	"S02"	0.563310288207097	"IS01"
"LAPTM5"	"LAPTM5"	0.563061936284952	-0.137869923618087	0.164682209363442	-0.622402392394936	"S02"	0.563061936284952	"IS01"
"ATP13A2"	"ATP13A2"	0.562438206339417	-0.239160376315659	-0.055032777074459	-0.307836622449224	"S02"	0.562438206339417	"IS01"
"GNPTG"	"GNPTG"	0.562432775056436	-0.379354511541888	-0.0159737696529406	-0.210556410271234	"S02"	0.562432775056436	"IS01"
"MCOLN1"	"MCOLN1"	0.561876076370932	-0.296678111324402	0.180003507853935	-0.482540350388507	"S02"	0.561876076370932	"IS01"
"HLA-E"	"HLA-E"	0.557576324613992	-0.318882319208722	0.294742328892218	-0.569264204200702	"S02"	0.557576324613992	"IS01"
"TFPT"	"TFPT"	0.556163070323364	-0.165752819501986	-0.247719325776008	-0.182909250640642	"S02"	0.556163070323364	"IS01"
"HSD17B14"	"HSD17B14"	0.555110322742783	-0.261702355757385	0.193732725583296	-0.522736910243836	"S02"	0.555110322742783	"IS01"
"LGALS3"	"LGALS3"	0.553022864495396	-0.151332035721305	0.466495727914547	-0.895354658832894	"S02"	0.553022864495396	"IS01"
"SNX2"	"SNX2"	0.55221371582303	-0.41478072351526	-0.0474293585102335	-0.134587947131203	"S02"	0.55221371582303	"IS01"
"TXNIP"	"TXNIP"	0.545139635256307	0.124234414719346	-0.321311828810502	-0.379564357550443	"S02"	0.545139635256307	"IS01"
"NUPR1"	"NUPR1"	0.544930841445989	-0.0904390910414346	0.252256928950089	-0.735223469680767	"S02"	0.544930841445989	"IS01"
"ATP6V0B"	"ATP6V0B"	0.543445752826386	-0.397698502817259	-0.0712237029073006	-0.118486650330155	"S02"	0.543445752826386	"IS01"
"GNS"	"GNS"	0.543004151392009	-0.287747624716969	0.386974667557056	-0.674647875411314	"S02"	0.543004151392009	"IS01"
"AP1B1"	"AP1B1"	0.542437391041111	-0.368212564000727	-0.044080933046383	-0.172625227658384	"S02"	0.542437391041111	"IS01"
"CSF1R"	"CSF1R"	0.541859677772666	-0.392303220550846	0.0910577562201196	-0.281495565355502	"S02"	0.541859677772666	"IS01"
"TMEM70"	"TMEM70"	0.541514099931879	-0.193532906295797	-0.200594749744128	-0.186880805259651	"S02"	0.541514099931879	"IS01"
"GCLC"	"GCLC"	0.541039277472533	-0.223439576764297	-0.200177633013612	-0.15785145449502	"S02"	0.541039277472533	"IS01"
"CLTA"	"CLTA"	0.540482968366454	-0.384675441229832	-0.129173207901749	-0.0710199987781818	"S02"	0.540482968366454	"IS01"
"FCER1G"	"FCER1G"	0.540100869733386	-0.2018332545182	0.441398489768496	-0.80819577537673	"S02"	0.540100869733386	"IS01"
"BMP2K"	"BMP2K"	0.538364162551102	-0.249086216710755	-0.00531881177440905	-0.321685973903131	"S02"	0.538364162551102	"IS01"
"CYFIP1"	"CYFIP1"	0.536414809079036	-0.356080948833722	0.108940504739284	-0.328373069132933	"S02"	0.536414809079036	"IS01"
"BRI3"	"BRI3"	0.535629114115061	-0.236914807200688	0.349441923838485	-0.679174121470461	"S02"	0.535629114115061	"IS01"
"MRPL34"	"MRPL34"	0.534597286216141	-0.104687606721509	-0.403726100750376	-0.0659510893503241	"S02"	0.534597286216141	"IS01"
"MRC1"	"MRC1"	0.533055188198911	-0.101591808605827	-0.00311018071127152	-0.460974323595785	"S02"	0.533055188198911	"IS01"
"SLC31A2"	"SLC31A2"	0.531969514372759	-0.490051593883251	-0.0157843187324615	-0.0714933347895777	"S02"	0.531969514372759	"IS01"
"UNC93B1"	"UNC93B1"	0.531956922917469	-0.276203041677737	-0.0584284090303089	-0.236501297835584	"S02"	0.531956922917469	"IS01"
"SIGLEC12"	"SIGLEC12"	0.52879491518185	-0.270997005337556	0.0403720732243067	-0.335286728441186	"S02"	0.52879491518185	"IS01"
"CD163L1"	"CD163L1"	0.52845438983973	-0.175592657193695	-0.0664606130217913	-0.322266466307829	"S02"	0.52845438983973	"IS01"
"ATP6V1F"	"ATP6V1F"	0.528204643464628	-0.178116589024976	0.109098013145533	-0.492068761697596	"S02"	0.528204643464628	"IS01"
"FLVCR2"	"FLVCR2"	0.526732359352635	-0.191956688878086	-0.0563173422942992	-0.314582689103032	"S02"	0.526732359352635	"IS01"
"KCTD12"	"KCTD12"	0.524787900823202	-0.136092988349341	-0.0587807307551933	-0.364165731140759	"S02"	0.524787900823202	"IS01"
"ME1"	"ME1"	0.521284412343191	-0.166875301039896	-0.0432156498953781	-0.345978817704966	"S02"	0.521284412343191	"IS01"
"PMP22"	"PMP22"	0.52079813450927	-0.371693406780802	0.488332430444016	-0.669591005824994	"S02"	0.52079813450927	"IS01"
"CHIT1"	"CHIT1"	0.519723292909076	-0.00221161347498973	-0.251907140738807	-0.298598883498226	"S02"	0.519723292909076	"IS01"
"CCR1"	"CCR1"	0.51936912048965	-0.148387125424244	-0.0186162236020158	-0.386019839462102	"S02"	0.51936912048965	"IS01"
"MGST3"	"MGST3"	0.517863572650568	-0.289999233337592	0.0895158537377509	-0.353657854749583	"S02"	0.517863572650568	"IS01"
"FUOM"	"FUOM"	0.517722046150213	-0.252197438329663	-0.359056173582766	0.0506908928435137	"S02"	0.517722046150213	"IS01"
"DDRGK1"	"DDRGK1"	0.51628776596407	-0.336907826092368	-0.145330564674568	-0.0758402419050579	"S02"	0.51628776596407	"IS01"
"MGAT4A"	"MGAT4A"	0.515970447576076	-0.122852407668396	-0.0180513811331313	-0.40769744954423	"S02"	0.515970447576076	"IS01"
"RNF13"	"RNF13"	0.512981847258264	-0.25779395839871	0.169162099607386	-0.457932743717166	"S02"	0.512981847258264	"IS01"
"MMP25"	"MMP25"	0.511595001924783	-0.197569073778525	-0.17315148185771	-0.178379335356231	"S02"	0.511595001924783	"IS01"
"PGD"	"PGD"	0.508109133036484	-0.355527838625099	0.118195485561269	-0.308142086132519	"S02"	0.508109133036484	"IS01"
"CISD3"	"CISD3"	0.507239747774016	-0.0307769433876376	-0.345077971516946	-0.166237467279976	"S02"	0.507239747774016	"IS01"
"LGALS9"	"LGALS9"	0.506111226478482	-0.426754262489803	-0.0912287562776391	-0.0313291686310601	"S02"	0.506111226478482	"IS01"
"APOC2"	"APOC2"	0.504248106939305	-0.0465639136826018	-0.159777020922762	-0.329886712849533	"S02"	0.504248106939305	"IS01"
"TMEM147"	"TMEM147"	0.503221415274178	-0.213848069773496	-0.330390935827303	0.000713184986209882	"S02"	0.503221415274178	"IS01"
"SLC2A8"	"SLC2A8"	0.502785624310561	-0.229466782977359	-0.112354453602534	-0.197961788268187	"S02"	0.502785624310561	"IS01"
"ATP6V0E1"	"ATP6V0E1"	0.502472757348655	-0.1860683639782	-0.349368141669337	-0.00672981840420987	"S02"	0.502472757348655	"IS01"
"B2M"	"B2M"	0.50208113626526	-0.178528744645849	-0.0993236065228578	-0.259311726091226	"S02"	0.50208113626526	"IS01"
"ACOT13"	"ACOT13"	0.501439324792428	-0.28303040293147	-0.138355994508972	-0.119162553694549	"S02"	0.501439324792428	"IS01"
"CHI3L1"	"CHI3L1"	0.494723674159023	-0.0107169201094841	-0.0977131566016663	-0.415510845444252	"S02"	0.494723674159023	"IS01"
"BLVRB"	"BLVRB"	0.493295225576495	-0.224995352522988	0.104197234333616	-0.405065485266386	"S02"	0.493295225576495	"IS01"
"CA11"	"CA11"	0.49140218502862	-0.201306562153232	-0.120240642709488	-0.205452387521301	"S02"	0.49140218502862	"IS01"
"UQCR10"	"UQCR10"	0.490553926340421	-0.0591254851700428	-0.589004345198799	0.118483147572695	"S02"	0.490553926340421	"IS01"
"RAP2B"	"RAP2B"	0.490393212286118	-0.215119268958791	-0.196413384318261	-0.116173436510687	"S02"	0.490393212286118	"IS01"
"PDK4"	"PDK4"	0.490255077198502	-0.00535756065419875	-0.245726171176564	-0.270541629679738	"S02"	0.490255077198502	"IS01"
"AGTRAP"	"AGTRAP"	0.4886016077541	-0.0541484794354717	0.0756102866938179	-0.537338873099902	"S02"	0.4886016077541	"IS01"
"LRP1"	"LRP1"	0.4880567359683	-0.191118841875042	0.412069133877113	-0.734840945226823	"S02"	0.4880567359683	"IS01"
"PLEKHO2"	"PLEKHO2"	0.486570154240586	-0.118929055335014	-0.0646470218279183	-0.334692731903049	"S02"	0.486570154240586	"IS01"
"COLGALT1"	"COLGALT1"	0.483799404399398	-0.133114660611072	0.0973027182427119	-0.47717907515912	"S02"	0.483799404399398	"IS01"
"ATP6V0A1"	"ATP6V0A1"	0.480408541962088	-0.11972718108038	0.0745611274713458	-0.464209563302995	"S02"	0.480408541962088	"IS01"
"VEGFB"	"VEGFB"	0.480373199419745	-0.11356923450204	-0.104762413393514	-0.293923376833908	"S02"	0.480373199419745	"IS01"
"MMP12"	"MMP12"	0.47950672963942	-0.205263800563518	0.0385321683196883	-0.345088315171899	"S02"	0.47950672963942	"IS01"
"SLC12A5"	"SLC12A5"	0.477930430875409	-0.140219424816446	-0.112889872357627	-0.257572932441185	"S02"	0.477930430875409	"IS01"
"GNPTAB"	"GNPTAB"	0.475639029641559	-0.29069782899782	-0.121187947924906	-0.101395756870781	"S02"	0.475639029641559	"IS01"
"TMEM51"	"TMEM51"	0.475365436598702	-0.174399669927492	-0.0679536627926653	-0.265948899630616	"S02"	0.475365436598702	"IS01"
"TFRC"	"TFRC"	0.470732800981996	-0.234588367660177	0.446510156181871	-0.70834603350535	"S02"	0.470732800981996	"IS01"
"GIMAP8"	"GIMAP8"	0.464433989977523	-0.115219567218384	-0.106230514619086	-0.274069232730221	"S02"	0.464433989977523	"IS01"
"PTPMT1"	"PTPMT1"	0.461027220910446	-0.19430054875112	-0.315607924010811	0.0117841429536153	"S02"	0.461027220910446	"IS01"
"HRH2"	"HRH2"	0.455030348800398	-0.00428518601048977	-0.303386405693284	-0.177761583306369	"S02"	0.455030348800398	"IS01"
"C4orf48"	"C4orf48"	0.451562766669483	0.105719015227907	-0.354974326931534	-0.22985441973932	"S02"	0.451562766669483	"IS01"
"AP2S1"	"AP2S1"	0.449625979093622	-0.209915527855805	-0.341962816203684	0.0648178947352084	"S02"	0.449625979093622	"IS01"
"ADORA3"	"ADORA3"	0.444495993689851	-0.0255596351607283	-0.228906632414483	-0.219248585389738	"S02"	0.444495993689851	"IS01"
"SMPDL3A"	"SMPDL3A"	0.443350915466347	-0.28216179506516	0.376275934329966	-0.564413409027047	"S02"	0.443350915466347	"IS01"
"AIF1"	"AIF1"	0.435494700909841	-0.242397741182065	-0.129982000632244	-0.0971414654894142	"S02"	0.435494700909841	"IS01"
"ITGA9"	"ITGA9"	0.4319199195655	-0.136987189367064	-0.0518624024346646	-0.272129913566078	"S02"	0.4319199195655	"IS01"
"GCHFR"	"GCHFR"	0.428920062140327	-0.0498719994453707	0.0318444965047971	-0.435512100316383	"S02"	0.428920062140327	"IS01"
"MITF"	"MITF"	0.428074795526674	-0.132583021608214	0.176889411230961	-0.497111988402013	"S02"	0.428074795526674	"IS01"
"COX14"	"COX14"	0.427750769406463	-0.0878208787282456	-0.489050875606349	0.114285385783117	"S02"	0.427750769406463	"IS01"
"GPX4"	"GPX4"	0.427487764715953	-0.0731216949420815	-0.0845880071051976	-0.297094973309406	"S02"	0.427487764715953	"IS01"
"TMEM219"	"TMEM219"	0.420493659431819	-0.140233866900181	-0.345505284363907	0.0316057671596927	"S02"	0.420493659431819	"IS01"
"UQCR11"	"UQCR11"	0.417850961881402	0.00220151329618307	-0.460202875821631	0.00927467749510515	"S02"	0.417850961881402	"IS01"
"FAM20C"	"FAM20C"	0.404662846128722	0.000768244739662217	-0.0100492227359998	-0.417757394304963	"S02"	0.404662846128722	"IS01"
