"IS01"	"IS02"	"IS03"
"ABI1__pos"	51.9189732018874	36.1801441268759	35.4892784482125
"TXLNG__pos"	25.3016939025667	5.49827704776071	54.6768281019843
"PTGES3__pos"	34.2503235183393	36.1204400277731	43.0238981142657
"CR2__pos"	19.6511966114853	22.7419399481653	54.1609934400539
"PNN__pos"	47.505235115902	34.8766431316912	42.9977796788276
"SNU13__pos"	27.0792203223789	34.6850637128891	52.1292092179855
"DOHH__pos"	38.3566478293177	11.5958367576496	32.9926031321278
"NDUFAF4__pos"	20.5240897288098	24.7599024255866	57.5696580022669
"KYNU__pos"	36.1065936866517	14.6770814245582	62.143404610081
"ZNF24__pos"	27.5695714460036	25.4034718466674	66.206610064933
"PPHLN1__pos"	46.4660453698082	31.1893832203678	41.268357367712
"GEMIN4__pos"	11.7814567814937	3.84321605393144	49.4791741691483
"ARHGAP17__pos"	45.0507754819103	23.8567379449682	43.3709733998697
"UTP4__pos"	30.9067641391621	3.87894327867828	47.3173235758539
"SLC25A33__pos"	35.1088932269389	2.22044604925031e-16	51.9667006497448
"RPP21__pos"	16.5290272100013	18.0537231040487	49.4071911787111
"RRP12__pos"	25.4335351690258	2.22044604925031e-16	59.9485459372203
"TAGAP__pos"	23.563039398789	32.4876284663829	65.6241811881926
"RUBCN__pos"	38.5348590543816	9.48100028456215	49.3657946497762
"HLA-DOA__pos"	33.5942917559577	20.7394370332281	59.189484685457
"AFTPH__pos"	41.719022342936	20.2738047009501	49.1255452443429
"CCNI__pos"	31.0927409209631	22.4146690731592	36.5336305169679
"ILF2__pos"	41.3295264833476	20.0424755319933	64.7862043582164
"TINF2__pos"	25.0021214755494	31.1664595543779	60.139622150079
"STX7__pos"	52.4223779140132	44.9509660621509	32.0013758914382
"EIF3E__pos"	19.4088768024642	40.623001245651	50.7616873826881
"CCDC141__pos"	39.4795908759908	13.459222747853	16.5324090958814
"FXYD5__pos"	6.83502192405667	41.6001553451134	42.7251587690076
"TNFSF9__pos"	27.7717942717312	2.22044604925031e-16	48.2508681968218
"EIF1AY__pos"	27.9671283550629	35.1089387579428	57.7630772814
"DDX6__pos"	43.1046181254656	28.2461021793619	53.6052974857781
"RNASET2__pos"	19.982826282595	35.7724157797264	54.0833625509609
"HNRNPA2B1__pos"	37.297049541595	14.1050899162971	38.0658420845482
"CLK4__pos"	26.4498183600247	16.6767768293657	51.8841921210648
"CCT8__pos"	49.7596432489982	35.90008558126	45.5895184355285
"TES__pos"	25.976069913768	21.9933831381152	63.4312094326867
"MAP4K4__pos"	46.4377332412833	13.5014034376771	49.2589843746349
"SESN3__pos"	21.3481071998673	28.5368781664474	62.7781030525106
"TAF1D__pos"	35.0101228226569	25.826734769382	62.5426245417518
"PRCD__pos"	1.58851515114285	9.92848626882641	33.3632925490869
"ACIN1__pos"	42.7049255741314	26.115157578369	47.0624867576281
"RSL24D1__pos"	24.7222987467364	40.3511416368693	57.5291858992209
"HNRNPU__pos"	39.9862804543194	26.2731687285899	58.3959822008778
"VAV1__pos"	32.0159816185604	15.2831887666106	54.8262613503647
"MIS18BP1__pos"	49.8312130769242	39.3231471276311	29.5540470932463
"SSH2__pos"	25.5661987195185	27.938915261237	64.683045142573
"KPNB1__pos"	43.4016500257907	31.0579020316019	53.6560059698056
"CCT7__pos"	35.0811983753087	30.6409186399017	60.2683513502287
"JAK1__pos"	39.9157561165551	33.9587639191047	46.7299390169401
"WHAMM__pos"	23.1212939831783	6.67222439502986	50.6928143434126
"ZC3H11A__pos"	32.4221617099764	2.86584856546413	50.2575557055776
"SLC44A2__pos"	27.6257359197922	25.6678729954439	65.8156299995391
"CCT2__pos"	43.6149938530645	21.2693540279426	62.2056801490627
"ADD2__pos"	2.22044604925031e-16	5.45543484854263	29.1701434542906
"RELT__pos"	36.485492235324	12.9707138603932	50.3712442575454
"ZCCHC12__pos"	2.22044604925031e-16	2.22044604925031e-16	8.82351376306831
"UBE2I__pos"	45.7494201306991	44.1365102012525	35.4116963397582
"MGAT5__pos"	14.1708200733908	17.6084548330888	53.6867930628231
"SCPEP1__pos"	49.0372705310147	37.2015530705695	34.6566753733181
"EIF2S3__pos"	24.3617696514128	39.5111227027488	59.2077133648639
"FAM13B__pos"	44.3795182522508	21.3699825774439	46.50157026082
"FXYD7__pos"	2.60899368417097	10.8934637656342	43.1217268235247
"SNAP23__pos"	51.6861520928715	37.2025448662834	38.6756475187791
"HSF5__pos"	2.22044604925031e-16	7.09086169017269	15.0282117288959
"FYTTD1__pos"	44.6822924755167	11.2698349421544	64.5183745218358
"CHPT1__pos"	13.3274204118902	6.41710376364876	54.1799658368902
"MX2__pos"	42.5147324382503	32.8214182220182	37.9471511458502
"ZNF830__pos"	18.0537120092428	17.1551223139524	51.8137133129134
"GMIP__pos"	45.7358610313489	24.6431958460981	35.1047362909514
"ZNF460__pos"	17.9840735430995	7.14796655299096	39.1550585196609
"NCF4__pos"	44.5204366624498	47.0874589818149	38.702421532764
"SMPD2__pos"	27.3121156356555	13.8839502856	48.5707842772608
"SMARCB1__pos"	50.268987378343	43.5866807731572	38.471788325597
"ELOVL5__pos"	28.2696738477217	33.2871676227837	62.2209938441595
"MKNK2__pos"	43.631425648581	9.06106049043629	63.7499041277371
"NPM1__pos"	21.1175341211851	27.8226686837906	34.0847253150421
"NCOR1__pos"	35.9061867250445	39.1156941927332	51.9375690280973
"SIDT1__pos"	11.9531042907588	20.1388650942044	51.6452835893684
"SF3B1__pos"	36.7641899992002	32.1315115630925	56.3245725518698
"PPP3CA__pos"	24.7507976788272	17.1814673259121	58.010967784643
"SASH3__pos"	42.1210491080319	41.7632622713015	45.285262384693
"NSA2__pos"	22.8859562148257	42.3706611908237	57.9136793533138
"SYTL1__pos"	36.2434588225486	32.3659478463093	52.3860609735896
"P2RY10__pos"	18.1668033358624	24.2972247209477	61.2758336324272
"TBC1D22A__pos"	49.573779710452	26.0605359966874	36.8837649185806
"CNKSR2__pos"	5.87158615816239	6.03736690612659	22.6691051323479
"SF3A1__pos"	34.477875641692	18.3730696887087	68.9736155579753
"RALGPS2__pos"	24.2853411284539	31.653420762747	65.4405805979432
"MTSS1__pos"	37.9760905827915	29.39109929359	40.6053227146949
"SLC2A14__pos"	2.22044604925031e-16	2.22044604925031e-16	16.1525000169463
"NIP7__pos"	41.7935886059277	20.2261781664703	43.9201259273313
"HPS5__pos"	29.5045193491602	9.64391711986773	46.495459703259
"ILF3__pos"	42.998242956168	22.2657232649335	60.8176748940008
"PRPS1__pos"	30.6503563864447	20.4830156481963	53.7469410363092
"IRF8__pos"	46.6127804606258	36.1397525803379	46.4205065599213
"ICAM3__pos"	19.6426095647996	40.9045404818626	59.6503732229976
"LYPLAL1__pos"	51.121191519278	36.1778233456439	15.9869897045313
"PIP5K1B__pos"	9.65599281055137	7.09918263294774	34.7136857015218
"GIT2__pos"	43.8366193613883	37.0000991296149	27.4854514753551
"LMBRD1__pos"	21.931638386653	37.5456892758775	57.2572370652938
"TUBA4A__pos"	38.1874436105104	23.6408032078524	61.9975156559105
"PRMT1__pos"	35.5877342410353	33.7247386566942	57.1508062827248
"USF1__pos"	36.6862572844489	19.3455011068506	32.5879122499779
"SMCHD1__pos"	27.2353149574503	37.7160992516306	58.4472911771308
"RASGRP1__pos"	42.3123824116342	13.2165350957347	27.8481148461748
"ZNF416__pos"	6.49452051585888	2.5583845480716	27.8182427702839
"BPNT1__pos"	52.3235890047391	17.367820150866	11.0514903229444
"FCMR__pos"	14.6049653785337	43.2642256287766	61.7919655962392
"NOP56__pos"	36.6304823073069	14.5611235992469	63.7144772755602
"CDC42SE2__pos"	20.1372041019951	42.6594228031125	55.2765381296624
"SAFB__pos"	39.2427096281582	22.3368543927954	55.7568825350882
"GSAP__pos"	4.20694047671428	25.2173627582159	41.4304288313131
"HERPUD2__pos"	36.5866643469501	27.7107830863732	41.2952324650925
"ZSCAN18__pos"	12.5315908435009	5.66514716393004	40.9167940952417
"DOCK8__pos"	41.3899174613684	44.4271893739516	43.2119872296456
"SLC36A4__pos"	16.6569146153775	5.18706864996817	43.6240985266997
"FGD2__pos"	39.5818881642642	35.1786996907814	40.2419789687197
"KHDRBS2__pos"	5.54650290951848	11.8419022061792	34.7817478877703
"PIGB__pos"	35.872245245987	13.2587712701124	43.0002985057606
"PDE4D__pos"	23.820958617567	26.6269773782345	59.9663299947548
"TPR__pos"	42.467880615368	38.8418590223006	46.552932955726
"BLK__pos"	20.8220734391831	41.7634634259032	60.0224558152524
"ZC3H15__pos"	41.1475336441416	25.1813535275377	60.3328746335846
"CRTC1__pos"	14.3363268642396	6.39181042613195	29.8630669223169
"MEF2C__pos"	38.5075460560485	30.0918086712458	46.51026705846
"PVRIG__pos"	11.2258930243781	5.19780597239676	18.4633823728592
"STAMBPL1__pos"	38.8847225065544	42.8002142206914	2.22044604925031e-16
"ARHGAP4__pos"	26.0015527574865	28.6494189812803	61.4697538935334
"TOB2__pos"	39.7827205992725	5.61295762168735	59.4088766749179
"PNPLA7__pos"	14.0677944569144	2.22044604925031e-16	24.0083923453282
"LSP1__pos"	41.5937293814607	34.7045173452803	25.5765044119184
"ADK__pos"	21.0959648512669	28.3308946187078	62.2061187087273
"NKTR__pos"	43.7931150372641	33.9155202953916	39.6093309044702
"HIP1R__pos"	26.9778329552179	13.5878189458029	47.8357388461596
"SH2B2__pos"	42.3123533347039	6.54381046008118	15.4896418528931
"SFMBT1__pos"	23.1557810458193	5.89200633379083	36.8441448722431
"CYBA__pos"	35.3350599506668	28.3082511920095	32.1368132773855
"CCDC62__pos"	2.22044604925031e-16	2.22044604925031e-16	15.1271691629751
"RHOH__pos"	40.3467149100775	24.8062971045218	53.3894066450278
"DDX47__pos"	8.86101985990945	4.75365103637542	24.3834514108239
"AP1G2__pos"	44.4288911675676	25.696354550987	41.1019572580474
"CHST10__pos"	11.7444294841629	2.22044604925031e-16	28.4964827776424
"SBNO1__pos"	37.9758785783945	14.8249399929543	58.1717661997279
"PDLIM1__pos"	17.2268769563659	43.3009608627883	61.1518882287172
"ANP32E__pos"	54.1042815009458	29.3679569970028	34.3698875365088
"HNRNPC__pos"	35.8157287957507	31.3348323486353	49.913560814082
"BCLAF1__pos"	39.1568864165958	31.3235482571172	55.0276046186247
"CNST__pos"	25.2137263033385	19.9887699860528	49.3793497007216
"LRIF1__pos"	34.5755649998473	25.8788472363131	42.0956834626998
"TREML2__pos"	10.115221297717	2.22044604925031e-16	22.5626552746563
"GGA2__pos"	49.8556765275117	25.1051974882417	48.0134617355062
"ZBTB9__pos"	8.93834557373809	2.22044604925031e-16	26.7519322367389
"SETDB2__pos"	42.5684544911367	12.9837579915049	18.8493656005031
"ABCB4__pos"	0.477396474756632	10.3378642205133	29.2996170188893
"CCNK__pos"	38.167501762025	14.8519101042966	45.1978932439111
"FGF9__pos"	4.45355977239225	0.0437309445033739	21.9026618232872
"ZPR1__pos"	34.4166454000635	11.3686734608325	61.6057936059403
"RPL22L1__pos"	22.4340587759555	44.8495178217812	47.9466416477298
"RBM25__pos"	39.4992413518492	32.4161029575369	54.8911429698553
"ZNF432__pos"	8.41551725523396	6.30690452873147	24.611167411161
"CIITA__pos"	44.8372406182514	34.8761181278115	29.0048597651942
"PLEKHB1__pos"	4.76254479567673	17.0401614464838	25.6634377847484
"SLAMF1__pos"	41.8587501642879	8.35898336773853	58.8318908359683
"PHF20__pos"	21.8821755294987	34.6519224437462	63.8206069014727
"DNAAF2__pos"	33.3695588177625	21.8905720814617	46.5205287212819
"ZCWPW1__pos"	14.3281887666313	9.43485806657714	30.324452688089
"UTP6__pos"	37.048013062223	22.650283120368	39.8659030484906
"EPB41__pos"	13.1536510800712	34.9187494349326	44.5161652787895
"PCSK7__pos"	43.8285436980556	37.0184823451986	25.1477814932408
"MYO7B__pos"	2.12609552640084	9.95917279526687	17.6022408257364
"EED__pos"	45.8964864338888	28.957368444008	23.9552894854061
"ARL14EPL__pos"	2.22044604925031e-16	2.22044604925031e-16	13.9794534826163
"PPP3CC__pos"	43.4170004114223	41.0355714972574	33.5551603737097
"DZANK1__pos"	21.8191960996558	2.22044604925031e-16	17.4593327290917
"TTC24__pos"	33.8112334142995	2.22563938919922	17.295115135822
"LCN10__pos"	2.22044604925031e-16	2.08691143995508	27.3051001731953
"USP15__pos"	39.818879277331	33.9876758866447	50.5902270589306
"ZNF586__pos"	9.98796000724744	13.0477836010065	28.3970182317525
"COBLL1__pos"	43.654996954842	28.2984678247475	32.9701614325183
"CHI3L2__pos"	24.1253895687717	27.5264002565145	46.7962872034137
"LPCAT1__pos"	36.2861431833777	9.48572186276397	60.8974292564948
"GALNT9__pos"	2.22044604925031e-16	2.22044604925031e-16	11.6581782008718
"PIM2__pos"	38.1747423794755	24.5821821469354	56.578709181389
"SP4__pos"	14.5159314943511	15.534027312045	33.3738637682625
"G3BP1__pos"	38.783675031913	19.5390373009	65.8220252465076
"NUAK2__pos"	7.61951598468077	17.1914174786766	46.5336143511357
"RAD21__pos"	47.895144338838	34.162150556435	46.4803622154111
"TSTD2__pos"	17.8510318024197	10.2783281206469	31.4471324243402
"RASGRP3__pos"	52.6857565524505	26.5365526827504	19.3912754001944
"HLA-F__pos"	24.2350900972103	40.1195447029608	58.2247262689244
"TMED8__pos"	46.1931094329729	21.4562053954494	20.099060548602
"ZNF146__pos"	25.8821389656009	22.0264864323489	45.9151008478499
"CD70__pos"	35.7856973048233	25.7919522661874	44.5265924598588
"ST13__pos"	30.3619695444509	40.7366625450179	51.2056122414329
"SCAF4__pos"	41.5830882104529	16.7460060953591	41.5824569027299
"SYCP3__pos"	1.63955452712053	5.5915040206085	10.5285424527164
"ITGB7__pos"	41.9720026917264	35.1386775682141	32.1617097834971
"SP140L__pos"	23.4699110190158	28.8344830341546	48.4814159155882
"FCGR2B__pos"	38.7206057563375	32.5973606397345	46.9420732307542
"HLA-DQA2__pos"	22.6189361781803	35.0395587593193	63.6780528431425
"ODF2__pos"	36.9926556899119	9.74543786827799	40.2543014677148
"ZNF66__pos"	15.4109849211396	9.75295070024747	20.5029214241432
"PAK2__pos"	37.1604999783877	34.1327053720702	55.1659708027428
"MAGEE1__pos"	2.14373319791899	4.2114744807357	15.6291588339651
"PSIP1__pos"	47.8786486517182	32.8964073020058	39.9015355296797
"SCFD2__pos"	18.0433305076946	11.2339334762895	28.6994671023234
"PPWD1__pos"	33.0959992390369	26.888417644148	29.1470823454109
"KCNH8__pos"	3.61971298813196	7.53132384454984	20.2046570704884
"RPL41__neg"	79.1624169666281	2.22044604925031e-16	31.2038758181337
"EEF1A1__neg"	114.137206847814	9.96640241619465	2.22044604925031e-16
"DUSP4__neg"	11.2148938176167	62.4370070896151	46.2218905319202
"RPS8__neg"	93.4394769709121	22.3211556302522	2.22044604925031e-16
"RPS18__neg"	95.7451428072207	2.22044604925031e-16	14.7142901761736
"RAB11FIP1__neg"	5.54231304852082	65.7921954300776	47.4671405506111
"NR4A1__neg"	9.27742265582244	107.958783304528	2.22044604925031e-16
"RPS15A__neg"	95.2125377199748	2.22044604925031e-16	17.1239532651494
"FCRL4__neg"	10.4972889909124	24.3747928975476	31.8322781093845
"RPS27A__neg"	99.8681610021452	14.4078400708172	2.22044604925031e-16
"RPS15__neg"	90.4549184122557	2.22044604925031e-16	22.0239945224971
"UBC__neg"	5.97465290953875	80.3959946550377	0.566889218703509
"CD55__neg"	24.4684975001024	93.9930377576537	2.22044604925031e-16
"RPL11__neg"	108.556177994109	2.22044604925031e-16	8.4406136067092
"COTL1__neg"	2.22044604925031e-16	67.6663715917619	41.1932367536933
"CREM__neg"	13.2389409325847	105.808177713704	2.43091664426394
"RPL36__neg"	78.4994302487718	2.22044604925031e-16	22.7487296566246
"MYO1E__neg"	6.55099935793076	41.1827096637825	42.7581571625214
"CD83__neg"	11.0192705659519	96.3495396855632	2.22044604925031e-16
"RPL19__neg"	110.24810291274	2.22044604925031e-16	7.76851723389143
"BCAR3__neg"	10.4225174201648	29.6809991830732	33.9345531505506
"RPL21__neg"	12.5882056534531	74.4400753868774	2.22044604925031e-16
"RPL28__neg"	74.7178474913777	2.22044604925031e-16	34.2774382800104
"ZNF296__neg"	13.48685827589	40.2856002841898	43.9182378716231
"CCR7__neg"	45.3358066897019	81.9921021906142	4.36051618350449
"RPLP1__neg"	101.886115560973	2.22044604925031e-16	16.8709602542415
"BRD2__neg"	2.96457416805568	83.9863440446499	29.7058978558477
"RPS20__neg"	23.5363816252653	84.4101502272016	2.22044604925031e-16
"RPL39__neg"	103.070880370783	2.22044604925031e-16	5.1448851100487
"RFTN1__neg"	1.76156604439652	59.1040800477646	54.2458029927522
"EZR__neg"	1.01207351453596	96.2059845864518	2.22044604925031e-16
"PSMB9__neg"	16.1361265875955	8.62420473587613	78.0365030875422
"HSH2D__neg"	8.09494677215979	39.9209556417407	66.2670333878087
"EIF1__neg"	22.6435207675081	78.6165134457722	2.22044604925031e-16
"TXNIP__neg"	38.2488968893961	14.4150200581404	69.6268456400836
"ARPC1B__neg"	0.525313120311957	65.8972541323841	52.551609005822
"RPL13A__neg"	15.5695729128819	75.8215278838697	2.22044604925031e-16
"RPS3__neg"	103.323467918191	2.22044604925031e-16	9.2928761522625
"G3BP2__neg"	6.9227763950771	70.1696943823934	44.9700036799969
"TPT1__neg"	69.4841300006092	33.3927794510372	2.22044604925031e-16
"RPL18A__neg"	99.2497102339751	2.22044604925031e-16	14.980823576773
"NAB2__neg"	11.6677686507889	40.0521482590429	40.4910354230625
"RPSA__neg"	54.7065337384468	41.7417975131779	2.22044604925031e-16
"RPS19__neg"	83.0309571044298	2.22044604925031e-16	21.8937445992241
"ADGRE5__neg"	24.459483712774	78.8516571599403	21.9635486997191
"RPS3A__neg"	110.286991020987	8.15507380919097	2.22044604925031e-16
"RPS23__neg"	117.083587465616	2.22044604925031e-16	1.94280145649714
"PCBP1__neg"	7.63718137356601	92.2450760672985	13.1693114670273
"VPS37B__neg"	38.6012721862208	68.87767260173	21.2682343333344
"RPS28__neg"	102.1822494491	2.22044604925031e-16	9.30824646097945
"PPP1R15A__neg"	3.81864489126845	88.9966180130657	11.8982263166792
"CSRNP1__neg"	27.9742205140864	90.7204334804754	12.4421502513811
"SP110__neg"	24.4409278588409	23.6854865869908	63.8395473156834
"TSC22D3__neg"	7.79571794133208	31.6267434228418	50.1907316600059
"RPS14__neg"	99.9681530158771	14.6553496737878	2.22044604925031e-16
"PTPN6__neg"	17.206818144928	20.9934638671836	78.8549446360114
"TERF2IP__neg"	0.787383589502618	51.9576005491308	64.7231299912062
"RPL9__neg"	86.9278540821463	22.0269062777817	2.22044604925031e-16
"CD27__neg"	20.577400754872	24.4094606078078	71.6010675759162
"CD82__neg"	8.74257683075533	47.5176268639257	57.417018429539
"NR4A2__neg"	35.6723896202511	82.8392407747425	7.94930718608101
"RPL32__neg"	110.799755352085	2.22044604925031e-16	0.405538147393284
"IER2__neg"	4.0237567627228	71.1884512094918	27.9478302945399
"RPL37__neg"	54.3943694595712	44.0606679524506	2.22044604925031e-16
"RPS13__neg"	108.756378607447	1.16086340375525	8.75514547201742
"MS4A1__neg"	0.369281888160745	48.3700508351444	33.6431281113988
"YPEL5__neg"	22.3313056302073	91.3838290511479	4.72581145874531
"RPL29__neg"	93.44281966234	0.33385456022086	9.79752297706268
"FAM107B__neg"	9.37427705038689	58.4541137635236	51.3722210405704
"KDM6B__neg"	19.8487412175954	101.090083474134	8.83467616582126
"RPL3__neg"	104.370963798836	0.803938598525158	4.92726731212775
"MAPK1IP1L__neg"	5.47142314441303	80.4819689900569	34.7172271356233
"REL__neg"	6.05247788344494	98.8819248710933	2.22044604925031e-16
"TRAF3IP3__neg"	24.6042397618079	26.7134531458015	57.8134636248025
"LGMN__neg"	17.3087327119206	54.2484527326338	43.9373222034761
"RPL13__neg"	125.451253593397	0.335462514840541	1.55701442449354e-15
"RPL30__neg"	115.240224202703	2.22044604925031e-16	2.84320411508963
"UBR7__neg"	11.7348579323553	29.4318973329821	35.6032477217818
"NFKBID__neg"	24.1195367896266	81.8774079935892	20.051882099414
"AIM2__neg"	17.7526020594112	27.1376679453902	60.1168926815603
"TRABD__neg"	6.73893966411747	51.8587585218834	61.0012324002121
"RPLP2__neg"	54.0384835717075	42.5141920782304	2.22044604925031e-16
"RPS7__neg"	70.855220198337	3.4017414360843	25.4068892405063
"RSRC2__neg"	9.02082804562477	63.2608035657088	49.5952418071553
"RPL12__neg"	81.1545037609633	24.3903985656045	5.13619351640159e-11
"RPL14__neg"	84.8410956159125	4.01433757654657e-10	13.3507359967728
"HLA-DRB1__neg"	2.58176171476831	79.4569022373406	1.06936572372933
"RPL10__neg"	117.05525002418	0.494945501566282	4.6883075512366
"RPS4X__neg"	96.9419030900671	1.13726501920664	10.4297306098254
"ACY3__neg"	7.20470439663714	21.4108063672026	30.0864843543255
"RPS12__neg"	121.052015458008	2.22044604925031e-16	1.49619608287023
"NACA__neg"	75.3889409143631	2.50642669076568	18.4001218063258
"ID3__neg"	12.4792460552372	55.8638131582755	51.2937585921746
"RPL10A__neg"	60.8433325514384	33.8196829432253	2.22044604925031e-16
"SCIMP__neg"	17.8739529944123	29.3182809295062	58.8939529818683
"LDLRAD4__neg"	22.5368108991987	73.4455667337271	30.6671803099385
"RPL34__neg"	110.344391458295	2.91750268958528	2.22044604925031e-16
"RPL35__neg"	71.7077442983244	1.70388678109159	20.986065902156
"KLF6__neg"	10.9285455548835	67.2389990522659	18.9880017440359
"SNX9__neg"	28.6607878833868	68.4609139569577	27.0389887260187
"CD79B__neg"	7.61809343115837	31.2176895763912	76.6218352265367
"TOX__neg"	9.91257353203673	32.7982305257798	45.4828138059717
"RPS17__neg"	23.0645331810866	89.8725659817972	9.40143270746486
"RPL7A__neg"	96.200208116439	3.2336333872495	9.24636870560166
"NSF__neg"	13.3108760437022	37.0982513470449	40.5653998897328
"RPL35A__neg"	98.2168702825175	6.68933937522059	2.22044604925031e-16
"FAU__neg"	87.4870820233028	4.87564818553239	18.5956538803328
"ARPC2__neg"	2.22044604925031e-16	32.9737195479916	48.7526229750759
"MYC__neg"	32.6769998648529	51.2361702562061	31.1414959401028
"SIT1__neg"	17.7056113158671	25.276570457683	46.5092025298485
"ARHGAP25__neg"	11.831568388515	46.6802350901188	53.8174342745839
"RPS16__neg"	41.0848079208013	50.932040024765	2.22044604925031e-16
"ACTB__neg"	2.22044604925031e-16	16.0432627866388	75.7427792961786
"ATP2B1__neg"	10.9025138707001	63.1208443562152	47.143432828874
"FCER2__neg"	35.7247776844831	51.6665563639132	31.400004716861
"ANXA2R__neg"	17.2335291019448	21.152141954217	34.8266789886486
"SH3BP5__neg"	11.4919660301177	51.6474243035182	54.5258035137326
"RPS6__neg"	97.4228469982109	14.3464939218703	2.22044604925031e-16
"RAC2__neg"	11.348371225578	10.2380346256057	61.8384947206783
"CD86__neg"	14.5988811539716	37.088895042615	50.7412864320334
"WDR74__neg"	32.2809825540917	63.9041779501448	30.4376709984319
"EEF1D__neg"	56.0553172360207	2.10056204952947	29.9827347010095
"ROCK1__neg"	10.441235049817	57.0333427704609	53.4421606348461
"LY9__neg"	24.6986998618782	79.0773515607578	23.2118952838901
"EVL__neg"	17.1369431662884	30.5616933269043	71.7561005989354
"RABGAP1L__neg"	7.07033209313854	44.5660146788724	61.0641963855802
"EEF1B2__neg"	93.5900319391852	8.5204396890607	0.957818264757042
"RPL26__neg"	66.6363163101534	4.02727099770696	22.3017220460187
"TERF2__neg"	10.4241672014325	24.7564406969955	31.8826674582482
"RPL18__neg"	97.7401086669798	11.4543536084863	3.50461370875501
"DCK__neg"	15.7498932468139	29.6031997768031	58.7784747757317
"HNRNPUL1__neg"	11.1893622307288	55.9353733681188	52.9471379852312
"ZNF331__neg"	26.0741024745511	75.6313799365993	25.7241989031038
"TLR10__neg"	17.5190913128622	28.9216949098091	51.5932307899011
"ELL3__neg"	8.87299715330012	25.0951835835727	34.1567663679315
"PABPC1__neg"	34.807861260982	53.4501650314274	1.4198484364708
"ARHGDIB__neg"	16.9098374458794	10.172619842766	55.0669049069201
"WIPF1__neg"	4.47424727388636	58.9679289260305	56.6368327777742
"BIRC3__neg"	24.3358747354603	78.3966720713604	23.3042915525319
"LTB__neg"	42.8680644462717	18.4510220473979	48.3327359247233
"AHSA1__neg"	14.7187187566081	49.4184261015109	50.0748393603055
"RPL8__neg"	94.2003776045215	9.61705141366871	4.3786438416053
"RPL6__neg"	80.6340531032886	8.2643729870312	11.1060501321827
"HMGA1__neg"	3.46896276952463	58.8292825273799	57.3698053401258
"RPL23A__neg"	65.2505768872443	29.6594886135573	2.22044604925031e-16
"COMMD6__neg"	43.7280250146122	10.657588931871	42.2596639922897
"MOB3A__neg"	12.1358625307861	58.895998917648	48.1961605430113
"IL2RG__neg"	16.8044829814811	94.3469113469774	14.4679770342301
"RPLP0__neg"	82.6699096566882	6.35698857613795	20.8505255675211
"PTMA__neg"	6.71251946854946	51.9778209908713	36.340120210683
"RPL38__neg"	48.8204768104745	48.6274901539311	2.22044604925031e-16
"TNFAIP8__neg"	21.8360415384587	29.7757634636669	68.8973920230585
"CALM2__neg"	3.9611623827915	50.3529365821433	32.9546781801884
"RPS5__neg"	91.1690943011645	6.69982779666395	4.63447756586845
"GAPT__neg"	22.0051076351874	27.1026345502096	44.0799424569774
"LIMK1__neg"	11.2733256165872	26.744350405022	35.481829941404
"HNRNPA1__neg"	22.2528375732728	73.7852141211888	1.2995768819329
"HOPX__neg"	15.0570128407053	30.0818736738238	55.1836696584918
"CD164__neg"	6.66922215024878	56.6079193628769	56.8391110853031
"RPL37A__neg"	30.2156675728755	58.961643059204	2.22044604925031e-16
"SELL__neg"	49.8271811993739	24.995180933038	52.2336253063319
"STK17B__neg"	5.56749933567503	43.4361773613398	68.2889240468451
"RPL22__neg"	76.5990474130211	21.2661761482056	0.557179640756462
"NT5C__neg"	19.8325193935241	34.1642482687371	65.1045737763914
"TRA2B__neg"	5.1864673971402	67.9631046471905	48.2111891259184
"HLA-DRA__neg"	14.1099261772675	83.5908325979975	2.22044604925031e-16
"NAPSA__neg"	17.2478521766221	31.8594759349963	70.5314634770961
"SFPQ__neg"	8.03005844146647	78.1572519332554	37.2485332869146
"JUN__neg"	43.3038269683761	64.512625816929	6.53331245948944
"PFDN5__neg"	72.4766139866745	6.28394203795077	15.7051676802765
"TESC__neg"	14.1772599533717	35.6219524736258	50.406153242018
"RPS29__neg"	47.345740740559	49.902985439135	2.22044604925031e-16
"POLD4__neg"	6.14768212439732	32.5358029891428	73.1166508991894
"POU2F2__neg"	0.000265935598531983	47.3491557948658	68.0458558958004
"PDE4B__neg"	42.3540832022934	69.6958245834287	19.9405028137567
"SYPL1__neg"	11.1223339629871	34.2243558430592	73.0062940824834
"RUNX3__neg"	17.7667359019311	49.8533758798125	47.5239022855073
"RPS21__neg"	101.447972851143	7.18001225270992	3.40636482860131
"CYTIP__neg"	7.07698201582149	60.0073634898862	39.4347342918245
"MT-ATP6__neg"	49.1568701723446	6.52190545497221	37.5223867459032
"RBBP8__neg"	20.5700114081125	56.1540903042084	32.8366048416319
"RASGEF1B__neg"	18.8804562671452	66.8156124957269	34.547251076302
"RGS19__neg"	20.8226974753781	32.9242502078	67.2482202006337
"HSP90AB1__neg"	16.1931291530253	77.3951515035724	1.53604870212057
"DUSP2__neg"	11.0626387178204	81.9172908505723	25.8051006737511
"ARPC5L__neg"	8.13703629162116	36.6813178207467	72.6385583477041
"TRAF4__neg"	17.1869230322199	78.7209747493299	28.2411331225246
"CTSH__neg"	2.07599006149363	35.1176869625266	76.7694558126184
"SMDT1__neg"	26.6069984717913	33.9101501237186	57.3154084229124
"SLC2A3__neg"	25.5452593622001	80.1636046288098	11.698364509325
"EHMT1__neg"	9.55427843315761	52.6298684716619	48.8933738414456
