"Gene"	"IS01"	"IS02"	"IS03"	"State"	"MaxFC"	"InitialState"
"SPATA2L"	"SPATA2L"	0.191235389786724	-0.368465509392719	0.195663119629379	"S02"	0.195663119629379	"IS03"
"BCL2"	"BCL2"	-0.0425182330465363	-0.194119006015584	0.193692769584282	"S02"	0.193692769584282	"IS03"
"RNF138"	"RNF138"	0.0667465525335798	-0.272127485530905	0.191617236057003	"S02"	0.191617236057003	"IS03"
"ZNF24"	"ZNF24"	0.0746285834821473	-0.275661459390133	0.189668775960844	"S02"	0.189668775960844	"IS03"
"DCP1A"	"DCP1A"	0.120911893871306	-0.308304504330777	0.188445505192783	"S02"	0.188445505192783	"IS03"
"RBMX"	"RBMX"	0.0921851919141736	-0.286163469774958	0.187588933380649	"S02"	0.187588933380649	"IS03"
"MT-ND4L"	"MT-ND4L"	-0.363031315194807	0.0492299547646554	0.187302753047005	"S02"	0.187302753047005	"IS03"
"RLF"	"RLF"	0.0142144588098473	-0.224567646120967	0.183975030053858	"S02"	0.183975030053858	"IS03"
"CLEC17A"	"CLEC17A"	0.0763903589228725	-0.270133402144859	0.183804396794382	"S02"	0.183804396794382	"IS03"
"C12orf42"	"C12orf42"	-0.145062830775263	-0.107066545545962	0.183746756610002	"S02"	0.183746756610002	"IS03"
"RASGRP2"	"RASGRP2"	-0.068152804704392	-0.160418516250378	0.180947790380004	"S02"	0.180947790380004	"IS03"
"GEMIN4"	"GEMIN4"	0.00125808249299342	-0.209074578518177	0.178856697810942	"S02"	0.178856697810942	"IS03"
"NOP16"	"NOP16"	0.038727137916286	-0.236593426091104	0.1788050486344	"S02"	0.1788050486344	"IS03"
"NGLY1"	"NGLY1"	0.133559458999231	-0.30585261693547	0.17833951297591	"S02"	0.17833951297591	"IS03"
"SON"	"SON"	0.087393926057626	-0.269158484542785	0.176007298634393	"S02"	0.176007298634393	"IS03"
"TUBA4A"	"TUBA4A"	0.165220482299888	-0.323599722114229	0.173564637606907	"S02"	0.173564637606907	"IS03"
"SNN"	"SNN"	-0.0542821922879102	-0.160760855992146	0.172469270238415	"S02"	0.172469270238415	"IS03"
"FBL"	"FBL"	-0.0967654140825499	-0.1284548860526	0.171578755917087	"S02"	0.171578755917087	"IS03"
"ZNF10"	"ZNF10"	0.0340362113533036	-0.223390308156749	0.17042679923437	"S02"	0.17042679923437	"IS03"
"RIOK1"	"RIOK1"	0.134956670100533	-0.29581779403355	0.168833160714905	"S02"	0.168833160714905	"IS03"
"TXLNG"	"TXLNG"	0.105021509773385	-0.273738826956929	0.168794230116488	"S02"	0.168794230116488	"IS03"
"DNAJA2"	"DNAJA2"	0.130971233960137	-0.291067898678133	0.167272349045068	"S02"	0.167272349045068	"IS03"
"MGAT5"	"MGAT5"	-0.0744918108111008	-0.139817664770984	0.167255212848981	"S02"	0.167255212848981	"IS03"
"GRWD1"	"GRWD1"	0.027403685688617	-0.214806331643015	0.167245653343086	"S02"	0.167245653343086	"IS03"
"SMC5"	"SMC5"	0.161403507593508	-0.312560896738702	0.16649336456795	"S02"	0.16649336456795	"IS03"
"RALGPS2"	"RALGPS2"	0.0229161620434983	-0.210374512540377	0.166275709417389	"S02"	0.166275709417389	"IS03"
"PNO1"	"PNO1"	0.10565724508149	-0.270597255087809	0.165692677805035	"S02"	0.165692677805035	"IS03"
"BBX"	"BBX"	-0.00989798690274567	-0.185274772621238	0.165461967628946	"S02"	0.165461967628946	"IS03"
"MANBA"	"MANBA"	0.0383453489308833	-0.220754792880826	0.165436788086421	"S02"	0.165436788086421	"IS03"
"AP1B1"	"AP1B1"	0.163160470743439	-0.310529635476063	0.163636735586472	"S02"	0.163636735586472	"IS03"
"UXT"	"UXT"	-0.0905671538722741	-0.122866877162797	0.162856938280657	"S02"	0.162856938280657	"IS03"
"RPL23"	"RPL23"	-0.0316770918792473	-0.164097080187936	0.161039055435747	"S02"	0.161039055435747	"IS03"
"RSL1D1"	"RSL1D1"	-0.0413034424884838	-0.155468550810164	0.159713117415294	"S02"	0.159713117415294	"IS03"
"EIF3L"	"EIF3L"	-0.0767724654364097	-0.129165794631068	0.159544771009408	"S02"	0.159544771009408	"IS03"
"TAF4B"	"TAF4B"	0.0679504840533913	-0.232468070885136	0.15677747903727	"S02"	0.15677747903727	"IS03"
"TES"	"TES"	0.0451030601951825	-0.213538663339855	0.154962134884989	"S02"	0.154962134884989	"IS03"
"HLA-DOA"	"HLA-DOA"	0.0770333067286695	-0.236601487506874	0.154584645299775	"S02"	0.154584645299775	"IS03"
"PPIA"	"PPIA"	-0.00401818726000105	-0.17628624980627	0.154019591426356	"S02"	0.154019591426356	"IS03"
"VPS51"	"VPS51"	0.0570294366875988	-0.220203304311935	0.153145867237449	"S02"	0.153145867237449	"IS03"
"EGR4"	"EGR4"	0.0930819463189261	-0.246197527410083	0.152680063928119	"S02"	0.152680063928119	"IS03"
"P2RY10"	"P2RY10"	-0.0125607039296601	-0.1674569768974	0.151835672091375	"S02"	0.151835672091375	"IS03"
"RPP21"	"RPP21"	-0.0370927728070284	-0.147974913794269	0.150610925134047	"S02"	0.150610925134047	"IS03"
"WHAMM"	"WHAMM"	0.0480074811078575	-0.209919153258815	0.150015037217368	"S02"	0.150015037217368	"IS03"
"SNU13"	"SNU13"	-0.0197437094812709	-0.159721977412647	0.149732189797292	"S02"	0.149732189797292	"IS03"
"FCMR"	"FCMR"	-0.121479206597202	-0.0842437593879324	0.149219896536548	"S02"	0.149219896536548	"IS03"
"NDUFAF4"	"NDUFAF4"	-0.0402597143285897	-0.143929378291183	0.149137682103872	"S02"	0.149137682103872	"IS03"
"SIDT1"	"SIDT1"	-0.0911472988244219	-0.105034292631704	0.147900780109076	"S02"	0.147900780109076	"IS03"
"SLC9B2"	"SLC9B2"	0.0117513986965554	-0.177929421316415	0.145457807210319	"S02"	0.145457807210319	"IS03"
"TOE1"	"TOE1"	0.00881126837295366	-0.173638199242373	0.143630001789719	"S02"	0.143630001789719	"IS03"
"ADK"	"ADK"	-0.025312141180867	-0.147373192602755	0.14264303853796	"S02"	0.14264303853796	"IS03"
"RPL17"	"RPL17"	-0.203417275593164	-0.015801570353741	0.142232291149712	"S02"	0.142232291149712	"IS03"
"TAGAP"	"TAGAP"	-0.0107799858286649	-0.15697451479982	0.141702120070577	"S02"	0.141702120070577	"IS03"
"CHPT1"	"CHPT1"	0.0147226828505785	-0.172291906513737	0.138734401452621	"S02"	0.138734401452621	"IS03"
"CR2"	"CR2"	-0.0620105828665072	-0.115763337013338	0.138692003461596	"S02"	0.138692003461596	"IS03"
"STK4"	"STK4"	0.0855762192203076	-0.223900701020777	0.13826808968825	"S02"	0.13826808968825	"IS03"
"ZNF830"	"ZNF830"	-0.0401022859503673	-0.129036593031067	0.136241127917593	"S02"	0.136241127917593	"IS03"
"PHF20"	"PHF20"	-0.0242330925492808	-0.139968633087746	0.135598030535683	"S02"	0.135598030535683	"IS03"
"PDE4D"	"PDE4D"	-0.0162116013442984	-0.144731569815534	0.134617382726399	"S02"	0.134617382726399	"IS03"
"ELOVL5"	"ELOVL5"	0.0324311220080153	-0.17915304304359	0.133430022200576	"S02"	0.133430022200576	"IS03"
"SMCHD1"	"SMCHD1"	-0.0031394722404023	-0.152756030779443	0.133244924316027	"S02"	0.133244924316027	"IS03"
"VAV1"	"VAV1"	0.0675852607031625	-0.204412464697887	0.132901011592502	"S02"	0.132901011592502	"IS03"
"RNASET2"	"RNASET2"	-0.123014793928886	-0.0618175060561255	0.130920801617137	"S02"	0.130920801617137	"IS03"
"SLC38A1"	"SLC38A1"	0.0756294086589885	-0.206766775511794	0.129836364060168	"S02"	0.129836364060168	"IS03"
"SLC36A4"	"SLC36A4"	0.0313092559354193	-0.173060356612667	0.128904275519599	"S02"	0.128904275519599	"IS03"
"ICAM3"	"ICAM3"	-0.0940327841998468	-0.0807455873920473	0.128855092257394	"S02"	0.128855092257394	"IS03"
"BCOR"	"BCOR"	-0.0109895984340332	-0.140159445041076	0.127385937166049	"S02"	0.127385937166049	"IS03"
"SESN3"	"SESN3"	0.0132851202705718	-0.157710639633052	0.127114303730842	"S02"	0.127114303730842	"IS03"
"UTP4"	"UTP4"	0.0817100347526157	-0.207143527257237	0.126314310878595	"S02"	0.126314310878595	"IS03"
"FXYD7"	"FXYD7"	-0.0344631649362686	-0.120747044486285	0.125551583202914	"S02"	0.125551583202914	"IS03"
"EEF1G"	"EEF1G"	0.0425664782860149	-0.176222162706894	0.124501329138579	"S02"	0.124501329138579	"IS03"
"FXYD5"	"FXYD5"	-0.29339758952972	0.071345399914488	0.124258592283317	"S02"	0.124258592283317	"IS03"
"PDLIM1"	"PDLIM1"	-0.0994820144606423	-0.0694068746996036	0.122558479112739	"S02"	0.122558479112739	"IS03"
"IMPDH2"	"IMPDH2"	-0.0466410369844693	-0.10684747742005	0.121310127768361	"S02"	0.121310127768361	"IS03"
"HPS5"	"HPS5"	0.0723537152529453	-0.193992239203074	0.120931297644887	"S02"	0.120931297644887	"IS03"
"KHDRBS2"	"KHDRBS2"	-0.0920991790342072	-0.0727873451491811	0.120793841443449	"S02"	0.120793841443449	"IS03"
"ZNF460"	"ZNF460"	0.00910601135920878	-0.146133557151684	0.119809557638739	"S02"	0.119809557638739	"IS03"
"HIP1R"	"HIP1R"	0.0333184104054709	-0.162967999289937	0.118961452344943	"S02"	0.118961452344943	"IS03"
"TINF2"	"TINF2"	-0.0147307936879953	-0.126752867794564	0.118232188138491	"S02"	0.118232188138491	"IS03"
"ZSCAN18"	"ZSCAN18"	-0.00679040951367809	-0.132595613984539	0.11823069014189	"S02"	0.11823069014189	"IS03"
"PNPLA7"	"PNPLA7"	-0.00413567591240256	-0.13393979577602	0.117706683457179	"S02"	0.117706683457179	"IS03"
"PPP3CA"	"PPP3CA"	0.0674700543507397	-0.185948575947087	0.117108332366357	"S02"	0.117108332366357	"IS03"
"EIF1AY"	"EIF1AY"	-0.0296145915688851	-0.114247502825625	0.116900139339441	"S02"	0.116900139339441	"IS03"
"SMPD2"	"SMPD2"	0.069518634350555	-0.186732309481874	0.11648611819524	"S02"	0.11648611819524	"IS03"
"TREML2"	"TREML2"	-0.036568436073449	-0.102286287212087	0.111020242097639	"S02"	0.111020242097639	"IS03"
"VPREB3"	"VPREB3"	-0.00961554548526201	-0.121658844927711	0.11061980768107	"S02"	0.11061980768107	"IS03"
"SLC25A6"	"SLC25A6"	-0.172289568170731	-0.000175776606752893	0.109118248587136	"S02"	0.109118248587136	"IS03"
"ADD2"	"ADD2"	-0.101211588707035	-0.0524372642970579	0.109070826722703	"S02"	0.109070826722703	"IS03"
"SLC2A14"	"SLC2A14"	-0.0529175263819655	-0.0877336816500918	0.108855799183297	"S02"	0.108855799183297	"IS03"
"ARHGAP4"	"ARHGAP4"	0.0405910251568917	-0.154291962102632	0.10690667947326	"S02"	0.10690667947326	"IS03"
"PIP5K1B"	"PIP5K1B"	-0.0169619494624899	-0.106726084644949	0.102434819089391	"S02"	0.102434819089391	"IS03"
"EIF2S3"	"EIF2S3"	-0.0518999357477686	-0.0799319687947975	0.101508397624719	"S02"	0.101508397624719	"IS03"
"CLK4"	"CLK4"	0.0956088690777664	-0.187873600651671	0.100965626840954	"S02"	0.100965626840954	"IS03"
"LCN10"	"LCN10"	-0.0592579640141725	-0.0732263656822688	0.100400144906019	"S02"	0.100400144906019	"IS03"
"PRCD"	"PRCD"	-0.102747849842383	-0.0408164124385988	0.100056960687729	"S02"	0.100056960687729	"IS03"
"RPS4Y1"	"RPS4Y1"	-0.212645368250649	0.0402385570905997	0.0999149056258493	"S02"	0.0999149056258493	"IS03"
"PRPS1"	"PRPS1"	0.0569893453384613	-0.157604780874004	0.099381927367543	"S02"	0.099381927367543	"IS03"
"NUAK2"	"NUAK2"	-0.0587647611510996	-0.0709706882342387	0.0981499656706376	"S02"	0.0981499656706376	"IS03"
"ZBTB9"	"ZBTB9"	0.023267407727238	-0.12799143034886	0.0952639014421162	"S02"	0.0952639014421162	"IS03"
"ARL14EPL"	"ARL14EPL"	-0.0497397909746673	-0.0733168669971876	0.0944579942582298	"S02"	0.0944579942582298	"IS03"
"CNST"	"CNST"	0.0124674548685394	-0.118516949564158	0.0939533221379269	"S02"	0.0939533221379269	"IS03"
"GSAP"	"GSAP"	-0.174119054396955	0.0188836104464083	0.0938980959140778	"S02"	0.0938980959140778	"IS03"
"LMBRD1"	"LMBRD1"	-0.0330433937955922	-0.0834240921438743	0.092582976849853	"S02"	0.092582976849853	"IS03"
"CNKSR2"	"CNKSR2"	-0.0246324442708123	-0.0810192495339165	0.0851969222190917	"S02"	0.0851969222190917	"IS03"
"SP140L"	"SP140L"	-0.0204443857059747	-0.0838539955331545	0.0849839437609796	"S02"	0.0849839437609796	"IS03"
"CHST10"	"CHST10"	0.0396733381984342	-0.128008037204217	0.0849019862274292	"S02"	0.0849019862274292	"IS03"
"ZNF416"	"ZNF416"	-0.0153078929452412	-0.0870826485905135	0.0845095875656859	"S02"	0.0845095875656859	"IS03"
"NSA2"	"NSA2"	-0.0245378690898431	-0.0755571895689154	0.0804436994627739	"S02"	0.0804436994627739	"IS03"
"SFMBT1"	"SFMBT1"	0.0589949021966117	-0.136466269342948	0.0799497042172473	"S02"	0.0799497042172473	"IS03"
"ZNF432"	"ZNF432"	-0.0172341126705087	-0.0798026193138642	0.0794723137456128	"S02"	0.0794723137456128	"IS03"
"ZCCHC12"	"ZCCHC12"	-0.0483636146867761	-0.0564824737882684	0.0791222504424707	"S02"	0.0791222504424707	"IS03"
"NPM1"	"NPM1"	-0.0867914610180523	-0.0254320593176084	0.0767457174648951	"S02"	0.0767457174648951	"IS03"
"DDX47"	"DDX47"	0.0177615745469825	-0.101686710997197	0.0761431842641162	"S02"	0.0761431842641162	"IS03"
"ABCB4"	"ABCB4"	-0.0782608075299608	-0.0304964311491312	0.0757020574846204	"S02"	0.0757020574846204	"IS03"
"CCDC62"	"CCDC62"	-0.0700525759695892	-0.0359025055966267	0.0751559344934473	"S02"	0.0751559344934473	"IS03"
"HSF5"	"HSF5"	-0.0774521723310972	-0.0295145486197398	0.0743469172905792	"S02"	0.0743469172905792	"IS03"
"BLK"	"BLK"	-0.0366889054229096	-0.0579414012832212	0.072992018341856	"S02"	0.072992018341856	"IS03"
"ZCWPW1"	"ZCWPW1"	0.0290174088098881	-0.104342164798401	0.0713060203382246	"S02"	0.0713060203382246	"IS03"
"RPL22L1"	"RPL22L1"	-0.0816262549059921	-0.0220021176710574	0.0705316424156724	"S02"	0.0705316424156724	"IS03"
"CDC42SE2"	"CDC42SE2"	-0.101825767631812	-0.0069688945702955	0.0703894765977433	"S02"	0.0703894765977433	"IS03"
"CRTC1"	"CRTC1"	0.0305581323505622	-0.100743323203708	0.0672391741111565	"S02"	0.0672391741111565	"IS03"
"EIF3E"	"EIF3E"	-0.0540828345715856	-0.0368373718233321	0.065858930408481	"S02"	0.065858930408481	"IS03"
"HLA-F"	"HLA-F"	0.0141006127666531	-0.0847277845652083	0.0638862483212477	"S02"	0.0638862483212477	"IS03"
"CHI3L2"	"CHI3L2"	6.92565577589465e-05	-0.0739406252166529	0.0634914693349889	"S02"	0.0634914693349889	"IS03"
"ZNF146"	"ZNF146"	0.0143358082318115	-0.0820734630853139	0.06145670533209	"S02"	0.06145670533209	"IS03"
"RSL24D1"	"RSL24D1"	-0.0166961754139672	-0.0583690048687133	0.0607147350429375	"S02"	0.0607147350429375	"IS03"
"PVRIG"	"PVRIG"	-0.00823047766835468	-0.0634883795263443	0.0597594198384652	"S02"	0.0597594198384652	"IS03"
"FGF9"	"FGF9"	-0.00700190829608908	-0.0635244427622137	0.0590133803014755	"S02"	0.0590133803014755	"IS03"
"MAGEE1"	"MAGEE1"	-0.0110802565654618	-0.0592172469948187	0.0578917326831306	"S02"	0.0578917326831306	"IS03"
"MYO7B"	"MYO7B"	-0.0974788890714026	0.00469387968727861	0.0576187048236253	"S02"	0.0576187048236253	"IS03"
"SP4"	"SP4"	-0.0163396102537894	-0.0510170499247913	0.0541718746631828	"S02"	0.0541718746631828	"IS03"
"GALNT9"	"GALNT9"	-0.0456621563465939	-0.027304618435366	0.052341892865701	"S02"	0.052341892865701	"IS03"
"SYCP3"	"SYCP3"	-0.0304173650149082	-0.0316478546860091	0.0464321191205973	"S02"	0.0464321191205973	"IS03"
"EPB41"	"EPB41"	-0.0864872681772232	0.0201719863673629	0.0373669460291492	"S02"	0.0373669460291492	"IS03"
"KCNH8"	"KCNH8"	0.00673160768215768	-0.0476732584130841	0.0367068914389462	"S02"	0.0367068914389462	"IS03"
"PLEKHB1"	"PLEKHB1"	-0.0474052846943291	-0.00100151929644097	0.0308427868925936	"S02"	0.0308427868925936	"IS03"
"ZNF586"	"ZNF586"	-0.0313866460646724	-0.00281388372637043	0.0222688685636612	"S02"	0.0222688685636612	"IS03"
"XPO4"	"XPO4"	-0.0104577489016269	-0.0148989461982374	0.0194164455157211	"S02"	0.0194164455157211	"IS03"
"HLA-DQA2"	"HLA-DQA2"	-0.0319329632247602	0.00306840130706027	0.0175598995435062	"S02"	0.0175598995435062	"IS03"
"KDM4C"	"KDM4C"	-0.00501693370249528	-0.0167015737426582	0.0175242689420762	"S02"	0.0175242689420762	"IS03"
"PATL2"	"PATL2"	-0.000333625569930818	-0.0116109998150281	0.0101880392626205	"S02"	0.0101880392626205	"IS03"
