"IS01"	"IS02"	"IS03"	"IS04"
"PEBP1__pos"	16.3603009312269	22.9212900034367	32.2862252010243	54.0834060572746
"CCDC88C__pos"	52.0275394192556	13.5180305426211	41.1144872392137	28.7880056432446
"FAM107B__pos"	48.8866565869088	31.8003247832371	73.509025082232	2.22044604925031e-16
"ASAH1__pos"	29.9433660819954	5.53545205663841	47.945642389476	64.2334698272547
"ISCU__pos"	20.4237866647787	16.6908574404349	29.688347705655	53.190849223536
"DNAJB2__pos"	50.4366804440741	5.0732712208288	47.4182069450074	14.5970285641169
"CCPG1__pos"	2.51926439501182	8.19638787653155	76.717496398017	54.8660221995358
"TMEM208__pos"	23.2912471074349	2.22044604925031e-16	27.651276124058	67.049380296191
"RPS15__pos"	32.9463138902683	27.1252185271761	5.68030149337731	53.2730112681026
"NSMCE3__pos"	45.3778311977562	16.347433975826	48.7132907881649	11.3097679383309
"GPR15__pos"	2.22044604925031e-16	6.61321217956847	84.5666683596496	3.29442757817221
"A1BG__pos"	2.22044604925031e-16	2.22044604925031e-16	65.2873081131613	74.3588211745225
"COX7A2L__pos"	31.3805324760267	27.2315708817408	29.65221567739	59.7127261026518
"TBCC__pos"	39.7051612102546	28.6891746488545	47.0100481919572	21.6271909626456
"SEC23B__pos"	30.1209938191627	3.74720820836952	86.2085757615935	32.3034441190151
"MYDGF__pos"	25.0210944430184	2.22044604925031e-16	17.1577452303919	60.9221438347095
"SP140__pos"	13.8752544835992	28.1614247407751	40.2320173494586	41.8780538213028
"NR1I3__pos"	17.7909673634452	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"SND1__pos"	28.2056814276363	9.47816930871407	76.4074736550075	38.3689675357204
"LAX1__pos"	15.6325453801873	3.99022353220203e-06	33.5911433875152	79.6860944768781
"SSNA1__pos"	30.6381870097871	25.068035608094	30.4455207119243	63.9931913118691
"GH1__pos"	22.5320632496374	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"ELL2__pos"	27.005659456324	9.49265277550661	73.5712255942398	36.0085724365182
"SEC62__pos"	23.7954890614659	2.17096122169179	36.7562610442921	46.653481695869
"ISOC2__pos"	36.4494670185549	9.97151325750908e-14	39.7808490525393	70.4031466264626
"XRRA1__pos"	45.2109207506192	9.57229111539166	24.376697285205	24.5859012136702
"PNPLA2__pos"	12.2026153741634	21.253388746006	83.1575818212586	31.6108501287652
"ICAM2__pos"	21.0797278795383	6.2831522932361	54.9181425328113	55.0722004374418
"ACBD6__pos"	12.9642759773888	6.45341774227321	42.8847402606689	58.7204875506245
"PTPN7__pos"	40.6408092903828	34.8952095717627	37.86695240132	35.285865853657
"TMEM156__pos"	29.4235497407577	13.6475765222833	84.4065170294095	15.0372830364139
"NDUFA4__pos"	23.8166329606292	0.376474232693402	11.337066873217	63.2018225863582
"MRPS16__pos"	25.9164278636587	6.83995863528365	34.4825335813978	78.0025710263072
"CRLS1__pos"	56.3016823075539	2.22044604925031e-16	37.1841809798547	21.4339331723297
"COPG1__pos"	23.2283260913749	2.67575068906751	83.5427505130434	38.8401401610344
"PSME1__pos"	10.9325497470721	11.7136614409656	19.4774050090436	57.4580672654525
"RNASEH1__pos"	25.9769398032549	5.30810306851721	32.9612619972833	59.6369258123545
"TMEM120B__pos"	43.1211389231888	2.2958737246192	19.2899226700487	16.1048836767176
"ARF4__pos"	18.113456562189	2.22044604925031e-16	61.0578233781735	34.0672319770952
"UBL5__pos"	17.0708891863231	12.2759407689548	12.7881494004963	60.2659859827056
"CD320__pos"	42.6892073367282	8.24121461046046	34.2235447409378	59.0159735373667
"GRK6__pos"	58.1294811028264	5.01472220631518	45.0799579263865	14.023154902235
"TOR3A__pos"	23.8634827956399	4.98816163108523	70.4143952077939	36.1444329062533
"MCEE__pos"	12.4538836762529	2.22044604925031e-16	44.6832598043607	77.4790991881875
"MPG__pos"	23.7680062938594	8.27861672962535	41.1655773107626	69.962963828331
"HDHD2__pos"	50.0606225801103	2.22044604925031e-16	32.8205674524604	4.3425779664566
"BCAR3__pos"	42.4356208133677	2.22044604925031e-16	75.3678480518919	2.22044604925031e-16
"NDUFC1__pos"	19.4329908664837	10.5562682562475	33.1210470030194	73.0477943639978
"DCUN1D5__pos"	21.0889863380237	10.6386378914451	34.8155028696699	59.7002666732682
"CLPTM1L__pos"	64.1060961496006	2.22044604925031e-16	27.0642036189066	58.1087186914751
"STAP1__pos"	17.690553976851	3.54105143129105	80.8158899320389	8.71489610895548
"EEF1B2__pos"	2.22044604925031e-16	10.1233832224839	31.3435127895011	54.0287205380546
"ZNHIT1__pos"	27.2502756851644	11.3536483379379	27.9481969539577	72.8838867613721
"SDR42E2__pos"	50.356854705382	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"OS9__pos"	38.9513304821099	5.19744167655539	68.8974578931737	32.5528203425856
"PRDX3__pos"	16.6206784691722	7.59307459320755	41.4334037355664	76.9283658854381
"MPC1__pos"	32.8857567281024	3.66080943113544	34.1799896910648	75.6352850140538
"ACSS1__pos"	48.634778898242	6.51910232361509	31.9670461513964	25.3091564614604
"COPB2__pos"	19.9701475612482	3.81445498892186	81.2573324877392	43.1587601194274
"NPC2__pos"	23.8848200691725	2.22044604925031e-16	38.9175299429215	49.9726868885483
"POLR2K__pos"	29.77766557393	20.2597944862063	29.8792736754795	64.7051863688323
"LPIN1__pos"	40.4091876532938	25.0278332775419	51.5600703496349	23.4545481200993
"KLF2__pos"	10.7455633284976	28.7620323609191	82.4534242005984	20.6844643522479
"PLD3__pos"	29.0039074155136	0.0834246972718705	49.9380723174409	59.9839494356775
"MPC2__pos"	31.3013968364584	16.3508251704225	28.5637999650995	71.7704023302585
"RGS1__pos"	38.2519056670626	31.4946347346013	32.4009978042345	37.3316810294807
"UBB__pos"	29.8333018122766	21.7398289622313	54.004676567906	7.73849284820347
"TMEM219__pos"	18.7778155900883	12.7574212185547	30.4609011149344	69.9467253316499
"CCNG1__pos"	42.2851249123747	21.4612515117432	25.4160421349788	43.4868999910169
"SLIRP__pos"	54.7036192519942	7.98213344510215	37.3087833521259	54.7817414440619
"BLNK__pos"	27.331885872676	3.93130487350631	78.9953421583072	40.5843383704383
"ALG5__pos"	37.1797403171109	2.22044604925031e-16	33.8846480297495	59.8896837203238
"POLDIP2__pos"	25.6764107804445	9.92898966286364	40.3540113538259	59.809748542276
"ATP13A1__pos"	52.4033545006673	1.33887857509745	59.4249041709873	26.9013124061934
"ZFAND2A__pos"	21.9972820607591	24.9109578578066	76.4170156871605	15.3374949051917
"TNFRSF17__pos"	35.5622887831821	5.88590327598125	28.1746899746063	63.7343101721415
"CCR2__pos"	4.96980559080346	2.22044604925031e-16	1.28014245283891	52.5666891790249
"CETN2__pos"	46.9577110145504	1.31744070230712	29.3760993432517	26.7587780503482
"FNDC3A__pos"	11.6913334883059	10.5551519840281	78.5988033469299	46.4982487787974
"JSRP1__pos"	26.3056483351782	0.671694905111861	60.6157682090762	54.8803643476422
"GPX7__pos"	24.7254524622404	2.22044604925031e-16	30.1623626003548	72.7764700720933
"NUDT4__pos"	45.1157129234731	15.567290061468	48.5454105946894	30.7601730223021
"P4HB__pos"	17.9666393246783	2.22044604925031e-16	52.3110589757271	35.3827052245447
"NDUFB7__pos"	28.9245126864016	4.59964092456095	14.761101328742	68.7125056611437
"TXNL4A__pos"	62.9885337475848	5.04051438214201	26.5912712958669	58.081126500982
"BORCS8-MEF2B__pos"	56.2214679220218	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"MRPS6__pos"	15.1849949730293	33.6546877997569	66.3964279976579	35.0804110938082
"MRPL57__pos"	18.0333417974921	22.6232069074714	21.9347525700157	73.2862859336094
"EDEM1__pos"	46.2076898319641	1.43698285767021e-08	42.6646831512553	46.0859567954917
"TMEM19__pos"	55.3267858108709	2.22044604925031e-16	41.2676557147596	53.1370202903486
"EIF2AK3__pos"	24.7160005476645	7.69242642361687	83.4093139608187	23.9437469508531
"FUCA2__pos"	27.8140880081479	2.22044604925031e-16	61.6553784959084	58.2457251875225
"PARP1__pos"	22.626347465221	18.0744153913646	50.3079405333315	57.9900169167557
"PPP2R5C__pos"	43.3087043566932	30.5854177135988	45.8445211044911	35.0727232709067
"DDIT3__pos"	18.6308691676523	28.013050185832	76.0179493479075	14.8959851822164
"PPIB__pos"	0.972379979488171	2.22044604925031e-16	37.2983679301875	56.2454072657587
"MRPS14__pos"	40.13547104942	7.5743461027841	31.4897385992788	59.4543154639246
"CCM2__pos"	46.9677815722297	17.4489021358169	52.758824075908	29.5803288143322
"CALR__pos"	16.5668289354633	2.22044604925031e-16	54.8339201333216	37.6844247928535
"RRBP1__pos"	18.7913571849726	5.77430058507264	56.5114406852157	52.355990724437
"C1orf43__pos"	20.3656334268467	18.1917393731562	37.0971515454258	66.3503906253751
"TVP23C__pos"	40.151942584553	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"NRROS__pos"	26.700851468958	6.67865228600818	74.5929030004253	3.50384945752137
"EMC7__pos"	34.0087170154182	3.8858938359939	39.9328732940228	62.9190836044874
"ORMDL1__pos"	34.8737296840351	12.7173941490743	34.399730170879	66.879919797931
"SMOX__pos"	40.9170980362027	2.22044604925031e-16	38.4305576398029	22.9440528580123
"ZNF622__pos"	35.3220155822102	12.6385543622873	80.7244541640925	15.9129875944635
"TSPAN3__pos"	19.2174913351582	1.17955608368979e-08	63.9672218642713	62.1969464516677
"SUSD3__pos"	25.3596539121351	27.2514278394924	27.0497201235792	38.4315309608217
"ZNF688__pos"	40.8516089835681	0.468444913656045	24.7812789933969	32.3864156220235
"PDIA4__pos"	37.7506140697684	2.22044604925031e-16	55.4428469482522	32.7161228865753
"C2orf74__pos"	2.22044604925031e-16	2.22044604925031e-16	32.6417686964162	69.6149461809805
"HDDC2__pos"	27.9008930942486	4.42273957113883	28.7969957792164	75.9884517342887
"PCDH11Y__pos"	12.5798153019986	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"MKKS__pos"	56.8480432488122	2.22044604925031e-16	83.0304501104054	2.22044604925031e-16
"LTC4S__pos"	13.3110083553126	2.22044604925031e-16	65.2849007838345	47.2460089769805
"TSTD1__pos"	18.7157751654125	26.7401671943088	34.2955364282283	66.899871076835
"SRSF8__pos"	40.9305165560698	18.9884392736764	28.3620539694434	46.2438973151465
"TOP1__pos"	13.6046502517888	14.6559123017218	67.5038528256116	46.7873091488234
"ALKBH7__pos"	13.6954578570625	13.5421360511388	35.1636153176482	65.7797706002022
"TCEA1__pos"	14.2590114793189	26.7774666806381	39.5176321569245	52.5641141615027
"STT3B__pos"	49.8602575537854	13.9440624434305	26.6449717771474	44.4728979112325
"TM9SF1__pos"	2.22044604925031e-16	2.22044604925031e-16	81.7318308586732	52.775527691662
"BTG2__pos"	5.50491166815882	12.4405096742169	54.3476454350975	44.3871265600355
"ERH__pos"	26.6589826486698	19.2899698814649	32.5496809187257	54.7089652611939
"SVIP__pos"	52.2329224141748	0.289917057381015	47.1315853521038	52.4059744602093
"NEU1__pos"	26.3691903299619	6.44314020753278	73.6444157167137	42.8753573568859
"DNAJC1__pos"	18.0835869839441	1.04179061820496	50.9242507256542	54.3305413512287
"EMC6__pos"	18.412335005791	12.875373429385	38.5348437589067	74.220988830667
"ABHD3__pos"	43.6306441967537	12.8889973416105	51.1391197991581	31.6484925849175
"CYP51A1__pos"	2.22044604925031e-16	2.21477219065664	77.8407910719125	22.1695103099188
"PIM2__pos"	23.2446905584345	2.66499994366444	40.2440549164574	55.0579973639527
"ANAPC16__pos"	25.6420117829915	32.1628665722071	21.2035806149122	51.8260042194642
"CCDC102A__pos"	36.2861826000011	2.22044604925031e-16	19.9097642291449	6.29475066739634
"SEC61A1__pos"	23.5683297463346	1.01730894002174	62.0154970424657	41.9287907852184
"CD63__pos"	47.6049668436001	2.22044604925031e-16	40.2149790108481	32.5785295405575
"PNKD__pos"	25.3085579092105	8.02312798151766	34.8832356716037	74.4583435641065
"SLC35F2__pos"	41.9426027591571	1.28430214486963	38.6571030525511	19.1099410156154
"RASSF6__pos"	5.81069967342708	20.6383290456115	79.7382895827431	33.5629353489237
"TMEM256__pos"	25.6789433950361	8.75293677074513	29.1063016967497	66.7867066682723
"MRPS34__pos"	23.0466788293032	14.544353085271	32.0354269221457	66.6202945261178
"SIK1__pos"	27.676975146953	2.22044604925031e-16	2.22044604925031e-16	15.7341902652001
"TRPV3__pos"	24.729292878903	2.22044604925031e-16	68.7659174174175	2.22044604925031e-16
"DHRS7__pos"	20.003647152002	13.9098606351227	48.5667301889902	58.0929934103344
"IDH2__pos"	38.0100963704934	1.73610183594864	24.4388026797303	71.6239013432655
"KLK1__pos"	27.6107041031217	22.2895652632742	38.215148462608	13.9307965412979
"CANX__pos"	17.2637259579256	15.0721291292293	59.4777663672396	43.0939364995631
"PTP4A3__pos"	22.2598556532065	2.22044604925031e-16	68.1480476286453	50.2638824308123
"TMEM230__pos"	39.3548203894219	13.2734037981831	21.1124148535459	68.4618196699949
"ITM2A__pos"	36.7866403910583	27.7216206866254	43.6149527993187	44.0878495079732
"HMCES__pos"	40.2925964933946	13.2105614877423	76.8981916243913	24.0652007253485
"C4orf3__pos"	22.3838245098951	19.733221842207	15.8071187082622	63.4035677422037
"EMC9__pos"	16.7935443479599	7.42237129108089	30.2559427723211	54.1761618847374
"RNF103__pos"	41.5632985817106	4.82453073520076	28.8628709265276	24.3822194963313
"PGM3__pos"	22.4390785887357	2.22044604925031e-16	79.1711951749063	34.0952779067368
"GRN__pos"	30.1993616141699	2.22044604925031e-16	61.8130058522505	46.3003355615298
"ANAPC15__pos"	28.2133376725713	5.42137410521037	31.3402002007758	68.3823270625533
"YPEL3__pos"	37.1962849173051	30.8750844002671	40.5975290903623	31.2620408214578
"PIM1__pos"	47.6496181460073	19.9146291008616	73.3010797277523	17.6601766597081
"SIL1__pos"	32.8034154970739	2.22044604925031e-16	54.9731160070503	54.866474668878
"TIMM17A__pos"	27.5898667233361	7.76313629548179	46.707836437336	65.3127473477361
"P2RX5-TAX1BP3__pos"	25.5996112491797	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"IFI6__pos"	14.0413016416586	16.0075240908898	72.6735674033657	29.1991048738125
"SRD5A3__pos"	24.8635105528834	2.22044604925031e-16	31.5100530400815	65.2198957813906
"POP7__pos"	28.5380115448517	2.85846373157327	40.5267756930096	64.7390292455408
"ITGB7__pos"	48.7306179098737	15.989956450836	52.8452620153653	30.2672125823371
"AQP3__pos"	20.8028699247008	14.49845480379	72.0340471570657	41.0544240526327
"NDUFS8__pos"	26.9969455739478	8.91796030524365	25.5907218975083	65.2938049416975
"NXPE3__pos"	32.655017539797	2.22044604925031e-16	40.5188903475985	53.7047185577629
"FBXO10__pos"	30.2040910234527	3.37283958101662	10.0236475157692	10.4703813055482
"CLIC4__pos"	33.1312123552176	4.67806951881904	73.1032155950246	41.0394307334281
"PRDX5__pos"	18.7114297557473	0.0457243569327145	25.2854211330611	61.2919325260974
"ANKRD39__pos"	18.7813952626661	8.94321242007578	26.2645864600295	64.5194715843976
"CLPTM1__pos"	50.801150500522	1.15559674696908	51.7537929858829	44.8073659095323
"ARSA__pos"	18.6148637726226	3.8964774842224	64.5523624082162	45.3517371473001
"NCF4__pos"	19.2639030385089	5.48261298676285	53.2895481659557	64.5808824723754
"C1QBP__pos"	24.3054319555047	14.2992104735167	40.197329502081	66.675765183496
"DNAAF1__pos"	47.3394403134594	2.22044604925031e-16	43.3180586575816	36.35335946347
"EIF5__pos"	19.2401558843401	20.6814092769236	62.8699897835866	30.1052660143849
"TMED4__pos"	23.4474466248352	10.3529871742259	45.0336050752254	57.7941462492377
"KDELR2__pos"	16.3276101229258	2.22044604925031e-16	34.3377510611562	56.3389970804103
"NUS1__pos"	52.9537617530714	2.22044604925031e-16	41.0939672388378	38.4473861956484
"EHMT1__pos"	22.6674289304866	17.9058031883534	73.8834709790302	34.2026736414427
"UQCRH__pos"	23.9515759351289	4.72039662439532	16.1746487105322	60.537755819639
"YIF1B__pos"	24.9770121832649	4.06994498719019	49.0322306867115	62.8381450211662
"EI24__pos"	52.9118665667934	0.54922540553274	31.1796822391584	53.5831231696706
"DNAJB9__pos"	39.7377069105643	2.22044604925031e-16	53.2462716464388	29.5572817232474
"ARL6IP4__pos"	12.9817832199072	19.5099836258628	24.90895993874	64.6186248116903
"CTSH__pos"	29.4581095146805	11.6301782515249	40.0495346559728	64.1312728015021
"ATPAF1__pos"	43.8313949474289	2.22044604925031e-16	34.0020501639535	29.1319867563979
"PHF1__pos"	16.9590814499127	27.1812201398127	73.2788434443852	30.6633900123776
"DAD1__pos"	14.5378799883118	2.22044604925031e-16	29.9761309339912	55.9601206188699
"MYL6B__pos"	24.0370670493695	6.3833724246041	38.0533370946683	67.9918223590694
"EMC10__pos"	39.6986390785644	20.3439699890829	51.4962023730513	40.7152249358498
"PMM2__pos"	2.22044604925031e-16	2.34810902178069	81.4417849417391	42.5677266929623
"MRPL34__pos"	14.749107393812	16.4380087598293	29.96344599912	81.7810738512203
"CEACAM21__pos"	2.22044604925031e-16	10.0775136641926	20.1848382605546	46.0523020357587
"FAM3C__pos"	50.6775477619119	9.01038245440097	40.5498369730638	52.68838463169
"CDK2AP2__pos"	17.3521011782471	12.9745770554475	57.7073251543699	37.1354037167139
"BLVRB__pos"	25.6720944204019	2.22044604925031e-16	55.3581756089723	62.64135466244
"CLPP__pos"	24.9636098934456	8.17453362675171	39.6976561470024	73.4681599642901
"AK9__pos"	26.6991754675175	5.67530404400659	14.0194312229797	10.4391149104388
"HLA-E__pos"	13.2087041445858	33.3251547162036	51.0656608995049	11.6780141333842
"RER1__pos"	23.8344356226173	7.24767986587995	33.0226769215165	69.208968469495
"MXD3__pos"	21.810620483313	2.22044604925031e-16	19.2885292428645	30.8651745284563
"PET100__pos"	44.7188042435978	20.3655246438238	29.0803059643725	54.174888164637
"ILF2__pos"	26.4183610674566	16.9689372349214	65.0468960976029	41.0810533401942
"HSD17B8__pos"	27.0093169472402	2.22044604925031e-16	43.8081052544571	73.8815959240448
"ARL5A__pos"	41.1027704796329	13.1696724221995	30.3565610939359	66.0977748246947
"PSMB7__pos"	49.3669851164007	11.1760631346736	37.7922239455815	55.1340048031448
"STT3A__pos"	18.3891676968825	2.22044604925031e-16	76.904058356822	50.4295508926597
"TSPAN13__pos"	35.7405512915454	2.22044604925031e-16	54.384865182499	57.9754571314544
"MRPS15__pos"	28.2319355588995	11.2028761555704	34.1023930950209	73.6569439289209
"MRPL53__pos"	39.0993304021697	3.4348725037649	17.8917027658961	37.3657392619218
"HLA-B__pos"	13.7472404072502	10.9186615253874	59.2889083179615	26.9276248237219
"HINT2__pos"	28.955832974518	3.11754997454998	39.2383074956749	72.3393896663989
"ACOT8__pos"	14.8522061512977	6.46815969890564	34.8840988010616	49.2801614528391
"PLEKHN1__pos"	29.3256622497621	2.22044604925031e-16	30.720013892151	14.4899267202132
"SUPT5H__pos"	30.7392100755535	14.5668134999819	75.1863746868612	25.7764176362784
"ERGIC2__pos"	31.4425910145985	1.67315509076111	39.4986145502339	64.2739773679269
"POLR2I__pos"	29.9431398630067	14.5614137010848	31.0200593309058	71.9528867707292
"TIMM44__pos"	38.1769357563234	7.01809595703077	36.2707225482349	28.7651112305674
"C3orf70__pos"	8.53434721502576	2.22044604925031e-16	75.0281588402665	2.22044604925031e-16
"CRELD2__pos"	39.2414054153501	2.22044604925031e-16	23.4076865485726	55.0582388066143
"ADA__pos"	35.4463072206944	10.1857185057519	39.5008333646597	45.1358196969482
"FBXL6__pos"	41.8081117183759	2.22044604925031e-16	24.4597161038169	12.9836681885064
"GRB2__pos"	18.4148708156025	24.1200087583227	61.5043367798256	40.3086342653155
"AUP1__pos"	21.5561847365329	4.62978932309338	37.9609138647152	56.1277711735335
"APOBEC3F__pos"	13.2887636259612	4.84360418720734	19.2163516762813	39.724583314345
"TMED2__pos"	41.9233654677679	2.22044604925031e-16	32.614586373134	42.0112635658645
"SRGN__pos"	36.271563614216	29.8826758160834	50.2834707578345	4.28694595023292
"UQCC2__pos"	30.0467580517607	6.46452991677211	30.2032871775546	79.2729459386427
"NUP210__pos"	22.3897331229104	13.4608344815147	26.4272777551462	47.4791400356185
"CMPK1__pos"	45.2863565020882	15.4256219363318	42.0376341416781	45.4498958530255
"PTOV1__pos"	35.4213963463835	2.22044604925031e-16	78.1103764856072	20.9273073852643
"SLC35B1__pos"	33.0549286705088	2.22044604925031e-16	37.5657732946377	71.9658698310752
"SSR2__pos"	21.3075772663884	1.30323733168615	29.5765405572917	49.5553176449729
"VAMP1__pos"	30.5168469525476	4.85813044216371	20.7587971259129	27.0248383150704
"SRP54__pos"	26.856909734768	8.08045454794141	71.3615367041072	44.099620082809
"TCN2__pos"	26.59026236975	2.22044604925031e-16	57.5487135651944	45.9893356455688
"RAD23A__pos"	25.416258470935	20.745455433143	33.1813875125649	61.4203999238939
"BOLA2B__pos"	35.7243796003725	4.50042329479141	27.1944679478274	25.2910351551831
"HYOU1__pos"	17.5894736572138	0.000717362440506844	73.6685448245982	48.9846711439023
"B9D1__pos"	23.5478406795184	2.22044604925031e-16	33.478015493955	76.9180416010092
"OGT__pos"	13.2576595731633	29.6798523379463	39.4044516581352	50.7225148795805
"PTCD3__pos"	29.909764381711	16.8746831970415	37.348730957412	15.8965555890653
"OSBPL3__pos"	10.0119519566521	8.89944783137599	77.77479671689	30.2657773885815
"MRPL40__pos"	20.4253228576326	6.72746791696622	42.21107136552	72.23221659307
"APOBEC3G__pos"	43.5966995244033	26.5013997383807	33.6810699951543	46.9432597070399
"IGLL1__pos"	23.164485739573	2.31086428762912	3.99198606589549	15.7565203462777
"LRRC59__pos"	32.8008778478474	2.22044604925031e-16	59.4609125610773	48.0730694596486
"ISCA2__pos"	16.1800314794288	6.07981292852439	26.4110722136921	79.5999993158933
"DESI1__pos"	23.4142271639822	2.8514193805265	48.2722951156751	62.3186873104268
"LARP1B__pos"	44.2430576425655	0.680869001759746	46.1155354264682	36.9011961853769
"SLAMF7__pos"	32.1907038423261	6.27305887421624	67.8079952342524	39.9994575749544
"C1GALT1C1__pos"	22.7780506286136	0.0324468103763917	60.412275535472	54.9218346480874
"ENAM__pos"	17.2827985161436	10.5322025175714	11.7189105759749	23.0475991244195
"TMEM129__pos"	31.9414820238413	1.48306355640524	20.36132363018	20.4020507798288
"FICD__pos"	23.8930258624565	2.22044604925031e-16	77.2339644620224	34.5589093077318
"KCNN3__pos"	24.4840031891884	2.22044604925031e-16	63.1852048751024	55.4829957994458
"NDUFB9__pos"	22.2425254366584	15.8700634940665	29.2023650856406	63.6757413993045
"ACAP3__pos"	33.3948235516403	2.22044604925031e-16	29.3743202683888	21.9758729481247
"SLC39A7__pos"	20.3881191010776	2.81399005004753	74.2006178960441	49.1531637267352
"ALDH1L2__pos"	6.79099767819398	2.22044604925031e-16	22.0986219319268	57.8147329301838
"CENPM__pos"	30.5603969860532	12.5566957360781	31.7768081941304	34.4225753078455
"PTGES2__pos"	41.1772743986948	1.76261062718674	41.1023070812885	42.0839814622628
"OXA1L__pos"	33.865806971719	8.57641357005137	71.0680954230264	39.7680698309217
"COX6A1__pos"	16.7994530336204	4.86213196768983	21.2325723010363	56.3458292068627
"DENND6B__pos"	17.510935763512	11.9876199265249	47.9564400651734	57.7660428236379
"BMP8B__pos"	45.9796080457445	2.22044604925031e-16	16.3763028238026	2.22044604925031e-16
"CNPPD1__pos"	20.3532816707245	16.5966721394416	75.767167799647	32.908364456979
"DCXR__pos"	21.5553291790309	20.0910311211779	40.8266322554144	62.5022478064178
"CMTM7__pos"	26.6268144425388	18.2443258611966	34.1199472828464	55.2076929354212
"ACAT1__pos"	48.2919906185172	3.80292225809689e-08	42.179894358185	43.8751048961562
"RGCC__pos"	45.9856581521172	29.4195113687289	70.9994788777314	10.986561025642
"DPP7__pos"	25.2709647055743	13.9578084831748	43.4819063133609	47.4552291777635
"C7orf50__pos"	22.8904723620363	17.9474330290433	42.7007550827429	64.0307983955534
"P2RX4__pos"	40.9866549708923	3.93007007784287	37.4048442468937	31.565409074437
"ARMCX3__pos"	30.2333505980286	6.29775270085373	70.3115338573827	44.2493623718179
"NDUFV3__pos"	17.1493246199036	0.255662407406781	52.7599113970479	72.3273215536449
"MRPL16__pos"	23.833162354275	1.79969478494822	36.7088620003955	70.992203975004
"CD164__pos"	40.3630678919912	27.9149758506353	35.4936405036018	45.7739406792302
"RHOB__pos"	9.64688848497769	22.7497379415222	71.5172546089147	41.7919814628097
"OSTC__pos"	23.912965489226	2.22044604925031e-16	23.7059279853551	63.2362280143802
"ZNF593__pos"	17.4551005894137	14.3842909170106	44.6670896851346	68.9571216930882
"TTC21A__pos"	16.1774847925157	5.19177980535084	15.2269010578241	8.4205427820313
"FBXL22__pos"	16.0403066987273	2.22044604925031e-16	61.1433170986184	2.22044604925031e-16
"BSG__pos"	34.1011880638149	5.60010907435928	33.5978199074349	47.8894399909022
"TMA16__pos"	42.6020628874463	4.49265018282244	19.776566386446	43.8277745914341
"AVEN__pos"	28.9963966662687	2.22044604925031e-16	21.9670201103535	12.3786610480179
"BCKDHA__pos"	2.22044604925031e-16	4.52303549621976	74.7225765295026	2.25468216814964
"EDF1__pos"	19.0714883082499	7.66941776758716	18.871801143762	53.8063458784695
"SNRPC__pos"	25.152750769008	15.4358659856091	44.1342517033579	62.8816491795939
"RCHY1__pos"	29.1616327656846	12.5328679857208	37.6376005630947	27.0629276298919
"SEC31A__pos"	20.0116571652572	11.0594925413151	71.59048307097	45.5352178096894
"C11orf24__pos"	19.7455744861735	3.66714084379734	50.8109928050025	69.8689666769239
"AMZ2__pos"	23.3645860292483	7.28816511399815	44.9904780301848	65.8363492505644
"GCG__pos"	6.33709003463657	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"CNPY1__pos"	6.33709003463656	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"SEC13__pos"	12.3127384737149	1.91066014022723	53.560175349184	56.9520243551608
"PNOC__pos"	24.6448900660781	0.594661971149412	50.9926263942452	68.8004943545839
"SMIM15__pos"	18.5443048566476	17.2028452895344	38.8608609923029	58.4767392622046
"ATP6AP1__pos"	25.3995728626113	5.43357872295495	74.3156863674653	45.4584379447539
"GUK1__pos"	19.2706237073736	8.39459014616281	15.9427869802059	58.9680266351747
"STOML2__pos"	35.9438913096996	7.89186300649365	30.7282289905223	72.6170405076418
"HSD17B10__pos"	50.466122230543	4.56947814297034	37.9494307682173	60.0683868295316
"DAP__pos"	36.9490014544774	2.50361314463947	73.1841489820029	40.3093805004616
"GGH__pos"	42.8433573755442	2.22044604925031e-16	17.8227153105084	74.627213337194
"UCHL3__pos"	22.5332770571384	2.77038456112017	33.2500986292296	71.6689098408976
"MAP4K1__pos"	30.0508821125447	22.6093957971259	36.7262261429724	33.7448398687287
"FCRLB__pos"	7.57392970267757	2.22044604925031e-16	76.8710633082664	11.5856098840372
"AGA__pos"	36.2883426781277	2.30334216691112	49.2919263551387	57.357833273508
"CCDC90B__pos"	23.2205146946923	10.6448776448179	40.5965698378111	63.2978344325033
"ARSG__pos"	28.7506270002569	3.63805694112168	26.6824736205307	26.501350745024
"SBDS__pos"	28.0905216855041	23.17160690302	67.3348991750094	35.1151160255103
"RPS27L__pos"	25.4749771006377	6.00013772291246	20.1732445978641	58.694598582077
"IQCB1__pos"	16.0156634763178	14.0131930018559	41.2028288922411	42.0156203328117
"ZNF75A__pos"	26.6591131477959	3.81145469382492	31.6064449007318	23.3060327984921
"FCGR2B__pos"	25.3175978001858	6.83973869029585e-10	71.5345283087673	50.2302055046021
"LMTK3__pos"	14.6321513441643	3.40879059846092	37.2598395199296	52.6045203574689
