"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"State"	"MaxFC"
"STK10"	"STK10"	0.210735657382946	-0.191399823003746	-0.0637003336215872	0.0496663376613175	0.0367414640149529	"IS01"	0.210735657382946
"CCL7"	"CCL7"	0.208822133841069	-0.13738821411874	0.0266619302291304	-0.180631955081035	0.0984614096133714	"IS01"	0.208822133841069
"ZSWIM6"	"ZSWIM6"	0.200161253415604	-0.113876850968692	0.106733488614962	-0.138434559229714	-0.00449118990626178	"IS01"	0.200161253415604
"ATP6V1B2"	"ATP6V1B2"	0.198388697247241	-0.342672080837398	0.152091145745793	0.0812835332471765	0.00241456716536242	"IS01"	0.198388697247241
"OR2B11"	"OR2B11"	0.189372737669663	-0.0894605991639543	-0.0255952899629159	0.12053286418184	-0.118683025644108	"IS01"	0.189372737669663
"NOD2"	"NOD2"	0.188262408604125	-0.0361565526023794	0.0322773600419336	-0.0771144331618797	-0.0583073731885745	"IS01"	0.188262408604125
"STXBP2"	"STXBP2"	0.185513507559558	-0.191390629292565	-0.0382192078562314	0.130525146607814	-0.0248321906629281	"IS01"	0.185513507559558
"CERS1"	"CERS1"	0.1839848241363	-0.0369135338816231	-0.0343727793371652	-0.0348873419020928	-0.0392776590852776	"IS01"	0.1839848241363
"GPR179"	"GPR179"	0.1839848241363	-0.0369135338816231	-0.0343727793371652	-0.0348873419020928	-0.0392776590852776	"IS01"	0.1839848241363
"TRPC5OS"	"TRPC5OS"	0.1839848241363	-0.0369135338816231	-0.0343727793371652	-0.0348873419020928	-0.0392776590852776	"IS01"	0.1839848241363
"MYO1G"	"MYO1G"	0.183097685574863	-0.337758864653051	-0.0583982372546326	0.0595414270905659	0.172969075558208	"IS01"	0.183097685574863
"TAF13"	"TAF13"	0.180014975240679	-0.234682214747807	0.139743937113938	-0.159169066858542	0.10752840733587	"IS01"	0.180014975240679
"DGKD"	"DGKD"	0.176356989499501	0.0113359547389651	-0.0483005095016032	0.0620362210912374	-0.139222882658277	"IS01"	0.176356989499501
"VAPA"	"VAPA"	0.173722853243619	0.0171184855478686	0.0323520099234469	0.133853923540105	-0.253057148899699	"IS01"	0.173722853243619
"MAMLD1"	"MAMLD1"	0.156016488670082	-0.191982009966311	0.148638440208254	-0.254145653817875	0.150399974847168	"IS01"	0.156016488670082
"PURB"	"PURB"	0.13949687754136	-0.269809192682152	0.119469562921433	-0.0684830518549991	0.112025529244554	"IS01"	0.13949687754136
"CLEC12B"	"CLEC12B"	0.104159676613671	-0.0380422595146875	-0.0668284697934866	0.0972389279209611	-0.0609824343518941	"IS01"	0.104159676613671
"HMOX1"	"HMOX1"	0.0857260100652615	-0.0278620572839825	0.0850919075846774	-0.0444160055021852	-0.0592341339018042	"IS01"	0.0857260100652615
"RPL41"	"RPL41"	0.322031421898178	0.784678883466797	-0.00876847302639967	0.653028636364615	-1.38628488200197	"IS02"	0.784678883466797
"RPL11"	"RPL11"	-0.0569302315753802	0.782311486271435	-0.799526805599277	0.416154150358041	-0.398058291067075	"IS02"	0.782311486271435
"FAU"	"FAU"	0.118028063710974	0.656668362908511	-0.431644512686764	0.277777112247712	-0.559758973667532	"IS02"	0.656668362908511
"RPL28"	"RPL28"	0.0262692679254407	0.613600468641321	-0.592726989998777	0.264015721693753	-0.336986324898512	"IS02"	0.613600468641321
"RPS23"	"RPS23"	0.0962760820652007	0.60950751676006	-0.675830115465223	0.398021677582663	-0.42117323069967	"IS02"	0.60950751676006
"RPS15A"	"RPS15A"	0.174645484139357	0.589152382552145	-0.921450728061019	0.474228756049321	-0.338787152091168	"IS02"	0.589152382552145
"RPL32"	"RPL32"	0.150066400464451	0.587185034975536	-0.63087321226376	0.390588066073647	-0.463369142287256	"IS02"	0.587185034975536
"RPS24"	"RPS24"	0.131213425292785	0.576064440367242	-0.599833498538799	0.559593214815062	-0.589042749577025	"IS02"	0.576064440367242
"RHOB"	"RHOB"	-0.347763625624883	0.574507484514651	0.410671541784833	0.257937682113541	-0.757767899608504	"IS02"	0.574507484514651
"RPL30"	"RPL30"	0.196007377412125	0.569574966113451	-0.604434264672593	0.490673339873984	-0.571657101951471	"IS02"	0.569574966113451
"NACA"	"NACA"	0.114129938050433	0.539166064576038	-0.661810950615957	0.475478858684543	-0.438702532115191	"IS02"	0.539166064576038
"RPL29"	"RPL29"	0.0312035978571647	0.536944875356249	-0.513046655544064	0.291556199381243	-0.34946658739333	"IS02"	0.536944875356249
"RPS13"	"RPS13"	0.194534339464755	0.52764333701276	-0.740395428120049	0.453402657238843	-0.409985617483143	"IS02"	0.52764333701276
"TMSB4X"	"TMSB4X"	-0.216218868562294	0.507266231883635	-0.222970490063179	0.266875987895622	-0.34537956153205	"IS02"	0.507266231883635
"TMSB10"	"TMSB10"	0.0613590137922751	0.486168759866186	-0.306940794386733	0.364107861222181	-0.524276296611074	"IS02"	0.486168759866186
"RGS19"	"RGS19"	-0.272135431554521	0.47242557213272	0.289033597027946	0.358451600325469	-0.707145507159777	"IS02"	0.47242557213272
"COMMD6"	"COMMD6"	0.0143621814943429	0.435685427438507	-0.341133072368892	0.302708956108031	-0.378663691890178	"IS02"	0.435685427438507
"PFDN5"	"PFDN5"	0.0613561744179197	0.400045574877782	-0.32028847424097	0.326245600135604	-0.410704024161283	"IS02"	0.400045574877782
"RHOG"	"RHOG"	0.0172814468532695	0.389037860608322	0.203387855124563	0.255773471502991	-0.688675213150383	"IS02"	0.389037860608322
"SERF2"	"SERF2"	-0.0697104272374258	0.387693763373872	0.264087601724735	0.0546639570985345	-0.52255568601025	"IS02"	0.387693763373872
"HIGD2A"	"HIGD2A"	-0.210563942980435	0.362953873335242	-0.414122844687306	0.32733195296733	-0.132169821853295	"IS02"	0.362953873335242
"TMA7"	"TMA7"	0.243991645987886	0.357983450770216	0.09113777678297	0.153311904640709	-0.656107546242499	"IS02"	0.357983450770216
"CST3"	"CST3"	-0.153407170084069	0.341578407026006	-0.255719854462524	0.340676950038294	-0.272981425979713	"IS02"	0.341578407026006
"OAZ1"	"OAZ1"	-0.00834354599675377	0.319876821215983	0.16453003931681	0.0806754578065492	-0.452667056423344	"IS02"	0.319876821215983
"CD52"	"CD52"	-0.139929579752166	0.310559634180792	-0.620019619188414	0.0672314325598028	0.206457941584153	"IS02"	0.310559634180792
"CX3CR1"	"CX3CR1"	-0.235963852254984	0.303924842473509	-0.148525677043838	0.303564124311382	-0.232957001271567	"IS02"	0.303924842473509
"COX4I1"	"COX4I1"	-0.0512497694651509	0.298337276535117	-0.400036951140591	0.225438423104263	-0.114861827113472	"IS02"	0.298337276535117
"EIF3K"	"EIF3K"	-0.103888350412376	0.262537725048277	-0.370388691958221	0.171127569644102	-0.0287797289368984	"IS02"	0.262537725048277
"RCBTB2"	"RCBTB2"	-0.160909862387712	0.243813776116144	0.107860608176529	0.0651900467184097	-0.232847602620666	"IS02"	0.243813776116144
"ARPC3"	"ARPC3"	-0.222881689838149	0.242240843302003	0.0852777977627731	0.153686490382592	-0.240424805333594	"IS02"	0.242240843302003
"ARF5"	"ARF5"	-0.0902957215001102	0.235640666345084	0.12643030255097	0.145215067407767	-0.345307860254109	"IS02"	0.235640666345084
"PRR13"	"PRR13"	-0.0996808978778272	0.189982901921776	0.188223041227438	0.142653963728691	-0.340527911505853	"IS02"	0.189982901921776
"LYPD2"	"LYPD2"	-0.149663744097183	0.132621871185823	-0.100617997734672	-0.0476526921592396	0.0889735984036272	"IS02"	0.132621871185823
"EQTN"	"EQTN"	-0.0338731749863343	0.12711678758508	-0.0343727793371652	-0.0348873419020928	-0.0392776590852776	"IS02"	0.12711678758508
"NPFF"	"NPFF"	-0.0338731749863343	0.12711678758508	-0.0343727793371652	-0.0348873419020928	-0.0392776590852776	"IS02"	0.12711678758508
"SIGLEC5"	"SIGLEC5"	-0.0703118391930476	0.091952145423087	-0.0697357167232493	-0.0347655886998332	0.0407563463896143	"IS02"	0.091952145423087
"HSPA6"	"HSPA6"	-0.171365107525024	0.0762038045447938	0.0640689689142606	-0.0768345716295331	0.05867026015586	"IS02"	0.0762038045447938
"PDE1B"	"PDE1B"	-0.000405611421000631	0.0652357199391307	-0.0255507975175048	0.0323587692140546	-0.0633399524259763	"IS02"	0.0652357199391307
"FPR3"	"FPR3"	-0.370781582555757	-0.210968864379667	1.22525204351981	-0.473251155406483	-0.0794597549134138	"IS03"	1.22525204351981
"CLEC5A"	"CLEC5A"	0.145377360776553	-0.308527178288552	1.09979045432442	-0.491067158347907	-0.234182926014905	"IS03"	1.09979045432442
"MARCKSL1"	"MARCKSL1"	-0.295290002006956	-0.275911502744435	1.04199823754637	-0.661963009489336	0.197769188955994	"IS03"	1.04199823754637
"PFN1"	"PFN1"	-0.0762329452719139	0.0093911736888959	0.928014523106988	-0.542028511019909	-0.208103030254993	"IS03"	0.928014523106988
"C15orf48"	"C15orf48"	0.13932861882843	-0.695642534928002	0.919150709115479	-1.11989476378832	0.707606666164559	"IS03"	0.919150709115479
"ACTB"	"ACTB"	-0.165319618856276	0.0472107906457148	0.863919167468041	-0.650736979838848	-0.0559927138299394	"IS03"	0.863919167468041
"VEGFA"	"VEGFA"	0.765154299013288	-0.620042865630889	0.828877450182123	-0.769530743906211	0.027988528214648	"IS03"	0.828877450182123
"GLUL"	"GLUL"	0.165030213519465	-0.283731272547562	0.816510785486406	-0.0909861929338364	-0.367678564896089	"IS03"	0.816510785486406
"TGFBI"	"TGFBI"	-0.0823853770450188	-0.243245112042208	0.809642646087605	-0.282077459670032	-0.0917691851405612	"IS03"	0.809642646087605
"SLC16A3"	"SLC16A3"	0.124063582882145	-0.19680855799719	0.797604402258953	-0.457487392827473	-0.13033894525918	"IS03"	0.797604402258953
"CTSB"	"CTSB"	0.0904997359611685	-0.507186547474603	0.795066274041277	-0.453249396881044	0.164118631730639	"IS03"	0.795066274041277
"TMEM51"	"TMEM51"	-0.124093224501833	-0.0486661802215967	0.792485251648742	-0.339118672786083	-0.180925538163311	"IS03"	0.792485251648742
"PDLIM7"	"PDLIM7"	-0.0984932857046469	-0.173537072479145	0.780302424334772	-0.427564811330518	-0.0132767306294406	"IS03"	0.780302424334772
"SH3BGRL3"	"SH3BGRL3"	0.0478838945377753	0.265968850924628	0.746888021928093	-0.164016104343207	-0.670817826090683	"IS03"	0.746888021928093
"SH3PXD2B"	"SH3PXD2B"	-0.0920019316755827	-0.21684094791043	0.742038709632086	-0.219843540556855	-0.107388275601633	"IS03"	0.742038709632086
"S100A11"	"S100A11"	-0.0371725096339541	-0.234056639472965	0.736825610884466	-0.518214850286125	0.0976755791782799	"IS03"	0.736825610884466
"PLA2G7"	"PLA2G7"	-0.15231601436646	-0.217486783307	0.733849171056255	-0.0854293442137836	-0.16129477510991	"IS03"	0.733849171056255
"PEA15"	"PEA15"	-0.195449661222726	-0.243356993653215	0.684836104022333	-0.575173654901434	0.29008135909052	"IS03"	0.684836104022333
"CIB1"	"CIB1"	-0.0833684697155273	-0.0471096512386451	0.680923401162815	-0.430047808061301	-0.0627695817542696	"IS03"	0.680923401162815
"SDS"	"SDS"	-0.261223750729662	-0.225752271960982	0.67979836075481	-0.305697705841683	0.120727391032507	"IS03"	0.67979836075481
"TGM2"	"TGM2"	0.0910057341162459	-0.247770734707775	0.679339414744285	-0.463752514229395	0.0246338689404506	"IS03"	0.679339414744285
"ACTN1"	"ACTN1"	0.280586322646263	-0.453583371443889	0.678741704625877	-0.434559320021296	0.0588665073113708	"IS03"	0.678741704625877
"HPSE"	"HPSE"	0.211310116001113	-0.292242269465751	0.676790371058167	-0.354145368826252	-0.0959771555634317	"IS03"	0.676790371058167
"SERPINB9"	"SERPINB9"	0.3966771755552	-0.858708971403487	0.654864943275238	-0.77383678987774	0.608853010548262	"IS03"	0.654864943275238
"BCAT1"	"BCAT1"	-0.102671040072798	-0.266685328814444	0.652151547201114	-0.320129145828605	0.0818624539129857	"IS03"	0.652151547201114
"ATP6V1F"	"ATP6V1F"	-0.131813675583842	-0.194551722599475	0.647102760553384	-0.283399877377391	0.0137864078839442	"IS03"	0.647102760553384
"S100A10"	"S100A10"	0.117683568364002	-0.0877774941704602	0.637396975835683	-0.381870488792486	-0.165575057950312	"IS03"	0.637396975835683
"LILRB1"	"LILRB1"	-0.331249109428173	-0.0338734692877142	0.627122020025991	-0.0233873301175796	-0.175366209821546	"IS03"	0.627122020025991
"SIRPA"	"SIRPA"	0.212319071833876	-0.330244974456119	0.618474992926696	-0.158047232089196	-0.168303449272478	"IS03"	0.618474992926696
"GAPDH"	"GAPDH"	0.0145703998632146	0.0648781719155855	0.61219302385268	-0.317823656403531	-0.261692424822753	"IS03"	0.61219302385268
"SNAI1"	"SNAI1"	0.084221889348179	-0.255928498972596	0.60661454941666	-0.473413526078199	0.0948463335423486	"IS03"	0.60661454941666
"MYL6"	"MYL6"	0.139657716608093	-0.173100164696234	0.598511679931983	-0.66270529872934	0.131993954852369	"IS03"	0.598511679931983
"C4orf3"	"C4orf3"	0.15297423642346	-0.0422250814138597	0.586944903736843	-0.169549073373285	-0.351944402233235	"IS03"	0.586944903736843
"GSTO1"	"GSTO1"	0.172607247097138	-0.437368231788849	0.554030526120292	-0.538817098505151	0.282004127890519	"IS03"	0.554030526120292
"LGALS1"	"LGALS1"	-0.143680800409191	-0.134220280940483	0.553850070902208	-0.40305973321258	0.123555921096161	"IS03"	0.553850070902208
"DSE"	"DSE"	0.362771934042293	-0.435468564839489	0.551488088578652	-0.439692270584337	0.0819796607269595	"IS03"	0.551488088578652
"GNA15"	"GNA15"	0.321988382572846	-0.484267041190019	0.551446244454948	-0.55251068365835	0.236249312906064	"IS03"	0.551446244454948
"HK2"	"HK2"	-0.192233939652454	-0.145561014892264	0.53515729637923	-0.287545608803696	0.0927820605774804	"IS03"	0.53515729637923
"GNG5"	"GNG5"	0.157295777721406	0.0991956971884905	0.524703214472427	-0.0745762091426278	-0.506392194604742	"IS03"	0.524703214472427
"ATF5"	"ATF5"	-0.294650150842375	-0.320617345190086	0.519312418737888	-0.413154050004486	0.419922170233929	"IS03"	0.519312418737888
"SGK1"	"SGK1"	-0.143155401570361	-0.257117070152983	0.519253041911552	-0.141395425905669	0.0607227608576651	"IS03"	0.519253041911552
"FLOT1"	"FLOT1"	0.216792372095654	-0.240909749428626	0.518055505919469	-0.233779054475594	-0.122655591608861	"IS03"	0.518055505919469
"LHFPL2"	"LHFPL2"	0.0113903120543717	-0.295502383616377	0.507317149467016	-0.165779523995504	0.0186111351990386	"IS03"	0.507317149467016
"SRC"	"SRC"	-0.00148854085282563	-0.304416042787307	0.502421282564869	-0.329758602986957	0.160803121633323	"IS03"	0.502421282564869
"PTPN12"	"PTPN12"	0.289578217749765	-0.283844214695356	0.500110469519268	-0.108280555181686	-0.214080590827838	"IS03"	0.500110469519268
"FCGR2A"	"FCGR2A"	0.451334260205021	-0.549537905441258	0.498801707755144	-0.000471314827288102	-0.166755753747342	"IS03"	0.498801707755144
"LILRB4"	"LILRB4"	-0.0055282026111099	-0.19115053732066	0.492133678395734	-0.225998052228753	-0.00649495958206703	"IS03"	0.492133678395734
"GPR183"	"GPR183"	0.0181354680916839	-0.488890435976837	0.489584525487288	-0.339324859974782	0.326563664351137	"IS03"	0.489584525487288
"AGAP3"	"AGAP3"	-0.241140996812304	-0.245654485252158	0.481656488736513	-0.128018948161355	0.132191146118881	"IS03"	0.481656488736513
"DOCK4"	"DOCK4"	-0.0379778300192103	-0.232374663438678	0.479599723645928	-0.343107253269847	0.147583860710262	"IS03"	0.479599723645928
"SLC16A10"	"SLC16A10"	0.130153247836349	-0.291028045481463	0.479507917717544	-0.348448901452019	0.0917571325284273	"IS03"	0.479507917717544
"FHL3"	"FHL3"	-0.0810483460062739	0.0724944080394072	0.470757037837083	0.0845122217524227	-0.405316947764048	"IS03"	0.470757037837083
"GPX4"	"GPX4"	-0.43118095325288	0.228681280282195	0.469944525798419	-0.0218954801239249	-0.230669100873939	"IS03"	0.469944525798419
"VASH1"	"VASH1"	-0.165073331851769	-0.0959607357021222	0.469098797868266	-0.280199705719249	0.072171767158203	"IS03"	0.469098797868266
"P2RY2"	"P2RY2"	-0.131038863935596	0.0311725028845445	0.46655579286616	-0.182821314769237	-0.13331783021249	"IS03"	0.46655579286616
"FCGR3A"	"FCGR3A"	-0.455819658784247	0.194599607244708	0.465792365184736	-0.405369569657935	0.104736234796155	"IS03"	0.465792365184736
"ARHGAP31"	"ARHGAP31"	0.377611086811042	-0.347695737219488	0.464656394066065	-0.316022512243227	-0.0362231124085912	"IS03"	0.464656394066065
"SFT2D1"	"SFT2D1"	0.129184710358345	-0.0420200972764001	0.461790173331367	-0.0544548177748733	-0.333896569752791	"IS03"	0.461790173331367
"FNDC3B"	"FNDC3B"	0.192036211530488	-0.504710205730091	0.457208219244426	-0.546853412177514	0.402775164348173	"IS03"	0.457208219244426
"GRB2"	"GRB2"	-0.0624773897631468	-0.382172824412242	0.453686146964312	-0.104354220995139	0.136032937960706	"IS03"	0.453686146964312
"C3AR1"	"C3AR1"	0.0457236044879214	-0.0167174202207007	0.451653014200593	-0.0168927233803769	-0.321683013844104	"IS03"	0.451653014200593
"ERGIC1"	"ERGIC1"	0.162893960504336	-0.386457089612901	0.442332692391818	-0.157161047577611	0.0376597053656767	"IS03"	0.442332692391818
"MRC1"	"MRC1"	0.222276244360918	-0.170143451698112	0.437603446886896	-0.191297728988154	-0.163592800974258	"IS03"	0.437603446886896
"GNG10"	"GNG10"	-0.0320984830412151	0.0386392887517405	0.437400513844993	0.0303681228676224	-0.344031952593619	"IS03"	0.437400513844993
"STX6"	"STX6"	0.0321462763103425	-0.041543041487236	0.434229572784942	-0.103755256977004	-0.213696151731679	"IS03"	0.434229572784942
"ZMIZ1"	"ZMIZ1"	0.179533485809084	-0.260304489174536	0.432445465212909	-0.234944228286127	-0.0195628009871603	"IS03"	0.432445465212909
"MICAL2"	"MICAL2"	0.00149622592788554	-0.0952306011081833	0.428135750078808	-0.034846396709763	-0.1931477353825	"IS03"	0.428135750078808
"CD68"	"CD68"	-0.0514960426084965	-0.155928605615479	0.426983984575786	-0.204783734678792	0.0231075592270045	"IS03"	0.426983984575786
"SIGLEC12"	"SIGLEC12"	-0.00305524780784825	-0.0646706193825898	0.426230991640904	-0.135995878300019	-0.140256253678503	"IS03"	0.426230991640904
"HLA-DRB5"	"HLA-DRB5"	-0.35626667405407	0.00113820002068078	0.424182655324433	-0.212980071721166	0.0950113707291038	"IS03"	0.424182655324433
"MOB3B"	"MOB3B"	0.393142339055419	-0.222089185993826	0.422961766551545	-0.311562884240302	-0.131142667108134	"IS03"	0.422961766551545
"IFI30"	"IFI30"	-0.0516771436319426	0.0016421620445373	0.421016421499885	-0.156744136428115	-0.147278113338592	"IS03"	0.421016421499885
"PKM"	"PKM"	-0.0593295117564061	-0.392926676271026	0.419663198625633	-0.435241607411706	0.414283329854642	"IS03"	0.419663198625633
"CTSH"	"CTSH"	-0.291095885125445	-0.0892656858259551	0.419264536151331	0.103467493349289	-0.101169770092074	"IS03"	0.419264536151331
"ABCA1"	"ABCA1"	0.238289294593957	-0.552885679504175	0.418474923249636	-0.46516695697525	0.380929835599077	"IS03"	0.418474923249636
"ADAM10"	"ADAM10"	0.0312179201326903	-0.14748419091046	0.416713636903428	0.0766677791581206	-0.241951493127076	"IS03"	0.416713636903428
"CSTB"	"CSTB"	-0.169819716911409	0.0196160405269137	0.41466354259142	-0.295431882384704	0.0232287065570584	"IS03"	0.41466354259142
"PRELID1"	"PRELID1"	0.261420215094156	0.115349660714313	0.413218654794544	0.091864371497183	-0.635236511658545	"IS03"	0.413218654794544
"ARPC5"	"ARPC5"	-0.0360667680718367	-0.136313413179571	0.410327034029316	-0.0948746415380425	-0.0746631690745239	"IS03"	0.410327034029316
"ANXA2"	"ANXA2"	0.0784133251422257	-0.197922964478655	0.40947468801903	-0.462738268456486	0.178710900221221	"IS03"	0.40947468801903
"SNX10"	"SNX10"	-0.423788058476376	-0.138991928534647	0.403771155239888	0.243460423827026	-0.0627971762350562	"IS03"	0.403771155239888
"CEP170"	"CEP170"	0.376741229759735	-0.245337762017385	0.402627760430386	-0.166876764177321	-0.193362895613888	"IS03"	0.402627760430386
"KCNJ15"	"KCNJ15"	0.263707121945563	-0.121700800229754	0.402522878326469	-0.0966996716212109	-0.279603588219055	"IS03"	0.402522878326469
"PTAFR"	"PTAFR"	0.313358683353858	-0.309822617831578	0.40225220070356	0.0957608832874701	-0.290141107888207	"IS03"	0.40225220070356
"BCKDK"	"BCKDK"	0.0692060513144147	0.0241601272778562	0.400121669746055	-0.095343840846248	-0.278406639125915	"IS03"	0.400121669746055
"BNIP3L"	"BNIP3L"	-0.282572341613902	-0.141788019782934	0.399847804853875	0.012543822775849	0.0209980367806829	"IS03"	0.399847804853875
"SIGLEC9"	"SIGLEC9"	0.208576129136819	-0.14802401198053	0.387914478571523	-0.137134418300699	-0.179345109570515	"IS03"	0.387914478571523
"RBPJ"	"RBPJ"	-0.0407671739082382	0.0805414468148517	0.386807081849315	-0.0928498754354271	-0.247587067636386	"IS03"	0.386807081849315
"NOP10"	"NOP10"	0.123159900278235	-0.00473169246043585	0.383639428312951	-0.168012582728159	-0.222902784326443	"IS03"	0.383639428312951
"ATF3"	"ATF3"	-0.0144690661498893	-0.123847461738468	0.380554708721451	0.0647382137187852	-0.198053237329261	"IS03"	0.380554708721451
"GNA13"	"GNA13"	0.13983557985319	-0.283962254214707	0.377154439259313	-0.134541116447328	-0.00826076216013715	"IS03"	0.377154439259313
"CLIC1"	"CLIC1"	0.166340950779096	0.0310487390995802	0.374136986122591	-0.202304270177556	-0.250805461427512	"IS03"	0.374136986122591
"VPS35"	"VPS35"	-0.155538600294229	0.0347326117066392	0.373246067203317	-0.0748841071283024	-0.134885560455968	"IS03"	0.373246067203317
"DLGAP3"	"DLGAP3"	-0.0635342405907328	-0.0962872628773563	0.372458804412271	-0.102042307726886	-0.0596468904586134	"IS03"	0.372458804412271
"FKBP1A"	"FKBP1A"	-0.175992626023494	0.192043863293158	0.37196694206737	0.0677571907762098	-0.365474184510144	"IS03"	0.37196694206737
"SLC8A1"	"SLC8A1"	-0.254648473626791	-0.172346016613383	0.366236910216986	0.331591207388407	-0.184906538168429	"IS03"	0.366236910216986
"QSOX1"	"QSOX1"	0.330037988325659	-0.320562908147683	0.361346481886877	-0.195575123287632	-0.0455326739379818	"IS03"	0.361346481886877
"TMEM167A"	"TMEM167A"	0.111259808430354	0.129293411228933	0.356090428285748	-0.0131487860525829	-0.429227204548672	"IS03"	0.356090428285748
"LAPTM5"	"LAPTM5"	0.195545368440725	-0.0907058581021497	0.353361692986158	0.186929300555596	-0.438600820103898	"IS03"	0.353361692986158
"RGS10"	"RGS10"	-0.0703745782906284	0.0519676624665868	0.352544788923736	-0.190256465419345	-0.1059117242059	"IS03"	0.352544788923736
"NEK6"	"NEK6"	-0.0572544336125806	-0.168099749447595	0.3497011334617	-0.177847239062196	0.0720895869830535	"IS03"	0.3497011334617
"CFL1"	"CFL1"	-0.17143063934519	-0.166800817530785	0.348910016229965	-0.222931561017064	0.180904803185179	"IS03"	0.348910016229965
"SIGLEC7"	"SIGLEC7"	-0.222823715227021	-0.116099644289673	0.348651584347448	0.0589819444504806	-0.0398134609837869	"IS03"	0.348651584347448
"OSM"	"OSM"	0.338363284887402	-0.481897998207146	0.347834994467529	-0.141778496847989	0.0605363689792276	"IS03"	0.347834994467529
"SPI1"	"SPI1"	-0.0857693989392807	-0.0396834506045813	0.346865234844198	0.216731694635972	-0.314540093692751	"IS03"	0.346865234844198
"CLEC4A"	"CLEC4A"	0.0746367006527503	-0.107265679138933	0.346433888112229	0.224926110118533	-0.367229865479363	"IS03"	0.346433888112229
"UCP2"	"UCP2"	-0.201557671534967	0.0201261782462572	0.346370512676192	0.0101306997159681	-0.135935425463277	"IS03"	0.346370512676192
"PID1"	"PID1"	-0.0358227294744737	-0.113517444885547	0.338899139377645	-0.229800536210339	0.0561416830537844	"IS03"	0.338899139377645
"ARHGEF10L"	"ARHGEF10L"	-0.198578444484614	-0.153870871547815	0.336836191870474	-0.106510535746871	0.109188344914402	"IS03"	0.336836191870474
"EIF4EBP1"	"EIF4EBP1"	-0.343927907826818	0.303808552611272	0.332076242096702	0.239974356794887	-0.452872684081846	"IS03"	0.332076242096702
"AMPD2"	"AMPD2"	0.0554157085255637	-0.197615472987153	0.324242157428935	0.0303006141499982	-0.113987397285131	"IS03"	0.324242157428935
"GNB4"	"GNB4"	-0.0895926989452753	-0.206879108015054	0.323580488136238	0.0570293178693841	-0.0290692865378391	"IS03"	0.323580488136238
"YBX1"	"YBX1"	-0.15426633010431	0.0353741282424594	0.321848382972135	-0.215560649630987	0.00492034702863135	"IS03"	0.321848382972135
"EPB41L3"	"EPB41L3"	0.222390924720841	-0.313086416293115	0.320590835191867	-0.162624732665579	0.0234863044459721	"IS03"	0.320590835191867
"ZYX"	"ZYX"	0.236828988910836	0.181662468604935	0.319315320028494	0.16109592848834	-0.662756590984794	"IS03"	0.319315320028494
"PLXDC2"	"PLXDC2"	-0.127707337449826	-0.12798526709425	0.316848368706305	0.189727651711091	-0.167558812043946	"IS03"	0.316848368706305
"NCOR2"	"NCOR2"	0.0865797577271844	-0.238167744016406	0.316741356740051	-0.184091370692441	0.0663109375789167	"IS03"	0.316741356740051
"RAB10"	"RAB10"	-0.124946397627103	0.0100448606905396	0.316514833650106	-0.115002930873075	-0.0634689055451916	"IS03"	0.316514833650106
"RAB34"	"RAB34"	-0.0780956077286189	-0.0129115109419854	0.316109752150278	-0.101002516269409	-0.084485176628293	"IS03"	0.316109752150278
"RNF13"	"RNF13"	0.0217007432549369	-0.0412696148280289	0.309563901857811	0.0306360569846302	-0.219305146799635	"IS03"	0.309563901857811
"CARD19"	"CARD19"	0.257149133330577	-0.271204085733571	0.309253218303779	-0.16460638174635	-0.0270147030668483	"IS03"	0.309253218303779
"LDLRAD3"	"LDLRAD3"	0.0216601525409958	-0.157749957451076	0.306713522321531	-0.129206046272213	0.00464302862461148	"IS03"	0.306713522321531
"AP2S1"	"AP2S1"	-0.192502733671174	0.253842015724728	0.305321206099982	0.219261866103849	-0.474989333777433	"IS03"	0.305321206099982
"GLIPR2"	"GLIPR2"	0.0269563168149491	-0.10717220911344	0.303961843580675	0.0168154516261134	-0.150445225254112	"IS03"	0.303961843580675
"SUSD6"	"SUSD6"	0.0701129552719427	-0.278095247791777	0.303873374448997	-0.14684936121603	0.0937242430990709	"IS03"	0.303873374448997
"CDC42EP2"	"CDC42EP2"	-0.0751816669842887	-0.279851221612643	0.293263124786004	-0.178127413419986	0.222510220976186	"IS03"	0.293263124786004
"HSBP1"	"HSBP1"	-0.0122205956973864	0.131820172171319	0.292331990895118	-0.140933507863727	-0.209193537910048	"IS03"	0.292331990895118
"NR4A1"	"NR4A1"	-0.0579728884853284	-0.151780689766442	0.29195896250875	0.0299353475477083	-0.0560890828666056	"IS03"	0.29195896250875
"DPH3"	"DPH3"	0.124775618180944	-0.132561145886641	0.289400097438785	-0.0321232097556262	-0.14619637793213	"IS03"	0.289400097438785
"SH3BP2"	"SH3BP2"	0.0547286823342919	-0.103422441143669	0.288769437802064	0.065462903420166	-0.197753314834753	"IS03"	0.288769437802064
"CD74"	"CD74"	-0.399874273241309	0.0713760134617296	0.282520749261584	-0.0448955577009452	0.036600404498375	"IS03"	0.282520749261584
"TLR1"	"TLR1"	-0.00281245935985828	0.104660809916822	0.280038968367608	0.0732335896978746	-0.342603090647176	"IS03"	0.280038968367608
"HLA-DPA1"	"HLA-DPA1"	-0.460589555046869	0.128530264758098	0.279621402980529	-0.208860053533465	0.15088719288779	"IS03"	0.279621402980529
