"IS01"	"IS02"	"IS03"	"IS04"	"IS05"
"HS3ST3B1__pos"	4.51489900430472	2.22044604925031e-16	45.2241148730473	2.22044604925031e-16	20.4622999480506
"COMMD6__pos"	13.7178165464744	35.9503000399874	2.83608027298639	26.4496961351907	5.11539386917734
"PPP1R3B__pos"	40.7118858389225	2.22044604925031e-16	19.7015456142601	2.22044604925031e-16	8.36178749383094
"RYBP__pos"	22.4174277749536	5.14231199723998	8.24596040938934	16.1020176014612	41.1197761396449
"ARPC5__pos"	12.3623502267695	19.5775880995249	33.4060074120611	13.0320696749574	12.1801597292496
"ACSL4__pos"	34.2929987403488	9.98373397471747	23.7159701129201	8.98885817405189	22.2422892592768
"MYO1F__pos"	16.5503314373071	18.2365808911438	16.8219620076893	54.1501126795482	4.84902860119213
"IRAK3__pos"	29.6357480991913	0.00404323830854551	14.7444686706822	50.8867829278517	12.9914733597771
"EMP3__pos"	14.449324545119	19.4072724047107	8.85204114311331	4.9942339657826	32.4754722331281
"ARHGEF10L__pos"	2.22044604925031e-16	2.22044604925031e-16	45.7591776060303	14.6774982929113	8.54302145929941
"SDC4__pos"	15.3853902449173	2.22044604925031e-16	21.9471494282501	0.232127630944989	50.7599607553807
"UQCR11__pos"	16.3595458183439	23.1093440223939	13.2553009919346	28.0946485904845	4.87933807429825
"GCA__pos"	25.4992043319971	17.7831567846191	12.9240688429935	49.9640614570873	4.7363983279693
"NFKBIZ__pos"	13.5519112239692	2.22044604925031e-16	13.9899844219577	36.1415440939639	33.6430083561247
"SNX10__pos"	2.22044604925031e-16	10.4154004608086	46.9951683572223	40.5176752335442	14.5422081186922
"PKM__pos"	9.57389251176149	6.5036304148409	37.2076037548915	11.9282497087627	24.71064658406
"CLEC12A__pos"	1.49762800285076	2.22044604925031e-16	2.22044604925031e-16	72.0965087601026	24.5214348331745
"MAPK7__pos"	48.45565458031	12.1018891102719	2.22044604925031e-16	0.000936111270726361	2.02213611269681
"PABPC1__pos"	8.07996786000353	22.4169154704999	2.22044604925031e-16	23.2513627414868	18.4850088043675
"LAT2__pos"	14.4539195555554	15.0941792477962	39.1804352679126	30.3596623961616	10.2618931848604
"ANTXR2__pos"	22.9509445480591	0.511257575759597	9.86163114148743	12.64689675745	38.9916979910137
"HSD17B11__pos"	10.7753156258202	30.6676792320629	3.85024230858571	47.5126876385883	9.14042756103352
"MT-CO1__pos"	21.0414843877779	14.3263678875362	16.6827053614624	24.4962998068945	2.22044604925031e-16
"FOSL2__pos"	35.6662687285105	1.22750948825812e-08	18.830656526169	25.3596886103059	34.0397405991603
"SLC8A1__pos"	2.22044604925031e-16	2.22044604925031e-16	41.4476566108413	45.3090873671875	2.22044604925031e-16
"SLC43A2__pos"	26.7375211103536	3.45183868661141	40.5145930329315	14.361802948955	30.1377756591948
"FAM200B__pos"	14.406018763759	26.2263528560638	5.89799310053737	43.7701019102067	5.48954594469588
"FOLR3__pos"	13.6863476819115	2.31545250962305e-13	9.2529642320849	48.6697263357952	2.22044604925031e-16
"IL10RA__pos"	11.2762023602287	12.6154126099795	13.6314960698268	37.6435743830114	35.0044342266136
"ARL8A__pos"	26.0459270670893	9.45731368463564	28.443072804559	15.3893499728449	0.666717855655432
"MAMLD1__pos"	17.4311526977785	2.22044604925031e-16	11.2454271655705	2.22044604925031e-16	19.1377329197397
"PLBD1__pos"	13.247753114383	18.9768045688427	5.66458364146513e-05	56.7235428969153	13.2948538600654
"MT-ND4__pos"	19.9183714959186	14.7964123767682	17.2654431726963	24.0185267295561	0.680658730388947
"RABGEF1__pos"	31.3932557160085	2.22044604925031e-16	2.22044604925031e-16	5.95587873531706	36.474314127572
"VAPA__pos"	26.8231144152786	33.5375125260364	15.2135822347985	21.0478823365973	9.56898887867541
"QSOX1__pos"	33.7242631472436	2.22044604925031e-16	43.093979228996	19.1413329847276	11.9952847896664
"COX4I1__pos"	10.3772432898397	30.8519703881322	2.22044604925031e-16	19.8376961325367	12.3778869559412
"IFITM2__pos"	18.1399979800522	27.1774544385126	9.68748123668315	26.5939154900304	6.21769687397134
"HLA-DRB1__pos"	1.34280938979258	13.1126463136286	21.9018799122617	17.0157827388466	28.4153425032243
"ARHGDIA__pos"	22.4744538186092	17.4542410696846	32.2705758810716	17.4436269856665	16.2980155029741
"S100A11__pos"	5.90511090904492	14.1652550813873	53.028618825055	2.22044604925031e-16	10.8839507578876
"CD33__pos"	4.16072901946357e-16	23.7713650003841	3.41105634100133	53.9148249672823	7.15274966908894
"SLC44A1__pos"	50.3412679369409	3.39481056964068	29.4614520340354	12.4865050052723	2.22044604925031e-16
"GPR183__pos"	14.5864555980978	1.15183897710701	46.6147915465812	12.9948989847305	38.1897509019773
"HLA-DRB5__pos"	2.22044604925031e-16	16.5191851692765	39.8301036869441	18.9000178623348	23.5476085475621
"SRC__pos"	11.6564364729587	2.13161985133763	50.2735034814406	3.02675706558432	24.1100750747231
"ZDHHC7__pos"	0.00017177763690272	16.0133573131956	6.90673056384445	48.3905297421537	5.63370568816863e-09
"ADAM8__pos"	45.2224498262152	8.98729811613796	46.819160454963	8.15675450494213	4.60127397710047
"SERPINB8__pos"	16.9131354411922	7.63432401921285e-08	2.22044604925031e-16	19.8445069015662	39.9927133277744
"RNF13__pos"	17.1140408436975	25.3518031956969	29.8358928890051	25.1574986788359	13.8299823234274
"ZNF267__pos"	19.1784449019421	2.22044604925031e-16	22.3561427731951	13.4675988170695	50.3009784567447
"FAM117B__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	47.8449879276039	2.22044604925031e-16
"RAB31__pos"	38.1114097228659	10.4223974056594	38.2295400881786	16.6947971730185	5.76749965513757
"HAS1__pos"	11.4281909855181	2.22044604925031e-16	4.05414610964501	2.22044604925031e-16	34.8854829780366
"HMOX1__pos"	19.8071511312953	20.9589240283977	28.0803240382803	17.2236260166242	17.7783427074343
"RASGEF1B__pos"	16.0713845141657	3.26165029440598e-15	23.7709760314399	8.65689457728307	51.3579430073866
"CFD__pos"	23.3169004264829	18.1579554068515	0.0511845974714242	36.0681455543076	15.447658904965
"RHOU__pos"	39.3333882022665	8.34900205263936	2.22044604925031e-16	2.68193074265103e-16	15.8938968324953
"HLA-DRA__pos"	2.22044604925031e-16	13.8027697856299	26.8872564174893	8.5723042235597	27.0718446911635
"HSPA6__pos"	3.28156158320559	22.6263634654825	26.3537408922145	14.6961630659084	23.8983844641684
"TOM1__pos"	27.9042567531925	9.48673001298491	31.7167557204642	9.00407036573869	30.8488728291026
"TNFSF13B__pos"	17.7282506519718	28.2756603105402	8.49794363899056	41.4201861843174	11.1651928769298
"MEFV__pos"	38.6169311502362	0.177000207570213	0.448425375781021	36.1827658540252	12.0520814301603
"GBP2__pos"	11.7458759056325	12.6299410653027	7.45026805259138	23.1069896682709	48.6854542716873
"SERPINA1__pos"	8.944052700875	17.5083987011644	22.9868371509909	20.0970942947168	8.37077026369051
"PLIN3__pos"	26.3393398996345	7.91151839365968	36.9752776875464	17.1763409233782	18.9486731458486
"SLC1A3__pos"	7.58421685019475	2.22044604925031e-16	10.3644039172304	54.0641422447372	5.15310184627412
"IFNGR2__pos"	40.937813739045	19.2535606989717	24.2462963836471	14.7567076463306	5.52261781151869
"HLA-DPB1__pos"	2.22044604925031e-16	23.7439339019362	23.6597025676407	15.920595612387	25.0670293941087
"ARRDC3__pos"	18.3881784895681	14.8240895098777	22.0185737323352	8.38216152406629	16.016903020461
"MFSD2A__pos"	2.22044604925031e-16	2.05956708588826e-13	2.22044604925031e-16	4.57372310056055	59.800128516944
"FGD2__pos"	2.22044604925031e-16	8.01645877011861	5.20042069744422	56.7046524446835	6.4143029777662
"RGS2__pos"	29.0879821142485	18.6880695638287	16.3504181916515	28.5336468877306	5.77816178589488
"PPP1R17__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	27.6878144068581
"ZNF710__pos"	7.62488360984818	4.75023157089607	34.2595090141876	20.2799001058524	2.22044604925031e-16
"PAPSS2__pos"	25.3227670150533	5.39781951308282	10.4842613060879	1.13609363104568	33.734448679893
"SCIMP__pos"	2.49574537450707	21.2478824293481	3.0153556795336	51.9804447434061	5.68135371516387
"GNB2__pos"	27.494599540974	14.8474362501576	27.257985491748	34.3287200440033	7.90361527785946
"STX4__pos"	23.0474344003451	6.30009768264754	23.4693873083582	10.1355150050669	40.8735486292791
"PLXDC2__pos"	10.2478441644612	0.69849556114114	46.2239645854184	45.0135780495308	4.46291783926851
"B4GALT5__pos"	28.4686746961325	2.22044604925031e-16	5.52981089579939	11.9398412248252	49.7604678147866
"KIAA0513__pos"	2.22044604925031e-16	4.42171803267885	7.93463065116497	56.1179947042318	2.22044604925031e-16
"F5__pos"	21.6946741225447	4.56377235053271	5.20527026623276	20.2434881035922	2.22044604925031e-16
"FOSB__pos"	16.3360938659153	0.582919788105321	23.6174909469001	31.0383811599872	23.7751605307854
"STAB1__pos"	9.93682766180194	2.36496734059268	44.6232372892593	40.9079087739327	5.15282300890741
"PDE4A__pos"	42.7883492931226	5.62811830076262	23.9709385082227	1.36231748319045	32.8775351176171
"HDAC9__pos"	5.43426643481819	2.22044604925031e-16	2.22044604925031e-16	57.1111505056918	2.22044604925031e-16
"RBM47__pos"	32.528012952319	0.315589568646429	18.7620733714039	29.6467553061604	28.3624421067733
"CRADD__pos"	13.1759248250877	11.3139335702679	2.22044604925031e-16	2.22044604925031e-16	37.2063810541452
"SGK3__pos"	4.04265163480696	4.25235003126604	30.6731803192352	35.2365613023368	2.22044604925031e-16
"NRIP3__pos"	11.0962670243689	2.22044604925031e-16	7.13577745978415	2.22044604925031e-16	47.0776727323782
"CRTAP__pos"	22.2407783030198	24.2540230033833	5.68865846967708	47.48010557245	10.0760082541687
"FCGR2A__pos"	33.353197966978	1.09986468106768	42.2565129347163	23.2777969249477	10.3317081646699
"RPL36A__pos"	17.9574187162117	19.7306080213843	1.26206912402862	35.3499647488803	23.0225762569154
"NEURL1__pos"	2.22044604925031e-16	19.8594958944203	15.9597776054689	2.54297723742347	9.36893724994188
"MYO9B__pos"	19.0638710484526	0.587129614943794	34.7192454365317	18.9803584916713	35.1245276680516
"SSH2__pos"	11.123486444974	20.3590606372177	11.963613384373	50.4436521779714	7.46449603038816
"LYZ__pos"	12.3577444311741	20.9862800493633	2.22044604925031e-16	38.057358386531	5.07830745467041
"TBC1D7__pos"	38.1713169928866	8.13151429618578	6.74430327294759	4.22441377180329	36.662874540886
"RCBTB2__pos"	0.75814266435013	24.6078461158512	17.7474233557018	32.2547300356059	2.22044604925031e-16
"SH3BP5__pos"	36.0046822736723	8.4262005815554	27.2871956977028	14.3779747234378	25.6627605039077
"NAAA__pos"	3.13095662945224	24.9955452099615	10.2639926764569	51.3808333175196	11.4780563907364
"BST1__pos"	25.0239068636871	10.5027502062959	0.339695660655336	47.5721856226024	7.80603646293246
"RASSF3__pos"	4.39566333327818e-16	2.70823272048181	3.50001727588257	37.1189764497888	28.8734908553709
"SLC37A2__pos"	6.00513387961697	5.45452081322254	26.6555060395728	11.646603001651	10.2195785511038
"TNF__pos"	15.495270404287	0.573488543348536	16.915094579337	20.594355153759	51.2896336613264
"BLVRB__pos"	18.785105796022	19.8211480889286	2.22044604925031e-16	47.4381303074908	22.012559976102
"PLSCR2__pos"	19.7859847491458	2.22044604925031e-16	2.22044604925031e-16	10.7012606003833	2.22044604925031e-16
"PLCXD1__pos"	6.76708421430876	2.22044604925031e-16	2.22044604925031e-16	5.16401104677914	34.1533973808818
"ZNF511__pos"	17.64316210947	20.9935092259054	26.4082449349076	25.3235542455571	2.22044604925031e-16
"IL6R__pos"	24.6672818064297	2.22044604925031e-16	10.6677401712734	23.4007281286581	47.0357317882915
"PLAC8__pos"	2.22044604925031e-16	21.9902680140999	0.870335224344457	47.0850056594064	30.1139639849475
"MLKL__pos"	28.9624232299816	5.32222851692793e-13	18.9126054779205	33.5108899162589	2.22044604925031e-16
"DUSP2__pos"	19.430532059924	4.80881031595723e-06	29.6465069739775	28.1346910138461	28.025008696522
"TMEM176A__pos"	20.0493108481391	21.4763984673327	31.3209374325243	22.5507231760799	15.9655932751512
"PLSCR1__pos"	23.6776962980906	11.5710892734522	32.6050505859886	8.38532324506897	32.23697746937
"SLC24A4__pos"	2.65631946062217e-16	3.06945842020755e-11	2.22044604925031e-16	52.7945095717238	7.3845778265694
"CIITA__pos"	21.6283004829859	2.81971805187144	22.816658013059	36.1900235033671	2.22044604925031e-16
"CTSZ__pos"	3.67215848425697	16.6370082222645	19.4125272168121	40.1666261125434	29.6639772550888
"PFKFB4__pos"	5.61427559938856	10.6101881389461	22.8110008340805	15.7323561411389	2.22044604925031e-16
"ST3GAL1__pos"	29.1836400174872	2.22044604925031e-16	20.9482359993102	15.2259856295901	32.2096774579874
"PTPN6__pos"	2.22044604925031e-16	30.2340794587464	32.5583015218881	38.4224962822697	8.25727584449459
"APLP2__pos"	27.9568860064418	2.53064329427126	16.4684114525756	36.3977045139683	20.8642730007992
"ADRA2B__pos"	3.79934669064351e-14	2.22044604925031e-16	2.22044604925031e-16	11.9446873650861	22.1038939615016
"VMA21__pos"	15.8434536947649	27.2505281755801	27.5734626642076	25.6699897146672	11.3711463815117
"TNFSF15__pos"	16.7072495907783	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	33.9456609947953
"ZFAND5__pos"	10.501382029025	18.6982530277924	12.6353582988872	49.6125313949764	12.6303126582724
"MX2__pos"	32.5746491664693	8.0691751486505	9.54651323021437	24.803186784526	32.8052636921292
"ADAM17__pos"	14.8414333277939	8.86520362626017	12.7034902342376	20.9726464447838	33.0315891909621
"PHC2__pos"	30.0358448689086	9.09392437931597	27.9324057648181	27.8687069627339	2.22044604925031e-16
"PPP1R15B__pos"	17.687293851531	2.22044604925031e-16	21.7837852093413	19.4381118238574	46.9949858995651
"ITGA4__pos"	1.05567666193934	24.9648629566605	16.5343478921684	44.6980282415287	6.26414992103613
"DUSP6__pos"	32.9246696719629	5.65724936714263	17.1621916020027	23.77452389443	30.8767515441232
"MAFB__pos"	12.4153803954105	21.6942473058648	5.95267299930748	38.4022190499848	29.4815840004149
"NRG1__pos"	14.9157210080942	16.2979882006414	23.4720460886708	32.2143916949421	4.7281546790088
"SIPA1L1__pos"	44.1701905422382	0.706375982178521	27.0670492275046	12.8838276954884	18.5019060304884
"GPSM3__pos"	15.3528360817663	33.2493661420975	16.5433802115538	23.3926605486304	3.4275743767505
"B3GNT5__pos"	40.5599265897578	1.41663660021239	28.0146567969406	7.89137373305895	22.5814707436359
"MS4A7__pos"	0.798688862521022	21.7975356259754	27.8916159012361	25.0974517513768	32.2156337271436
"COX8A__pos"	10.9977383424753	25.9723421926348	21.5056195223898	12.3682805584009	9.56713695351569
"SYN1__pos"	30.6773662680038	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	19.8200300979075
"CD302__pos"	9.3116544930354	4.01090115400216	2.22044604925031e-16	66.341514633756	10.0291522129206
"TLR2__pos"	39.884372121949	2.22044604925031e-16	28.1612529139656	39.1321699315229	6.28889036972699
"NBPF14__pos"	21.0617160969987	2.75643293284009e-07	6.20118622901019	24.6944025716121	39.0071002119292
"ARRB2__pos"	19.3164191173977	19.0308609192875	23.8122892733684	30.1653015143135	8.50263826811377
"GPR132__pos"	25.3061703685037	1.99083714036044e-10	8.97924294195758	9.67344044362101	50.3220533649813
"PTRHD1__pos"	24.9282356855832	29.7233126399457	0.1325651243892	41.3376937111983	9.64357527664005
"LRRFIP1__pos"	27.0092247286725	12.6964798348268	13.5628684443404	25.7215921839114	18.9909440028299
"RETN__pos"	8.31021632794064	8.74378736365292	21.4653688112749	27.4443828235209	28.2241960904554
"ANKRD22__pos"	2.22044604925031e-16	2.22044604925031e-16	38.3348381738775	17.5583498716601	2.22044604925031e-16
"LILRB4__pos"	18.4557917503832	12.7813978093352	48.8934910417454	15.486287800453	17.1110649403387
"LY86__pos"	16.3432132583176	33.0201376219456	0.622600620507388	39.9323866379144	17.322204767203
"TNFRSF1A__pos"	35.4066327940423	11.8546894728744	27.668374180496	32.4501631872073	6.14075251371119
"PTGER2__pos"	12.7507050976869	10.32616180355	3.59167778809175	27.4047887678121	38.3213708095475
"CD74__pos"	2.22044604925031e-16	23.1621130599442	29.5860931750534	14.330941427841	16.7775633242521
"ENO1__pos"	6.41192204472796	14.0365797794345	34.9351874143058	4.76204005096425	27.7058164529939
"CX3CR1__pos"	2.22044604925031e-16	19.7325553230782	2.22044604925031e-16	33.9265333863192	2.22044604925031e-16
"GABBR1__pos"	20.186653963949	2.22044604925031e-16	5.94500496422409	33.7860947733709	3.32914567452209
"EAF1__pos"	28.1939329297898	2.51754102190826	14.7271793358366	10.5851360592228	35.272587351898
"TGFB1__pos"	17.4180994413113	15.833642457633	34.2158507705689	28.5169238439702	17.2816584286132
"C17orf107__pos"	41.3014582334758	2.22044604925031e-16	5.30930314807336	2.22044604925031e-16	16.8475282946994
"SRGAP2__pos"	9.19382959514711	8.5689161278788e-05	17.0842408974438	55.4392010146391	2.22044604925031e-16
"NAIP__pos"	24.9058290626473	2.13938200489054	14.152262168897	59.6369785831361	4.41679899089956
"SESTD1__pos"	6.25644990927195	2.22044604925031e-16	2.22044604925031e-16	22.3486148078413	38.5750037171677
"EQTN__pos"	2.22044604925031e-16	5.98224229858216	0.000102991163498949	2.22044604925031e-16	2.22044604925031e-16
"NPFF__pos"	7.20574677340872	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"VASP__pos"	21.7122569688012	8.86779051698298	26.8483299231907	18.9480249112536	34.6998326809577
"GRN__pos"	12.6387626100358	3.78822418861855	19.4267042968157	48.9943083215878	3.82912485006199
"CHSY1__pos"	49.2966272281461	3.79829919795246	7.72119103064295	17.2877272831684	2.22044604925031e-16
"RNH1__pos"	4.87635999735022	31.5001200136335	14.709046560616	25.5133788025765	29.6902222387311
"NEK6__pos"	12.794479368557	5.23360384950444	57.1681756502484	8.43268424859243	8.35611537123182
"HRH2__pos"	21.1504024196927	21.8121496422654	25.3847510555137	39.5915727570333	2.22044604925031e-16
"RHBDF2__pos"	20.9269524351325	2.20413407479864e-10	19.5637582715031	36.1771425170019	16.9767872231546
"NFKBIE__pos"	5.19910548457796	1.87189614479695	31.3970895818258	12.7399559095075	33.9863627115076
"KDM7A__pos"	13.0600546698303	1.40125618789648	40.8219732609604	23.6078059292634	6.23019122533776
"FERMT3__pos"	30.3695826243991	11.8667305756424	27.2382448340059	22.4600416321867	21.7985682965238
"ARHGAP30__pos"	16.9017601819787	17.8510318657054	16.7533372299493	47.792156081874	1.45747705507306
"CR1__pos"	29.1317946115053	2.22044604925031e-16	2.22044604925031e-16	34.4979135135922	2.22044604925031e-16
"CARD16__pos"	13.2188250694805	20.4985420280441	2.6691221772907	34.914941996102	27.2729402244839
"ME2__pos"	1.6163858576732	12.2624652415327	36.1304854439769	32.163796274724	3.56766562298297
"LPCAT1__pos"	28.7722206769872	7.45866158452099	13.4227487981994	7.5578387855531	41.7975324110187
"TNFSF13__pos"	7.79378415467004	14.5104012893152	21.4667705407765	53.0987667023381	2.22044604925031e-16
"CD14__pos"	16.9198313628335	2.22044604925031e-16	25.9146940656929	34.0570436146142	19.6458087305311
"TANK__pos"	9.07781479577349	14.875487392819	18.7209674811049	20.7206742639351	39.6226427225859
"ACER3__pos"	9.37227765963923	5.59013152479124	33.0143817417603	26.5845370462525	11.3751234926628
"ARHGAP31__pos"	37.9619554604753	1.89026210977551	46.1194747588694	1.9320626995515	7.35339060798344
"PER1__pos"	17.2632174804662	14.0047252323645	19.6884301747734	48.5589228258813	2.22044604925031e-16
"MIDN__pos"	31.875872688076	12.4352014873845	16.1075659606016	44.5401783308971	5.46137523548732
"TCF7L2__pos"	2.22044604925031e-16	13.4611203162468	9.32351105689138	17.8328638851538	28.6062663605209
"SNX20__pos"	15.5815251000833	24.5245474919745	22.3830448957023	16.7869281508654	4.65462010877194
"HLA-DQB1__pos"	0.936597489787872	14.2646933425366	32.2733261838095	18.0045805057014	31.3483523460785
"MRPL23__pos"	5.50177106354757	18.9980191257421	1.20225312734206	48.4672339002506	7.24385192735101
"NFAT5__pos"	41.1479001220521	4.91347066701949	12.2769984398916	4.4790340861972	33.8988317626487
"CLEC10A__pos"	2.22044604925031e-16	16.8111110267239	6.9956976765356	19.2227001564943	23.5086032235061
"VAMP3__pos"	8.38274387378287	25.2226262085096	32.1816305251942	21.6137442712565	14.342685830034
"ZNF697__pos"	11.1255670471684	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	31.7038010681296
"CFP__pos"	14.8753367855565	19.9058103956326	2.22044604925031e-16	45.9209666057256	23.3067197634291
"PICALM__pos"	39.9389927056797	5.55242396154555	32.8132043398389	23.7390542415187	10.0631572281258
"PRKAG2__pos"	9.88212233176746	2.53058734827879	5.54641331916341	28.0629657135445	32.9048471069432
"ENY2__pos"	16.4471522897385	30.1250059351448	24.5523625556506	20.6265652589779	14.1000686496282
"CXCL16__pos"	35.3028505182692	20.5997416907837	32.0883983479685	4.04570449501991	21.0245603779905
"SELL__pos"	29.8559178531392	16.0979275289979	2.22044604925031e-16	50.6939238677824	6.36479990563069
"SIGLEC14__pos"	27.9465324311694	5.21938710309252	18.4852915246395	21.1194337115666	2.22044604925031e-16
"STARD8__pos"	4.27601138636427	6.56883525423224	11.198145657319	8.98167917307396	30.0467217800755
"ACTR2__pos"	16.9935182490214	19.5958753142148	30.2856177677189	27.0812674867816	16.3594236434778
"MT2A__pos"	25.2615805599008	27.95698499521	4.45902635121491	21.5140878308772	18.0988189847786
"MXD1__pos"	37.4658485406724	2.22044604925031e-16	24.8247539920591	16.6347408515613	34.6524505561445
"GPCPD1__pos"	34.6617916134795	8.09771589255115	23.0754770877101	26.8268886636416	21.3526337324677
"CSRNP1__pos"	28.8261555266838	3.04878802217535	26.3934478667543	25.6276421899158	30.3585652822706
"SPACA6__pos"	18.1886577835558	3.93127303428998	16.9507743786828	17.3468818309842	2.22044604925031e-16
"EGR1__pos"	12.6951740376979	13.5959769478151	30.3241963475203	54.0516774997069	2.22044604925031e-16
"DDX60L__pos"	44.674112507055	5.99123827094675	15.7301210788622	17.5458870600068	20.0960969953091
"CYB5D1__pos"	39.3602002279884	2.22044604925031e-16	5.78183430916086	6.02327401524917	21.38501308582
"GPR35__pos"	6.69862159302096	11.7281857972563	7.33290594970604	8.51410329812072	33.3208781140576
"SIGLEC7__pos"	2.22044604925031e-16	2.22044604925031e-16	41.2207008604972	26.0205660421189	4.75537766446015
"MAP3K3__pos"	2.22044604925031e-16	1.90452391023758	3.98309690292206	59.6680944127745	5.88546064071807
"SIRPA__pos"	22.6078226261662	2.54728048552159e-07	55.3391152024951	20.5349590421046	7.05178623562639
"POMP__pos"	31.8195720984841	20.7338085984353	21.1584003903642	2.22044604925031e-16	15.1640069505065
"IFITM3__pos"	3.41799664386246	20.8388406681353	28.8439963119646	8.35318860849814	28.6286403194357
"CATSPER1__pos"	5.00937018962668	16.7122171898607	23.4407941491895	26.4417162266327	2.22044604925031e-16
"AOAH__pos"	8.9311940306162	10.8800428310868	4.00417936918686	59.6524126174697	17.2199124486766
"LHFPL2__pos"	9.36437227292734	2.22044604925031e-16	55.0721188022117	6.05585194098119	9.07062552292979
"CLEC12B__pos"	9.43172229153933	2.22044604925031e-16	2.22044604925031e-16	14.5362392643627	2.22044604925031e-16
"TSPAN32__pos"	5.10574390954498	4.51524255585519	2.22044604925031e-16	42.4671775553051	9.19631240502561
"ACOX2__pos"	5.53337205219098	8.83706235946254	11.663357682816	3.06171809926808	3.05608639112994
"NLRP1__pos"	1.57284012359079	4.37034512165096	2.22044604925031e-16	62.3002327570311	5.79162139373078
"CEP170__pos"	37.0831626781753	2.22044604925031e-16	44.9737857286614	17.9111738508005	1.07306699077756
"HCAR2__pos"	17.3906241489337	2.22044604925031e-16	10.4680241723492	44.3701472624216	15.4086239838208
"TAGAP__pos"	15.6510220009112	12.9812737420947	17.4558497232574	28.1658895740998	30.5244617398394
"MFSD1__pos"	15.0385387524301	13.7882914461634	34.3474657223611	40.0244812123115	7.2961913504922
"C4orf48__pos"	14.4868879242831	34.085265119358	25.2255528818959	31.2529738455046	1.73265216154976
"EPB41L3__pos"	24.9948421828788	2.9869035730977	45.6663735599493	14.2622297709694	15.0449757897743
"LENG8__pos"	30.7688423831864	2.09014721800052	21.7555366595477	37.5752202640754	8.81018806284115
"LACC1__pos"	2.72301066659013	6.60873787261683	11.4405172165821	7.86131390903969	29.163751132871
"ALOX5__pos"	11.5688075832026	5.50811653714753	44.6335084969343	38.7781831163117	10.3737631614734
"MAPKAPK3__pos"	12.9268166706121	26.0577916725337	18.0899599375239	42.0972377633649	6.44620936844873
"RNF145__pos"	41.8023106159423	2.0867988799691e-10	32.4431005212908	16.4853664902422	18.6968381910901
"CES1__pos"	36.9642458408551	3.7874426077855e-08	7.34473410268334	30.1408506792201	2.22044604925031e-16
"SRSF5__pos"	25.9326722273737	17.281445975684	11.4115545513781	25.2609502338147	27.8399932722383
"ADAM10__pos"	16.748467637893	2.22044604925031e-16	43.6464948618061	42.8368950771443	1.69421963678869
"AGTPBP1__pos"	22.2382574736157	8.98371081596981	2.22044604925031e-16	46.1191519465059	0.529397203999614
"SLC15A3__pos"	11.763740448325	1.2996528532493	26.0601599258095	26.2556515246109	31.2829382633547
"ZSWIM6__pos"	34.9328267902154	3.31890255734711	20.6920941727491	12.1666153347718	12.6821281713902
"IRF8__pos"	2.22044604925031e-16	7.15671245491633	28.1329477151996	37.4392346142716	24.4415515679485
"CTSH__pos"	4.45896982699005	18.1707563860933	37.8024217688662	33.2907068835219	14.0313805977316
"LSP1__pos"	10.0960919495261	33.8411626682079	6.27811801371432	24.1851467127236	15.7530532857676
"PTPN12__pos"	30.2304064200722	1.48278200205784e-12	49.7674598536583	20.780006573212	1.38588744969706
"IRS2__pos"	34.387681400474	2.22044604925031e-16	14.4714759894275	49.1971852536017	4.56562857374658
"HIVEP2__pos"	32.2090823175037	5.00112656248121	3.18342627978249	2.89493750096563	32.1847652440263
"MS4A4A__pos"	0.916630011364075	21.5717147857059	31.2567460978643	7.69252495248559	22.7161850083964
"KCTD12__pos"	2.22044604925031e-16	15.9943794078789	39.5679829228706	50.293952140232	2.99208447962748
"SDS__pos"	2.22044604925031e-16	2.22044604925031e-16	57.828533637663	2.22044604925031e-16	7.11872312866943
"TLE3__pos"	42.5682425875692	9.08266630269065	22.5844533853377	2.36060482674257	21.3591134241487
"CYBA__pos"	15.8058752104527	11.0957903382682	10.4229788853615	25.7048678299919	21.2424500610489
"NCF2__pos"	7.89497443169431	9.09092698893192	33.8905654509615	43.1203550464716	14.4206918723864
"FRY__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	51.9062390149928	2.22044604925031e-16
"RFX2__pos"	13.1457148402088	0.448400312568409	35.7878944586908	0.000222802993528515	20.3595796986959
"PTPRE__pos"	22.8323813162591	6.88824046098204	34.9132581662707	35.460319155223	12.8711955353874
"NSMAF__pos"	16.1280540462175	3.58671733039537	14.5278217182182	20.1358313202378	24.2532122702616
"OLIG2__pos"	2.22044604925031e-16	2.22044604925031e-16	14.462619735223	2.22044604925031e-16	2.22044604925031e-16
"SAP30__pos"	1.50599968620039	2.22044604925031e-16	17.4448808805289	46.3031216741199	2.22044604925031e-16
"MARCO__pos"	24.608959982488	16.6333704563614	43.869014891361	3.01778456991558	12.1843193559351
"DOCK5__pos"	19.1640283115271	2.22044604925031e-16	15.1894802410625	39.4560215588789	6.10702969578125
"DDX3X__pos"	28.2998437691886	5.75095167162109	17.1608538826765	31.2738061182214	30.2956914502322
